s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
1.055988626941788e+00;2.323193700388077e+20;2.513492784794000e+01;NaN;4.457129695160777e+21;1.933129880675354e+01;NaN;1.025817901359219e+04
1.058934415624776e+00;2.632944696296714e+20;2.456297387381181e+01;NaN;3.892554935467354e+21;2.174852350043255e+01;NaN;9.468498406846749e+03
1.062981552853648e+00;7.718021253235809e+19;1.228857282213834e+01;NaN;3.765382889709718e+21;2.003199332959357e+01;NaN;8.073506705496173e+03
1.066142037903537e+00;1.658542845430443e+20;1.848893009344178e+01;NaN;3.660778735863464e+21;1.842663255278923e+01;NaN;8.263067296927255e+03
1.070390900168833e+00;7.484346405166986e+18;1.206466382841189e+01;NaN;3.538992785345272e+21;1.876574555252447e+01;NaN;7.380252638647551e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;3.229175098524210e+21;1.671579144360134e+01;NaN;5.455157973084370e+03
1.077413733804881e+00;4.431007758347343e+18;7.787147960242642e+00;NaN;3.157710750166902e+21;1.831398131490011e+01;NaN;6.118224895142917e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;2.854868624418394e+21;1.953380807217686e+01;NaN;5.839892936485820e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;2.839922730000541e+21;1.946222337952474e+01;NaN;5.258128642354664e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;2.726310682557256e+21;2.053540463172849e+01;NaN;4.946528613258764e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;2.711070715685310e+21;2.056740028755357e+01;NaN;4.912047740786767e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;2.457265496842711e+21;1.917117048726871e+01;NaN;5.172133979605497e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;2.476330572370145e+21;1.746684104785285e+01;NaN;4.395918260166854e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;3.001557344448709e+21;2.108755779206091e+01;NaN;6.465706519728035e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;2.740289891570834e+21;1.861847464694618e+01;NaN;4.444341723015632e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;2.268305815690320e+21;2.059004924342926e+01;NaN;4.066440418145698e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;2.290762204699853e+21;1.824048761345802e+01;NaN;3.633284851530870e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;2.392171639014638e+21;1.830223616996549e+01;NaN;3.546498378613732e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.494533127767999e+21;2.188356456879123e+01;NaN;4.412222277065822e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;2.563506351127329e+21;1.981740911602777e+01;NaN;4.592938071285943e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;2.223164311267063e+21;1.876736028414440e+01;NaN;3.571708823336282e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;2.333570902376638e+21;1.756333616970282e+01;NaN;3.388991724361979e+03
