s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
7.809578364250076e-01;1.475888367825181e+22;2.285192335023617e+01;NaN;8.167278439851636e+21;1.506389297865137e+01;NaN;7.507331766213810e+04
7.838487328758749e-01;1.554377969584607e+22;2.264453670152968e+01;NaN;8.498479325021353e+21;1.541675065347904e+01;NaN;7.964170582189597e+04
7.869855628995210e-01;1.590137600391339e+22;2.258555609126185e+01;NaN;9.244723498387874e+21;1.529189242234545e+01;NaN;8.249345557653325e+04
7.904037845192172e-01;1.740392614442937e+22;2.203771459663206e+01;NaN;9.989281277392863e+21;1.492362354856866e+01;NaN;8.707854017685037e+04
7.939471374889502e-01;1.800694046523935e+22;2.192867797709793e+01;NaN;1.067618826635002e+22;1.558629737395376e+01;NaN;9.087000645998900e+04
7.975090120093709e-01;2.013247996670090e+22;2.165335350123078e+01;NaN;1.131169326522801e+22;1.458077414763505e+01;NaN;9.942844114482940e+04
8.011264668496416e-01;2.146063481511623e+22;2.144840937072370e+01;NaN;1.209252290041079e+22;1.506547604811525e+01;NaN;1.042273641438185e+05
8.049890280430786e-01;2.130572246025126e+22;2.099532747096403e+01;NaN;1.334197600136750e+22;1.508570721059811e+01;NaN;1.069298314608873e+05
8.091930285177138e-01;2.140770988498861e+22;2.097093600026235e+01;NaN;1.398833075798447e+22;1.488468752642959e+01;NaN;1.042596039879719e+05
8.136823963570012e-01;2.212075778189682e+22;2.077526388692641e+01;NaN;1.399445243281245e+22;1.481030484099291e+01;NaN;1.067016614190649e+05
8.183225076652748e-01;2.026458227384187e+22;2.052154649104153e+01;NaN;1.405002369422406e+22;1.489017003117700e+01;NaN;1.016759343270485e+05
8.231650781773978e-01;1.813823616129238e+22;2.003859604653355e+01;NaN;1.378077926074975e+22;1.460473541431190e+01;NaN;9.046130674817762e+04
8.282210739282279e-01;1.371299625865851e+22;1.911809746412057e+01;NaN;1.284587546728866e+22;1.411342017234198e+01;NaN;7.008641134257660e+04
8.323762231342043e-01;9.469916117058407e+21;1.818412965587468e+01;NaN;1.208568217006462e+22;1.387109910248096e+01;NaN;5.394869131344006e+04
8.360874887662642e-01;7.017706075711569e+21;1.757859259149618e+01;NaN;1.104689323607845e+22;1.364259593389583e+01;NaN;4.112974336131832e+04
8.416142959085945e-01;3.873312367247973e+21;1.667577377505971e+01;NaN;1.029240954470422e+22;1.347788467869663e+01;NaN;2.808989048561418e+04
8.488421547521909e-01;1.807284349892840e+21;1.587244748551140e+01;NaN;9.106456075193606e+21;1.332589693819665e+01;NaN;1.962453549243379e+04
8.530832353991449e-01;1.760116797049940e+21;1.687719575437708e+01;NaN;8.542079337457328e+21;1.354000920279725e+01;NaN;1.872181827357553e+04
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;8.280684419613133e+21;1.358840071690561e+01;NaN;1.316310129572508e+04
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;8.457529729615498e+21;1.241398526959570e+01;NaN;1.166429530769061e+04
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;8.802307260766817e+21;1.344734054829887e+01;NaN;1.183158713830985e+04
8.559044499777996e-01;8.025359796732894e+20;1.433737399984174e+01;NaN;8.115268109125295e+21;1.285307976251619e+01;NaN;1.556614898823491e+04
8.569551541338385e-01;8.357090240467974e+20;1.413008599988491e+01;NaN;8.165893961232150e+21;1.277598466568669e+01;NaN;1.573662926440999e+04
8.582075262577280e-01;7.371452679468746e+20;1.439355999850898e+01;NaN;7.943002248604692e+21;1.313227465560608e+01;NaN;1.480097269398447e+04
8.596643101019401e-01;8.078053823814378e+20;1.570123191096328e+01;NaN;8.050566613726278e+21;1.333275653296827e+01;NaN;1.528691270183235e+04
8.613151559701813e-01;7.095113231911926e+20;1.553478042376707e+01;NaN;7.703420387426670e+21;1.318840254140125e+01;NaN;1.500708857447286e+04
8.631559751823854e-01;9.678836544744028e+20;1.455597952635761e+01;NaN;7.679263323228455e+21;1.350114099539440e+01;NaN;1.486553237154385e+04
8.643120462552596e-01;6.077051259521254e+20;1.338807255763175e+01;NaN;8.169710264097547e+21;1.427477227742412e+01;NaN;1.592708799361132e+04
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;8.037868965423601e+21;1.358241388704036e+01;NaN;1.263399025001150e+04
8.674616531641819e-01;1.768492086423461e+20;1.431242580102755e+01;NaN;7.776057439446945e+21;1.256750861083455e+01;NaN;1.199471878308771e+04
8.699368000939727e-01;1.399933391083528e+20;1.297340664388398e+01;NaN;7.451715750622315e+21;1.196934118600777e+01;NaN;1.184058533716693e+04
8.726216089107878e-01;1.759297711824479e+20;1.351313889246285e+01;NaN;7.221632947001840e+21;1.239012568624907e+01;NaN;1.181764090168079e+04
8.754815177208104e-01;1.705073310371731e+20;1.239440509851777e+01;NaN;7.689803204235058e+21;1.241859879072413e+01;NaN;1.207608273108630e+04
8.785184466314446e-01;2.221281265560458e+20;1.477102730432498e+01;NaN;7.102254334665908e+21;1.231921987361908e+01;NaN;1.144972306190208e+04
8.817372620113471e-01;2.520038083972238e+20;1.280408350643837e+01;NaN;7.570946262855782e+21;1.172667223315027e+01;NaN;1.142669967984186e+04
8.851361317880917e-01;1.647432953129781e+20;1.318408674002947e+01;NaN;7.621340295929473e+21;1.262930775860008e+01;NaN;1.211420082140941e+04
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;7.272417310574614e+21;1.171615305910909e+01;NaN;1.089414901159770e+04
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;7.399841407855236e+21;1.250587943774322e+01;NaN;1.117125611411758e+04
8.955286998316494e-01;2.308555201549676e+20;1.374222541106946e+01;NaN;7.633536888954360e+21;1.233837667243826e+01;NaN;1.217915535839411e+04
8.987110512479717e-01;2.282261787925396e+20;1.199216996963237e+01;NaN;7.673510176410981e+21;1.256796176424074e+01;NaN;1.245900521139732e+04
9.017134577537624e-01;2.024818895143762e+20;1.211969453193322e+01;NaN;7.963618330430875e+21;1.180731039574857e+01;NaN;1.199084644334680e+04
9.045417800860878e-01;2.556671407101440e+20;1.383179212495986e+01;NaN;7.892342658567143e+21;1.240361869686785e+01;NaN;1.233981061624619e+04
9.071870742459989e-01;1.454517492325663e+20;1.206303749950135e+01;NaN;8.388029718220814e+21;1.201145112081283e+01;NaN;1.223337657614629e+04
9.096370888557709e-01;1.619109565456416e+20;1.319086666699076e+01;NaN;8.499971358138927e+21;1.236864952158263e+01;NaN;1.322643028540110e+04
9.119216938704540e-01;2.056505934013641e+20;1.431579544049997e+01;NaN;8.372974918130786e+21;1.239027335606289e+01;NaN;1.331775615014350e+04
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;8.526489475212653e+21;1.284935728403897e+01;NaN;1.240929101474515e+04
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;7.843273841595237e+21;1.259782041821157e+01;NaN;1.170127513364226e+04
9.163338047628065e-01;9.684327950649768e+20;1.518293092853624e+01;NaN;8.470757481217145e+21;1.227135696857580e+01;NaN;1.603174967117437e+04
9.176835005562980e-01;8.474326473168258e+20;1.481808347041862e+01;NaN;8.851073485919214e+21;1.229066023530052e+01;NaN;1.565913152508319e+04
9.191258995390217e-01;1.006786560208366e+21;1.413796585035771e+01;NaN;8.719556235360392e+21;1.265552121645043e+01;NaN;1.667168553941319e+04
9.203935362301501e-01;1.008023937031368e+21;1.391450043398174e+01;NaN;8.827736816415903e+21;1.308426694012372e+01;NaN;1.661252454987420e+04
9.215002083895940e-01;1.181286493392058e+21;1.620077378868693e+01;NaN;9.182537117303407e+21;1.179295180320904e+01;NaN;1.674226289234408e+04
9.224442009648133e-01;1.019649180569200e+21;1.351100488556887e+01;NaN;8.983210496010045e+21;1.196013938435176e+01;NaN;1.642860688206916e+04
9.232251631697683e-01;8.465053405185627e+20;1.677754813670320e+01;NaN;8.943111556452300e+21;1.233067898397187e+01;NaN;1.625482257985414e+04
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;9.287051287964265e+21;1.252304847621735e+01;NaN;1.373437270439220e+04
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;9.916317073993963e+21;1.289120096186751e+01;NaN;1.514089634149167e+04
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;9.034966611467995e+21;1.337760309272047e+01;NaN;1.415946471940242e+04
9.284488689588918e-01;2.110955973291129e+21;1.482461373400891e+01;NaN;1.022801093693295e+22;1.233439518309688e+01;NaN;2.166105386157470e+04
9.352312804634425e-01;4.212802854542961e+21;1.542831819832485e+01;NaN;1.167593836037226e+22;1.271756128299630e+01;NaN;3.135650429131844e+04
9.402261310142657e-01;7.474915449605136e+21;1.636775525772597e+01;NaN;1.243593290511421e+22;1.295187698764474e+01;NaN;4.352973567666586e+04
9.438296359310472e-01;1.015383282960428e+22;1.708551315863277e+01;NaN;1.348841478350607e+22;1.282752541803031e+01;NaN;5.670821993305256e+04
9.477096947575977e-01;1.488441566234386e+22;1.782856470618360e+01;NaN;1.512637513902024e+22;1.288737806396944e+01;NaN;7.534117432747035e+04
9.521916256062684e-01;2.014601274329054e+22;1.845640337257812e+01;NaN;1.656593186226535e+22;1.301313795484025e+01;NaN;9.647198922488620e+04
9.564481634798810e-01;2.358025550700442e+22;1.840397298995375e+01;NaN;1.771466938790792e+22;1.305594821582406e+01;NaN;1.115547051291534e+05
9.606991407803525e-01;2.259713444457233e+22;1.836773599833196e+01;NaN;1.838713920706539e+22;1.309651199430483e+01;NaN;1.111813522559168e+05
9.649498118263933e-01;2.359748362146907e+22;1.865601207451502e+01;NaN;1.837705631445413e+22;1.304447275258141e+01;NaN;1.143697104459938e+05
9.688494253851441e-01;2.448049543258309e+22;1.846483626283769e+01;NaN;1.783626675226225e+22;1.292351559919907e+01;NaN;1.174840398671558e+05
9.724376765229517e-01;2.414257782412027e+22;1.880093556556137e+01;NaN;1.718532739871742e+22;1.298497724517031e+01;NaN;1.149515047881013e+05
9.758454759663759e-01;2.379698297823683e+22;1.867292045212715e+01;NaN;1.605330786071004e+22;1.286325312727144e+01;NaN;1.123703149067458e+05
9.790472469651365e-01;2.239494688072750e+22;1.844204195902227e+01;NaN;1.645529717517109e+22;1.270050176988024e+01;NaN;1.093468354965820e+05
9.821062688323220e-01;2.242960922904541e+22;1.885942097931209e+01;NaN;1.458632321633966e+22;1.225972117807264e+01;NaN;1.038965185215607e+05
9.850993436211724e-01;2.101445087153231e+22;1.853438506615022e+01;NaN;1.493664739131133e+22;1.296318541641641e+01;NaN;9.971071890376424e+04
9.880059697726713e-01;1.930640186782895e+22;1.875229963972377e+01;NaN;1.399896190962484e+22;1.233347862355775e+01;NaN;9.230873450062970e+04
9.908165089685672e-01;1.797719296982200e+22;1.893724039657220e+01;NaN;1.329029262808868e+22;1.272058665193441e+01;NaN;8.805110572278654e+04
9.935047455450641e-01;1.772477741598147e+22;1.864129267351854e+01;NaN;1.277892983438371e+22;1.260017007611428e+01;NaN;8.588154699966956e+04
9.955037774448198e-01;1.632653124267543e+22;1.829012465721534e+01;NaN;1.181126593644639e+22;1.259178562087505e+01;NaN;8.119125588500602e+04
9.967416256848396e-01;1.716053802810978e+22;1.859053189324751e+01;NaN;1.144157238737628e+22;1.367821434238417e+01;NaN;7.996919726393017e+04
9.985886656682763e-01;1.530336120376759e+22;1.891362788712961e+01;NaN;1.151629696287986e+22;1.217493931949667e+01;NaN;7.426845642537024e+04
1.001246887649901e+00;1.410343131490890e+22;1.864911451015903e+01;NaN;1.071187475486427e+22;1.232226839161829e+01;NaN;7.058636430913112e+04
1.003996038856501e+00;1.334911116868515e+22;1.889768110610733e+01;NaN;1.043949237234566e+22;1.241380208115985e+01;NaN;6.559001147335002e+04
1.006897629175445e+00;1.211004506607515e+22;1.904100199445424e+01;NaN;1.003364849593731e+22;1.225053704807661e+01;NaN;6.041364499596310e+04
1.010015292564127e+00;1.024428309185482e+22;1.896935903045868e+01;NaN;9.134840846510432e+21;1.212985851392352e+01;NaN;5.411996604885929e+04
1.013360988667060e+00;9.479616529916351e+21;1.860061845772323e+01;NaN;8.355977279943104e+21;1.212483641106775e+01;NaN;4.987498554068241e+04
1.016422055308300e+00;8.509295317770397e+21;1.950560009533570e+01;NaN;7.983885043445772e+21;1.234040547909236e+01;NaN;4.429886950622172e+04
1.018208688761510e+00;8.880755656730876e+21;1.805846541239120e+01;NaN;7.774738654362765e+21;1.092593084023371e+01;NaN;4.549540310340445e+04
1.020406499924258e+00;7.205113968414388e+21;1.889427985974412e+01;NaN;7.472106091146164e+21;1.209803356284108e+01;NaN;4.079649495868756e+04
1.022271080706159e+00;7.325421049943666e+21;1.742302192394851e+01;NaN;6.984060353544490e+21;1.118360330640437e+01;NaN;3.942392782455131e+04
1.024352262275292e+00;6.792483624147688e+21;1.873061441985413e+01;NaN;7.142263649251221e+21;1.183187656532495e+01;NaN;3.654616350520134e+04
1.026360795729067e+00;7.308971449595884e+21;1.918556937126035e+01;NaN;7.431985436830816e+21;1.048170967511430e+01;NaN;3.498237785989374e+04
1.028516562606399e+00;5.720735886858570e+21;1.915372258007005e+01;NaN;6.340383712568949e+21;1.142504540230698e+01;NaN;3.191622416974012e+04
1.030872721695724e+00;5.189563939592271e+21;1.778192467393208e+01;NaN;6.298108602582324e+21;1.042643571559810e+01;NaN;2.889217196926403e+04
1.032946039400920e+00;4.576994884466008e+21;1.951348757359035e+01;NaN;6.118910178572400e+21;1.136735535027454e+01;NaN;2.800576621472066e+04
1.035702904828173e+00;3.960487325503277e+21;1.917522030782725e+01;NaN;5.250922416178984e+21;1.137830071719624e+01;NaN;2.409970794818953e+04
1.038018852774941e+00;3.983365157788112e+21;1.973241728923870e+01;NaN;5.832742130216884e+21;1.255947228145458e+01;NaN;2.375128453499894e+04
1.041123812734894e+00;2.609628280887024e+21;1.954982500684548e+01;NaN;5.718432475755258e+21;1.096742692451642e+01;NaN;1.852658079526033e+04
1.043526328654386e+00;2.576883200876311e+21;2.033643680827658e+01;NaN;5.147227382134155e+21;1.105995086580220e+01;NaN;1.843347996597694e+04
1.046841369894959e+00;1.190325398041077e+21;1.845807801177816e+01;NaN;5.286457678918683e+21;1.088128099710196e+01;NaN;1.174938224236360e+04
1.049616924720746e+00;3.971651201234396e+20;1.478274463190201e+01;NaN;4.279504499338618e+21;1.031915021131486e+01;NaN;6.973649224521669e+03
1.052286039138213e+00;5.080210243953537e+20;1.599621476944314e+01;NaN;4.698253424164015e+21;1.132024812081440e+01;NaN;7.854078880236325e+03
1.055988626941788e+00;1.444278041784539e+20;1.207785323527367e+01;NaN;4.448719283228728e+21;1.036872794795594e+01;NaN;6.288794527863337e+03
1.058934415624776e+00;1.456169765555656e+20;1.210664174558949e+01;NaN;4.707156465084669e+21;1.103739789556145e+01;NaN;6.090158864952195e+03
1.062981552853648e+00;3.125214002926134e+19;1.249243974476207e+01;NaN;4.197251268609265e+21;1.129072740158811e+01;NaN;5.567097561630294e+03
1.066142037903537e+00;3.259760190090463e+19;1.453453461625873e+01;NaN;4.178910211072179e+21;1.058643249115245e+01;NaN;5.339906505532088e+03
1.070390900168833e+00;2.094468179096361e+19;1.144375681935383e+01;NaN;3.853048331569236e+21;1.119786663239714e+01;NaN;4.933150893309258e+03
1.073851133657754e+00;1.078681809572379e+20;1.507933052400734e+01;NaN;4.628631839341467e+21;1.072271382339829e+01;NaN;4.941886404290883e+03
1.077413733804881e+00;5.808834814264145e+18;1.911234808037885e+01;NaN;3.865271202487908e+21;1.074361045825928e+01;NaN;4.592973921131713e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;3.551771012504514e+21;1.008603624284084e+01;NaN;4.016252423507592e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;3.471710063130873e+21;1.090330848019283e+01;NaN;4.211210916614658e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;3.448592699570859e+21;1.136569472359994e+01;NaN;4.072427635246002e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;3.475523321556997e+21;1.002729706014905e+01;NaN;3.741566458963633e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;3.419458385470353e+21;1.034255961513913e+01;NaN;3.639153007490235e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;3.415923436525912e+21;1.005908163183278e+01;NaN;3.390301436371811e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;3.216941326014073e+21;1.052103770544722e+01;NaN;3.377753242000913e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;3.022803527636330e+21;9.932773817114100e+00;NaN;3.067041136713408e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;3.085989384754332e+21;1.039432713620249e+01;NaN;2.874030913880319e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;2.973779419356804e+21;9.728617971044706e+00;NaN;2.946493207902380e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;2.919413082850018e+21;9.927347219101989e+00;NaN;2.969092904652382e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.831980505097642e+21;9.570199831668644e+00;NaN;2.557832519456562e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;2.880151085427171e+21;9.571323085875154e+00;NaN;2.475814057565865e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;2.729832763870782e+21;9.637394894097683e+00;NaN;2.507598939318392e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;2.751485337298610e+21;1.000040725466552e+01;NaN;2.574426811090540e+03
