s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
8.136823963570012e-01;6.838033030566231e+21;1.923281671245325e+02;NaN;1.026137593337422e+21;3.230573123629132e+01;NaN;2.133215164011537e+05
8.183225076652748e-01;7.175835680935565e+21;2.008486927469306e+02;NaN;1.086581599957266e+21;3.644424872869337e+01;NaN;2.256048527959096e+05
8.231650781773978e-01;7.386331472068798e+21;2.062551137912016e+02;NaN;1.076153585514153e+21;2.975021919769996e+01;NaN;2.336628531821683e+05
8.282210739282279e-01;5.963213309238120e+21;2.045300050675275e+02;NaN;9.202806236812479e+20;3.456592696333259e+01;NaN;1.937259353715933e+05
8.323762231342043e-01;3.422938199549103e+21;1.499813738238765e+02;NaN;7.789244354211278e+20;3.904757688368225e+01;NaN;8.430447553667384e+04
8.360874887662642e-01;1.889968759867436e+21;1.113700945925025e+02;NaN;6.305945663812588e+20;4.664772423147775e+01;NaN;3.425885989963526e+04
8.416142959085945e-01;6.991922463931928e+20;7.822229198960140e+01;NaN;4.619967320343246e+20;5.292928884796824e+01;NaN;1.121833215572263e+04
8.488421547521909e-01;2.492292183265817e+20;5.593422020959299e+01;NaN;4.299091548300862e+20;6.061316725647254e+01;NaN;4.743588109796972e+03
8.530832353991449e-01;2.174504586902062e+20;5.513722731803895e+01;NaN;3.897061822122611e+20;6.200348383024751e+01;NaN;4.995327848174464e+03
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;4.861231624323773e+20;5.051585501348246e+01;NaN;2.664899253200475e+03
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;3.171221630395402e+20;5.732599915147061e+01;NaN;1.965257750424325e+03
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;3.575081243320158e+20;5.919847796373354e+01;NaN;2.374195879566487e+03
8.559044499777996e-01;7.812810790067030e+19;4.252926445858569e+01;NaN;3.157697186204865e+20;6.467756721896772e+01;NaN;2.278534732610780e+03
8.569551541338385e-01;6.658411046001753e+19;3.757529645342505e+01;NaN;3.420798895403654e+20;7.503089953079967e+01;NaN;3.317739990807647e+03
8.582075262577280e-01;4.937704320353903e+19;4.873852215206774e+01;NaN;3.617774984335715e+20;6.432097242010254e+01;NaN;3.158766551655179e+03
8.596643101019401e-01;4.124709841900135e+19;3.233793563070324e+01;NaN;3.457900195851731e+20;6.318258533265796e+01;NaN;3.273905880798206e+03
8.613151559701813e-01;7.174546048975208e+19;3.868485135705087e+01;NaN;3.464321925094041e+20;6.190496677598595e+01;NaN;3.077889054209464e+03
8.631559751823854e-01;3.729891070272447e+19;3.857174902180046e+01;NaN;3.485734506225198e+20;5.960670593694970e+01;NaN;2.893139244717223e+03
8.643120462552596e-01;3.645675398362928e+19;3.075746167770702e+01;NaN;3.438630373583218e+20;6.846843505697143e+01;NaN;2.625524554501989e+03
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;3.572859453806904e+20;6.576085896436233e+01;NaN;2.533174719685120e+03
8.674616531641819e-01;5.178890680407494e+18;5.347599241233073e+01;NaN;3.356357185101563e+20;5.529354419412051e+01;NaN;2.267861648870159e+03
8.699368000939727e-01;1.016678913834741e+19;3.041168210077406e+01;NaN;3.803268193481468e+20;7.000230494619100e+01;NaN;2.556226094426696e+03
8.726216089107878e-01;2.156062659463062e+19;2.954232946159382e+01;NaN;3.490060172418039e+20;5.870124714311904e+01;NaN;2.395676733446686e+03
8.754815177208104e-01;7.990442106793129e+18;3.298436034599707e+01;NaN;3.527183976118203e+20;5.599974238545627e+01;NaN;2.455550798364111e+03
8.785184466314446e-01;8.029082857872266e+18;2.100293961271405e+01;NaN;3.507426969566345e+20;5.955055768612681e+01;NaN;2.466345887306532e+03
8.817372620113471e-01;8.828813920427483e+18;2.887397701092317e+01;NaN;3.595889283488057e+20;6.302572564163115e+01;NaN;2.734919772666687e+03
8.851361317880917e-01;5.858461696326898e+18;2.984118287861558e+01;NaN;3.283772080451821e+20;5.675353203056156e+01;NaN;2.198320835822940e+03
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;3.803799115315843e+20;5.991756692752806e+01;NaN;2.750437732998175e+03
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;3.455061497422978e+20;6.205025471033014e+01;NaN;2.407285388115793e+03
8.955286998316494e-01;1.118120496053593e+19;2.561140930224744e+01;NaN;4.064223885417924e+20;5.781066655307107e+01;NaN;2.586190644663701e+03
8.987110512479717e-01;1.175455215230966e+19;2.965525284667028e+01;NaN;3.752099722370791e+20;5.550379995865899e+01;NaN;2.573375144900766e+03
9.017134577537624e-01;7.619954938730171e+18;2.570477740319673e+01;NaN;3.827196089211771e+20;6.055532370159796e+01;NaN;2.489310988481097e+03
9.045417800860878e-01;5.179098353868930e+18;3.441476851236931e+01;NaN;3.943418399294397e+20;5.681437306571560e+01;NaN;2.416540524379880e+03
9.071870742459989e-01;1.182268563664709e+19;2.633325178664026e+01;NaN;3.649162115416107e+20;5.571268180226613e+01;NaN;2.522219052831714e+03
9.096370888557709e-01;6.628583243141081e+18;2.239732237254173e+01;NaN;3.893925217508347e+20;5.560173598348529e+01;NaN;2.713179054235783e+03
9.119216938704540e-01;1.029982967907894e+19;2.051416169473731e+01;NaN;3.344278067159644e+20;5.301967433554578e+01;NaN;2.398422692106089e+03
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;3.708147663710906e+20;6.089982535326676e+01;NaN;2.862398165192722e+03
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;3.526715929315492e+20;7.203594485160399e+01;NaN;3.370281151345198e+03
9.163338047628065e-01;1.168225992803425e+20;4.700297185995853e+01;NaN;3.934109099814128e+20;5.232607206160410e+01;NaN;2.851089408549384e+03
9.176835005562980e-01;7.216133081580555e+19;3.890902826641749e+01;NaN;3.853806991889014e+20;6.390261797642080e+01;NaN;3.286828622949743e+03
9.191258995390217e-01;9.997267137123441e+19;4.775342386887728e+01;NaN;3.205578126678650e+20;4.593607933807279e+01;NaN;2.453498326519858e+03
9.203935362301501e-01;4.392183955962485e+19;5.568371887590851e+01;NaN;4.532077045941315e+20;6.419699966982337e+01;NaN;3.591438373040997e+03
9.215002083895940e-01;1.266894496024989e+20;4.318294719762115e+01;NaN;4.284756096558752e+20;6.293299535521675e+01;NaN;3.758578268633982e+03
9.224442009648133e-01;9.347717601514522e+19;4.433334872558468e+01;NaN;4.547784059881285e+20;6.520673739807155e+01;NaN;4.210783853527171e+03
9.232251631697683e-01;5.123544352367478e+19;3.050452671989816e+01;NaN;3.626665216084609e+20;7.954242152906649e+01;NaN;3.818021435527545e+03
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;3.442559926669303e+20;4.590654540848972e+01;NaN;1.909549807921972e+03
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;2.577267542099865e+20;4.651584437906725e+01;NaN;1.606540381567941e+03
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;3.369420744951482e+20;7.951024027504339e+01;NaN;3.733664498302386e+03
9.284488689588918e-01;2.415151120067530e+20;5.693505971569603e+01;NaN;4.585466865808229e+20;5.514536347813817e+01;NaN;5.053462426115586e+03
9.352312804634425e-01;7.902139703434235e+20;7.810963138114657e+01;NaN;5.323658308802552e+20;5.174885364960394e+01;NaN;1.202636007539720e+04
9.402261310142657e-01;1.863811187463751e+21;1.077363499894964e+02;NaN;6.242163394207737e+20;4.673377003851493e+01;NaN;3.422780349048175e+04
9.438296359310472e-01;3.564314458283749e+21;1.480432070594779e+02;NaN;8.066872552351766e+20;4.368227053300883e+01;NaN;8.436338156196813e+04
9.477096947575977e-01;6.649682652569759e+21;2.074100907652734e+02;NaN;1.062730241100260e+21;4.033009531798290e+01;NaN;2.114127453256168e+05
9.521916256062684e-01;7.963980792597554e+21;2.113737046121431e+02;NaN;1.244396637139549e+21;3.593775443463822e+01;NaN;2.687812426204345e+05
9.564481634798810e-01;8.142555666398402e+21;2.060624873448556e+02;NaN;1.231061189307529e+21;3.404061429903623e+01;NaN;2.629290059134144e+05
9.606991407803525e-01;7.399040521971389e+21;2.012680318337343e+02;NaN;1.203168391788551e+21;3.165735256143730e+01;NaN;2.293913729486423e+05
9.649498118263933e-01;7.226240462067582e+21;1.934232520999325e+02;NaN;1.216972010075766e+21;3.330134860772337e+01;NaN;2.184957901862459e+05
9.688494253851441e-01;7.193693763753704e+21;1.871328199870966e+02;NaN;1.106403031099089e+21;3.399372938300975e+01;NaN;2.084824606962291e+05
9.724376765229517e-01;7.064414156205056e+21;1.786574368264986e+02;NaN;1.191114561701850e+21;3.350461979760689e+01;NaN;1.953142220605974e+05
9.758454759663759e-01;6.977938954050448e+21;1.728628943592186e+02;NaN;1.115794999368500e+21;3.269734741457502e+01;NaN;1.842658070310519e+05
9.790472469651365e-01;6.544323336153843e+21;1.677280350383006e+02;NaN;1.033662082409284e+21;2.977020566129319e+01;NaN;1.727988683382751e+05
9.821062688323220e-01;6.619649100588061e+21;1.612085041600043e+02;NaN;1.061646659326773e+21;2.818715292479490e+01;NaN;1.555624672154468e+05
9.850993436211724e-01;5.844443137730475e+21;1.547362493931600e+02;NaN;1.065232896488774e+21;3.265712965881843e+01;NaN;1.453999448043589e+05
9.880059697726713e-01;5.350056352870554e+21;1.488665358000974e+02;NaN;9.383951060000136e+20;3.095071883912699e+01;NaN;1.289542103274309e+05
9.908165089685672e-01;5.221810615262067e+21;1.441713088983256e+02;NaN;9.754661887896794e+20;3.044435290839326e+01;NaN;1.158581870153750e+05
9.935047455450641e-01;4.711679579638051e+21;1.387253789946463e+02;NaN;9.001842738782127e+20;3.563544436140241e+01;NaN;1.073796298925203e+05
9.955037774448198e-01;4.597527395265910e+21;1.316521055917941e+02;NaN;8.216109523848663e+20;3.226895413324190e+01;NaN;9.404119951492087e+04
9.967416256848396e-01;4.866452275468806e+21;1.332282495278787e+02;NaN;8.606007787400495e+20;3.201531251995012e+01;NaN;9.236633326713828e+04
9.985886656682763e-01;4.289564281952086e+21;1.277906557040080e+02;NaN;8.718619570455519e+20;3.195729021517444e+01;NaN;8.801399093671782e+04
1.001246887649901e+00;3.912194153756919e+21;1.254609318036304e+02;NaN;8.368734392103891e+20;3.311715429734464e+01;NaN;7.865955696450912e+04
1.003996038856501e+00;3.662462946659645e+21;1.196666364018270e+02;NaN;7.824110468249691e+20;3.281602348025569e+01;NaN;6.981725297071584e+04
1.006897629175445e+00;3.295001193909543e+21;1.148013121804415e+02;NaN;7.879996913354838e+20;3.453491682902778e+01;NaN;6.263725091002413e+04
1.010015292564127e+00;2.957734865506850e+21;1.104604709840446e+02;NaN;7.744971634457149e+20;3.318240625443609e+01;NaN;5.503691498050127e+04
1.013360988667060e+00;2.688258726287551e+21;1.054150538886806e+02;NaN;7.049487959285556e+20;3.204116088231586e+01;NaN;4.587650279302834e+04
1.016422055308300e+00;2.416716806901872e+21;9.838751762224369e+01;NaN;6.351167335333351e+20;3.614114275976785e+01;NaN;4.042948352350986e+04
1.018208688761510e+00;2.427434444834497e+21;9.955344911912006e+01;NaN;7.065103557540790e+20;3.393814286966859e+01;NaN;4.122432704700438e+04
1.020406499924258e+00;2.226597084344495e+21;9.481706010484899e+01;NaN;6.926122592290720e+20;3.298643986839177e+01;NaN;3.387860785947588e+04
1.022271080706159e+00;2.028618748536920e+21;8.900633508741232e+01;NaN;5.573174915981705e+20;2.219759310197752e+01;NaN;3.606463271544490e+04
1.024352262275292e+00;1.848089623871183e+21;8.887574526528961e+01;NaN;6.475071296376732e+20;3.597110087246630e+01;NaN;2.954999485362595e+04
1.026360795729067e+00;2.112127085147234e+21;8.813056498055850e+01;NaN;7.781474275793760e+20;4.042558590463497e+01;NaN;2.845778414106188e+04
1.028516562606399e+00;1.665329671528225e+21;8.611867399584875e+01;NaN;5.684910376877387e+20;3.624668834739913e+01;NaN;2.435503061192344e+04
1.030872721695724e+00;1.396202447236037e+21;8.411985897298877e+01;NaN;5.687903506815937e+20;3.200283256099231e+01;NaN;1.884617356599763e+04
1.032946039400920e+00;1.379350145652726e+21;8.265508261380074e+01;NaN;5.923590375306850e+20;3.850406489014163e+01;NaN;1.959342674849232e+04
1.035702904828173e+00;1.066305796442946e+21;7.901196981900181e+01;NaN;5.610482892024096e+20;3.915190496214300e+01;NaN;1.539542049385841e+04
1.038018852774941e+00;9.940730814641753e+20;7.924867787297609e+01;NaN;5.379236185347746e+20;3.545139798245892e+01;NaN;1.550458421757505e+04
1.041123812734894e+00;7.612696747221949e+20;7.862506303962705e+01;NaN;4.902652450194854e+20;4.073865166090963e+01;NaN;1.145439946869001e+04
1.043526328654386e+00;8.470450362706534e+20;7.944887228228272e+01;NaN;5.312439682412529e+20;3.505399914957961e+01;NaN;1.074941648299947e+04
1.046841369894959e+00;2.548820005845422e+20;5.561336776306575e+01;NaN;5.077655137364661e+20;3.899476683843898e+01;NaN;4.082515028492066e+03
1.049616924720746e+00;1.121753096565379e+20;4.620529582945773e+01;NaN;5.996801397388631e+20;3.165968755156722e+01;NaN;2.338329903572320e+03
1.052286039138213e+00;6.202635469063900e+19;4.230602476450204e+01;NaN;4.885623584388905e+20;3.808271752022083e+01;NaN;2.250530063931925e+03
1.055988626941788e+00;1.016925838729411e+19;3.047659744873364e+01;NaN;4.992521415623875e+20;3.469118030493831e+01;NaN;2.010800627741527e+03
1.058934415624776e+00;1.916499859330389e+19;2.770292853047437e+01;NaN;4.526483739078148e+20;4.947864417081759e+01;NaN;2.252126805691247e+03
1.062981552853648e+00;2.141472817426207e+18;2.066605738652121e+01;NaN;4.280558550412990e+20;4.257611612461589e+01;NaN;1.851333103244951e+03
1.066142037903537e+00;6.821128397098153e+18;2.269709753321841e+01;NaN;4.123602634401502e+20;3.776106864307138e+01;NaN;1.572115155469891e+03
1.070390900168833e+00;0.000000000000000e+00;NaN;NaN;3.954900370674171e+20;5.063599689426739e+01;NaN;1.975684588939988e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;3.758185176622302e+20;8.079347328151182e+01;NaN;2.692779766937101e+03
1.077413733804881e+00;9.512009208592369e+17;1.958864848774379e+01;NaN;4.056078074529840e+20;3.902764742392977e+01;NaN;1.403201951344695e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;4.238551977023525e+20;3.939393403962470e+01;NaN;1.465308419066237e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;4.190561486579940e+20;4.331513433712780e+01;NaN;1.675984442037885e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;3.970513873244267e+20;3.827654170448622e+01;NaN;1.314073134362699e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;3.867663241296125e+20;4.688367282554687e+01;NaN;1.719088834170919e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;3.502188041077898e+20;3.909318899980127e+01;NaN;1.194566968774024e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;3.719686496855838e+20;4.473726909374984e+01;NaN;1.442168891982198e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;3.736579418075372e+20;4.145001765495078e+01;NaN;1.289248230588810e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;3.569675765883692e+20;4.196367323699774e+01;NaN;1.323415607262799e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;3.697073507770400e+20;4.276753760871361e+01;NaN;1.303385828645284e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;3.623992952453064e+20;4.131323056204446e+01;NaN;1.221537168418478e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;3.364060727264896e+20;3.989099672128710e+01;NaN;1.111029332575628e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;3.569509623458642e+20;4.278088479899885e+01;NaN;1.327128808503458e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;3.296451536305826e+20;3.866816048412777e+01;NaN;1.028040004883747e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;3.132949164613425e+20;3.360505515776273e+01;NaN;8.335987726614917e+02
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;3.014248582043503e+20;3.925035912308780e+01;NaN;9.206602332838792e+02
