s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
7.138966885644596e-01;5.175682689175345e+20;4.063292406742093e+01;NaN;5.484094410319302e+20;3.007879146062208e+01;NaN;5.669649088225571e+03
7.182432415040987e-01;5.970599710466435e+20;3.955062924158020e+01;NaN;6.297515298825736e+20;2.882546849451690e+01;NaN;6.140215830127941e+03
7.227039321185542e-01;6.196988089235297e+20;3.915325496774859e+01;NaN;6.318867556520850e+20;2.513539182129163e+01;NaN;5.867322555093055e+03
7.257217095519308e-01;1.000804125304798e+21;4.244528543141746e+01;NaN;6.133694921888664e+20;3.068924258117759e+01;NaN;9.660633487197820e+03
7.309124404001006e-01;9.964354550838075e+20;4.115819247311303e+01;NaN;7.496831646254963e+20;2.845674110574758e+01;NaN;1.014070546869178e+04
7.392767341320698e-01;1.731185038399025e+21;4.498367671015261e+01;NaN;8.963954332976286e+20;2.491893477155737e+01;NaN;1.593435824579753e+04
7.476580380599591e-01;2.761452898744550e+21;4.682237811406558e+01;NaN;1.053084638266039e+21;2.375098012402474e+01;NaN;2.511489674932353e+04
7.547028537389382e-01;3.766973918703952e+21;4.926892475774486e+01;NaN;1.240982173982144e+21;2.298315082075264e+01;NaN;3.455399935562088e+04
7.606597497237264e-01;4.898533197507466e+21;5.021164927637193e+01;NaN;1.344763667255434e+21;2.323356255981783e+01;NaN;4.677953338289823e+04
7.657531186515272e-01;5.815524182340283e+21;5.012808002769552e+01;NaN;1.700552095273601e+21;2.293716077046301e+01;NaN;5.513824912354287e+04
7.699995984224914e-01;7.003846739326473e+21;5.116723225250283e+01;NaN;1.971695793870393e+21;2.192566685263754e+01;NaN;6.526627480407764e+04
7.732995875768670e-01;8.757334876435472e+21;5.191950317886276e+01;NaN;2.310297040799102e+21;2.167543317715268e+01;NaN;7.411553120807151e+04
7.757792307381750e-01;9.182381449613612e+21;5.140292325021102e+01;NaN;2.418440241326678e+21;2.116306329672353e+01;NaN;8.459933492867439e+04
7.781651986040994e-01;9.780086342686670e+21;5.171800228344652e+01;NaN;2.713325371766153e+21;2.045728321457920e+01;NaN;8.635122196541411e+04
7.809578364250076e-01;9.782769108618578e+21;5.104420705374259e+01;NaN;2.994674631792864e+21;2.253567786192247e+01;NaN;9.122188374631410e+04
7.838487328758749e-01;1.094110531774066e+22;5.178678409906224e+01;NaN;2.908754971856733e+21;2.132987124653663e+01;NaN;9.767075944909242e+04
7.869855628995210e-01;1.149899505391159e+22;5.199005285614621e+01;NaN;3.288567842044551e+21;2.116743634313973e+01;NaN;1.020671369456581e+05
7.904037845192172e-01;1.227543256627083e+22;5.256316509919613e+01;NaN;3.504143201455785e+21;2.081764568929651e+01;NaN;1.102050994829931e+05
7.939471374889502e-01;1.295126638554963e+22;5.095620445547237e+01;NaN;3.894850783902476e+21;2.113932582935211e+01;NaN;1.154633020747377e+05
7.975090120093709e-01;1.403134076413906e+22;5.174043634991910e+01;NaN;4.294618984119846e+21;2.217114737300639e+01;NaN;1.313550607432299e+05
8.011264668496416e-01;1.574572863014427e+22;5.095219222160970e+01;NaN;4.501384889829276e+21;1.993073222127906e+01;NaN;1.380792529527938e+05
8.049890280430786e-01;1.604374964565030e+22;5.126642351788907e+01;NaN;4.866659172438179e+21;1.979581541853069e+01;NaN;1.391968960669959e+05
8.091930285177138e-01;1.608203524730817e+22;5.143015005726555e+01;NaN;5.138832889209926e+21;2.102491389111518e+01;NaN;1.433713211092179e+05
8.136823963570012e-01;1.678055027264175e+22;5.171277826902652e+01;NaN;5.271289836641638e+21;2.133876826715458e+01;NaN;1.513484344717117e+05
8.183225076652748e-01;1.674716546352589e+22;5.181500286168693e+01;NaN;5.468011495061557e+21;2.156348474712705e+01;NaN;1.543606653643509e+05
8.231650781773978e-01;1.600542293600870e+22;5.194540472785173e+01;NaN;5.198987637308144e+21;2.192048312345147e+01;NaN;1.452397351931610e+05
8.282210739282279e-01;1.287149325182034e+22;4.859044945645563e+01;NaN;4.372542908937787e+21;2.185085626307792e+01;NaN;1.103093860418398e+05
8.323762231342043e-01;8.436244886254242e+21;4.398475182249379e+01;NaN;3.596589476910988e+21;2.380471117534571e+01;NaN;7.135963959838102e+04
8.360874887662642e-01;5.171836338879438e+21;3.985626010231361e+01;NaN;3.061513752788677e+21;2.371183586609271e+01;NaN;4.310386944507707e+04
8.416142959085945e-01;2.328474749906652e+21;3.319222730936440e+01;NaN;2.404546390253690e+21;2.345460247383238e+01;NaN;2.105358164961934e+04
8.488421547521909e-01;8.259152364982158e+20;2.784487311875272e+01;NaN;1.854404527936750e+21;2.417180248336237e+01;NaN;1.084996191909659e+04
8.530832353991449e-01;1.240361133675182e+21;2.999551830656968e+01;NaN;1.795012446175018e+21;2.689902982396636e+01;NaN;1.064523828847861e+04
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;2.011624959625784e+21;2.101328572716993e+01;NaN;5.375894736309981e+03
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;1.648289184758345e+21;2.367779128012907e+01;NaN;5.854669715441770e+03
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;1.663767181880736e+21;2.398650591441112e+01;NaN;6.132391597628185e+03
8.559044499777996e-01;1.751529385322277e+20;2.135604563611873e+01;NaN;1.769484936762290e+21;2.747943515220642e+01;NaN;8.363309822567182e+03
8.569551541338385e-01;2.661909689025515e+20;2.007703571525698e+01;NaN;1.436468515259046e+21;2.249368997547596e+01;NaN;6.751260646426027e+03
8.582075262577280e-01;3.522848663523849e+20;2.235025389150892e+01;NaN;1.490338404997380e+21;2.240708872177964e+01;NaN;7.276901263318951e+03
8.596643101019401e-01;3.847359289746823e+20;2.204515699716913e+01;NaN;1.536524835357663e+21;2.211020937355507e+01;NaN;6.859757739350048e+03
8.613151559701813e-01;3.592505962969294e+20;2.238922514496518e+01;NaN;1.611401903563822e+21;2.429510076241774e+01;NaN;6.957060157496331e+03
8.631559751823854e-01;3.589253601194621e+20;1.914472942130115e+01;NaN;1.626237688996588e+21;2.768287489403848e+01;NaN;7.417498255749520e+03
8.643120462552596e-01;2.934717351826751e+20;1.819380172498019e+01;NaN;1.495190077945301e+21;2.131676578078911e+01;NaN;6.812582457231099e+03
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;1.559322899487543e+21;2.415329678436882e+01;NaN;5.382754088935442e+03
8.674616531641819e-01;2.888993275034765e+19;2.057236133689476e+01;NaN;1.473341327667384e+21;2.412838384448573e+01;NaN;5.377117259650616e+03
8.699368000939727e-01;6.969294317486219e+19;1.594656885861184e+01;NaN;1.561744191580403e+21;2.394263873530285e+01;NaN;5.799216834968233e+03
8.726216089107878e-01;6.710055953715493e+19;2.027711796265060e+01;NaN;1.405448511463604e+21;2.085390272671960e+01;NaN;5.188765260300186e+03
8.754815177208104e-01;6.176521508080059e+19;1.824192421996534e+01;NaN;1.435754560132239e+21;2.069588856107588e+01;NaN;5.318718235015046e+03
8.785184466314446e-01;7.616415921873230e+19;1.936773181120633e+01;NaN;1.580599831171084e+21;2.479407156775383e+01;NaN;5.727792140318284e+03
8.817372620113471e-01;3.381259402966687e+19;1.784995128180536e+01;NaN;1.394315087265752e+21;2.352745826917842e+01;NaN;5.394852251552461e+03
8.851361317880917e-01;5.591673912017477e+19;1.797122108273176e+01;NaN;1.373420376846170e+21;2.344868014533252e+01;NaN;5.201982864190127e+03
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;1.423313204686537e+21;2.123969200853580e+01;NaN;4.836965314195854e+03
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;1.499907932144358e+21;2.179384175136177e+01;NaN;5.218245092579610e+03
8.955286998316494e-01;4.980251870243629e+19;1.899127812752100e+01;NaN;1.510703476181986e+21;2.211925514895961e+01;NaN;5.372707570319455e+03
8.987110512479717e-01;7.662056316784992e+19;1.703549503403651e+01;NaN;1.340582662513291e+21;2.197455171278754e+01;NaN;5.260837269233743e+03
9.017134577537624e-01;3.853863032284543e+19;1.437521739197848e+01;NaN;1.474013941663989e+21;2.387730605494825e+01;NaN;5.698478128558872e+03
9.045417800860878e-01;1.982848159041586e+19;2.508257332209020e+01;NaN;1.542147908043268e+21;2.047316648699717e+01;NaN;5.428895890238208e+03
9.071870742459989e-01;3.717963386549442e+19;1.831623678901152e+01;NaN;1.533498134854454e+21;2.420121849094704e+01;NaN;5.999398307765253e+03
9.096370888557709e-01;5.283563752742881e+19;1.861646957674073e+01;NaN;1.614366622176731e+21;2.380016444298266e+01;NaN;6.161275521370495e+03
9.119216938704540e-01;6.224723401700331e+19;1.536107840102072e+01;NaN;1.661901047027405e+21;2.351597740109750e+01;NaN;6.027120813255497e+03
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;1.883960224745984e+21;2.285920940673014e+01;NaN;5.808826747921777e+03
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;1.806990618980178e+21;2.203417217062001e+01;NaN;5.620237354242910e+03
9.163338047628065e-01;3.401559190096418e+20;2.211678893923526e+01;NaN;1.697190149795261e+21;2.279904647469275e+01;NaN;7.858091404717997e+03
9.176835005562980e-01;4.646382389680738e+20;2.414406129769991e+01;NaN;1.692192763439540e+21;2.175805287912094e+01;NaN;7.452131754775545e+03
9.191258995390217e-01;4.097414518200493e+20;2.342184863153060e+01;NaN;1.627221202355020e+21;2.127869332042886e+01;NaN;7.482690191437749e+03
9.203935362301501e-01;4.798730932484648e+20;1.970621312688539e+01;NaN;1.801920401040758e+21;2.209778463723053e+01;NaN;8.189716713483781e+03
9.215002083895940e-01;4.809623059769510e+20;2.489280145209458e+01;NaN;1.682807164114768e+21;2.398562493594088e+01;NaN;8.202237542463035e+03
9.224442009648133e-01;5.482363643183830e+20;2.896526093039634e+01;NaN;2.011842162320737e+21;2.249568743714870e+01;NaN;7.665718039465743e+03
9.232251631697683e-01;3.636187319143782e+20;2.414643338104133e+01;NaN;1.983996493307322e+21;2.582761500925329e+01;NaN;8.474366116942827e+03
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;2.106867536217735e+21;2.187325298478450e+01;NaN;6.723301765942436e+03
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;1.887557633548958e+21;2.261299275622094e+01;NaN;6.421480649093567e+03
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;2.082045995193544e+21;1.932507464565244e+01;NaN;5.782194428541498e+03
9.284488689588918e-01;9.902162373489605e+20;2.548314534859307e+01;NaN;2.174421484540301e+21;2.193189105406695e+01;NaN;1.191593909858653e+04
9.352312804634425e-01;2.584701766241406e+21;3.157267652646950e+01;NaN;2.627469046029272e+21;2.358098049988556e+01;NaN;2.275552591658946e+04
9.402261310142657e-01;5.357001692877358e+21;3.730681919420389e+01;NaN;3.253702582029731e+21;2.337205863365914e+01;NaN;4.339802434081521e+04
9.438296359310472e-01;8.970500979173131e+21;4.127385909984841e+01;NaN;3.948362193702202e+21;2.276821033369782e+01;NaN;7.191742308366481e+04
9.477096947575977e-01;1.368653167127401e+22;4.644219953885496e+01;NaN;4.776134387248188e+21;2.181644093139089e+01;NaN;1.146565479195895e+05
9.521916256062684e-01;1.830515966786473e+22;4.883350457228462e+01;NaN;5.602460433315621e+21;1.959758524667834e+01;NaN;1.564358242802615e+05
9.564481634798810e-01;1.969482158154347e+22;4.894368036558257e+01;NaN;6.181691488947566e+21;1.968857027671160e+01;NaN;1.721150019395781e+05
9.606991407803525e-01;1.856349575358666e+22;4.839988539452049e+01;NaN;6.035879520210254e+21;1.985027480796778e+01;NaN;1.597143522254566e+05
9.649498118263933e-01;1.843036440490405e+22;4.899159259477995e+01;NaN;6.349988503434499e+21;1.879638093648461e+01;NaN;1.563136462857902e+05
9.688494253851441e-01;1.782690717283138e+22;4.775547530163465e+01;NaN;6.091040654321943e+21;1.902662125206921e+01;NaN;1.576993393329507e+05
9.724376765229517e-01;1.722853462430264e+22;4.769496516191941e+01;NaN;5.880958081937224e+21;1.845725054212576e+01;NaN;1.537350264814976e+05
9.758454759663759e-01;1.696677059438199e+22;4.756784267133599e+01;NaN;5.546282444191583e+21;1.833396112734349e+01;NaN;1.487705847627454e+05
9.790472469651365e-01;1.647222299149935e+22;4.702274709969277e+01;NaN;5.406259299131328e+21;1.887444685259338e+01;NaN;1.427845891959752e+05
9.821062688323220e-01;1.587194507114537e+22;4.717221048569807e+01;NaN;5.031513509691053e+21;1.840922201667574e+01;NaN;1.332108161525504e+05
9.850993436211724e-01;1.484793069503170e+22;4.646628257715963e+01;NaN;5.193203137919009e+21;1.960622527612308e+01;NaN;1.273056505686209e+05
9.880059697726713e-01;1.322833216555558e+22;4.659072473940583e+01;NaN;4.715208888383860e+21;1.772083515830223e+01;NaN;1.187201728153390e+05
9.908165089685672e-01;1.289889348064080e+22;4.644940445643309e+01;NaN;4.428272523485776e+21;1.828906530468329e+01;NaN;1.085761730350032e+05
9.935047455450641e-01;1.220982077035308e+22;4.605441710991709e+01;NaN;4.158210279484935e+21;1.880157149924984e+01;NaN;1.024780605684678e+05
9.955037774448198e-01;1.159312435335048e+22;4.675468163196498e+01;NaN;4.237383555562139e+21;1.743431949739716e+01;NaN;9.543507808092239e+04
9.967416256848396e-01;1.104675316640014e+22;4.722035905162874e+01;NaN;3.671456338694085e+21;1.694815598875060e+01;NaN;9.290225884072074e+04
9.985886656682763e-01;1.030042534767596e+22;4.551691310164105e+01;NaN;3.923701509259263e+21;1.733339769589588e+01;NaN;8.922569124425326e+04
1.001246887649901e+00;9.572488623429773e+21;4.584442793798886e+01;NaN;3.670427206026318e+21;1.861608535720629e+01;NaN;8.288524185403745e+04
1.003996038856501e+00;9.296222183171831e+21;4.561747552858019e+01;NaN;3.562793311413299e+21;1.722468143586932e+01;NaN;7.525679174674947e+04
1.006897629175445e+00;8.453221956925037e+21;4.360046987222523e+01;NaN;3.202213489706964e+21;1.728861334110315e+01;NaN;6.894623979371079e+04
1.010015292564127e+00;7.880913497865956e+21;4.331527246492442e+01;NaN;3.113361629784944e+21;1.819524411901261e+01;NaN;6.294490652709133e+04
1.013360988667060e+00;6.863875423444356e+21;4.351751160993587e+01;NaN;3.095350376691903e+21;1.762685810625388e+01;NaN;5.489444023457907e+04
1.016422055308300e+00;6.254686618908126e+21;4.239822966034502e+01;NaN;3.062677476903820e+21;1.871807738603990e+01;NaN;4.931571529696861e+04
1.018208688761510e+00;6.760914187388211e+21;4.266452466883278e+01;NaN;2.648326420898149e+21;1.737596363612547e+01;NaN;4.698991306574149e+04
1.020406499924258e+00;5.410376416122101e+21;4.161757381811282e+01;NaN;2.600454464401412e+21;1.603506182379025e+01;NaN;4.340853781145190e+04
1.022271080706159e+00;4.330583835108307e+21;4.005296033155186e+01;NaN;3.250372918671430e+21;1.913990472195151e+01;NaN;4.765355220059106e+04
1.024352262275292e+00;4.581196861810438e+21;4.029513034454850e+01;NaN;2.460944605519159e+21;1.672695929488741e+01;NaN;3.860000667184159e+04
1.026360795729067e+00;5.346255323519659e+21;4.256817462330191e+01;NaN;2.376703221189304e+21;1.401991799655262e+01;NaN;3.609878949279677e+04
1.028516562606399e+00;4.174832164864834e+21;4.012838421853365e+01;NaN;2.539510651528855e+21;1.665091493252564e+01;NaN;3.363422102352977e+04
1.030872721695724e+00;3.577503235122556e+21;4.215983607274519e+01;NaN;2.248474064536892e+21;1.775575889669300e+01;NaN;2.854011451142279e+04
1.032946039400920e+00;3.289071427839720e+21;4.038100933004198e+01;NaN;2.430429327184574e+21;1.675957360346503e+01;NaN;2.878045169225319e+04
1.035702904828173e+00;2.793650204973236e+21;3.981259795289625e+01;NaN;2.249305747835769e+21;1.727394575226900e+01;NaN;2.250845912649377e+04
1.038018852774941e+00;2.597312413616213e+21;3.957770341375489e+01;NaN;2.211365314680747e+21;1.595010808810807e+01;NaN;2.269110741220149e+04
1.041123812734894e+00;1.898928268270612e+21;3.954379462226353e+01;NaN;1.992499888130343e+21;1.518112395611296e+01;NaN;1.693653117812538e+04
1.043526328654386e+00;2.015475746870449e+21;3.898952761451310e+01;NaN;2.108195670303737e+21;1.478739348108651e+01;NaN;1.659858855770294e+04
1.046841369894959e+00;7.316256983413695e+20;3.067199739872328e+01;NaN;1.903821870251695e+21;1.689103920041438e+01;NaN;7.852323566473039e+03
1.049616924720746e+00;1.945188513937959e+20;1.797353959842329e+01;NaN;1.884939618878066e+21;1.460789715937996e+01;NaN;4.465507682717474e+03
1.052286039138213e+00;2.217773951863775e+20;2.411838752957399e+01;NaN;1.838117878084790e+21;1.710789902456573e+01;NaN;4.589861373369149e+03
1.055988626941788e+00;8.840257291452346e+19;1.842457125715826e+01;NaN;1.811945466204707e+21;1.769252154886695e+01;NaN;3.611963810085879e+03
1.058934415624776e+00;4.068543699550570e+19;2.129631845864365e+01;NaN;1.675886374232414e+21;1.691340222887649e+01;NaN;3.428758847420960e+03
1.062981552853648e+00;1.283444213254578e+19;1.383990781755988e+01;NaN;1.612010535984697e+21;1.724621188776468e+01;NaN;2.941391065317290e+03
1.066142037903537e+00;3.273154764321215e+19;1.645945539041369e+01;NaN;1.538171174891519e+21;1.791791314696523e+01;NaN;3.058023202589408e+03
1.070390900168833e+00;9.853771099052319e+18;7.882923202666840e+00;NaN;1.504796147366317e+21;1.667934485426883e+01;NaN;2.764380528878217e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;1.544726516335784e+21;2.405407374970944e+01;NaN;2.649862621232794e+03
1.077413733804881e+00;1.843965653600117e+18;9.599287533553442e+00;NaN;1.495941653978849e+21;1.840465330208694e+01;NaN;2.899232277723510e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;1.317252053476190e+21;1.914295098606640e+01;NaN;2.365394751537825e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;1.378893226205932e+21;1.641281644075299e+01;NaN;2.513943453712262e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;1.453086450659832e+21;1.755359934199163e+01;NaN;2.534927224633510e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;1.345868130042824e+21;1.691992849593689e+01;NaN;2.290651338742384e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;1.280832190652909e+21;1.815606094154319e+01;NaN;2.231804339027702e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;1.349712177138910e+21;1.719029689095142e+01;NaN;2.216097094972311e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;1.216141608304324e+21;1.716237255787175e+01;NaN;2.077809182918729e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;1.281316430627747e+21;1.664882077584724e+01;NaN;1.939649100685727e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;1.335576551062958e+21;1.670276466755836e+01;NaN;1.964318932143254e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;1.124255151267161e+21;1.500136747227889e+01;NaN;1.790701748832140e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;1.249164798309564e+21;1.619214931998325e+01;NaN;1.830712585526058e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;1.249139965083386e+21;1.651699662200405e+01;NaN;1.689919723372870e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;1.167900997389995e+21;1.654920064090044e+01;NaN;1.637515814167421e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;1.110562805950878e+21;1.798958357220460e+01;NaN;1.543693681545892e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;1.161697038907955e+21;1.705308452480390e+01;NaN;1.592052851870225e+03
