s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
1.058934415624776e+00;1.256518005682297e+20;1.904814021882207e+01;NaN;3.120462016714388e+21;1.707796278309847e+01;NaN;6.318035455929211e+03
1.062981552853648e+00;5.059600966168877e+19;1.836245703001569e+01;NaN;3.075160286639782e+21;1.631434727163622e+01;NaN;5.737343058753053e+03
1.066142037903537e+00;9.452685987519839e+19;1.906510582102057e+01;NaN;2.833416583297707e+21;1.538524791543471e+01;NaN;4.916112744979938e+03
1.070390900168833e+00;3.931406726158591e+18;1.446875245151259e+01;NaN;2.814907734595262e+21;1.587917250786591e+01;NaN;5.167775901281370e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;3.116051181330291e+21;1.053130779882016e+01;NaN;3.798505832168703e+03
1.077413733804881e+00;0.000000000000000e+00;NaN;NaN;2.537285891164522e+21;1.743967555595486e+01;NaN;4.867397544364620e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;2.384815773031081e+21;1.666362247311451e+01;NaN;4.701317431184060e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;2.579559435645105e+21;1.548595702560471e+01;NaN;4.383530478123273e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;2.538899440509754e+21;1.711658520107334e+01;NaN;4.139891820851033e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;2.300604577657510e+21;1.677402944450767e+01;NaN;3.770704190240797e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;2.618051385848976e+21;1.601996621485696e+01;NaN;3.896632906618041e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;2.558122600592460e+21;1.611306454012380e+01;NaN;3.359177194177036e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;2.315982167513953e+21;1.622433148758515e+01;NaN;3.594266398929143e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;2.240936672709411e+21;1.427806494545930e+01;NaN;2.933729197049014e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;2.452293328800993e+21;1.556084095005464e+01;NaN;3.173460456924280e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;2.031416134773213e+21;1.440179015694646e+01;NaN;2.889497684781922e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;2.217667654207819e+21;1.517300868448399e+01;NaN;3.075471017863871e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.030631799866565e+21;1.533396335781979e+01;NaN;3.188452651617117e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;2.113768850955139e+21;1.482397898186999e+01;NaN;2.705288247455792e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;2.121011221019316e+21;1.395228911608242e+01;NaN;2.595576883187166e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;1.914609563648215e+21;1.578364220044624e+01;NaN;2.266871839497155e+03
