t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.01,0.0,0.0,6041783584691.883,0.0,0.0,7.290956035386171e+17,7.291016453222033e+17,0.0,0.0
0.01909090909090909,0.0,0.0,8263915214057.64,0.0,0.0,1.1286233824967738e+18,1.1286316464119864e+18,0.0,0.0
0.02909090909090909,0.0,0.0,10351108468681.504,0.0,0.0,1.4427723167140585e+18,1.4427826678225226e+18,0.0,0.0
0.040090909090909094,0.0,0.0,12277332750392.463,0.0,0.0,1.7190559465061038e+18,1.7190682238388541e+18,0.0,0.0
0.05219090909090909,0.0,0.0,14094091351003.502,0.0,0.0,1.9770497486185326e+18,1.977063842709885e+18,0.0,0.0
0.0655009090909091,0.0,0.0,15850597599517.545,0.0,0.0,2.2258465362714056e+18,2.2258623868690076e+18,0.0,0.0
0.0801419090909091,0.0,0.0,17579812039403.62,0.0,0.0,2.470427731263864e+18,2.4704453110758963e+18,0.0,0.0
0.09624700909090911,0.0,0.0,19303328382433.44,0.0,0.0,2.7139577133503043e+18,2.713977016678685e+18,0.0,0.0
0.11396261909090911,0.0,0.0,21036421619853.41,0.0,0.0,2.9586780905068237e+18,2.9586991269284393e+18,0.0,0.0
0.13344979009090913,0.0,0.0,22790838404968.78,0.0,0.0,3.206305510291427e+18,3.20632830112983e+18,0.0,0.0
0.15488567819090915,0.0,0.0,24576201089797.8,0.0,0.0,3.458234232874737e+18,3.458258809075828e+18,0.0,0.0
0.17846515510090916,0.0,0.0,26400764517016.71,0.0,0.0,3.715650966185671e+18,3.715677366950187e+18,0.0,0.0
0.20440257970190917,0.0,0.0,28271871170406.8,0.0,0.0,3.979605183779939e+18,3.9796334556511263e+18,0.0,0.0
0.23293374676300918,0.0,0.0,30196248892686.9,0.0,0.0,4.251054699109625e+18,4.251084895358526e+18,0.0,0.0
0.2643180305302192,0.0,0.0,32180216069126.79,0.0,0.0,4.5308965676838477e+18,4.5309287478999265e+18,0.0,0.0
0.29884074267415023,0.0,0.0,34229828237419.973,0.0,0.0,4.819988864536189e+18,4.820023094364429e+18,0.0,0.0
0.33681572603247434,0.0,0.0,36350986126385.74,0.0,0.0,5.11916657129603e+18,5.119202922282177e+18,0.0,0.0
0.3785882077266309,0.0,0.0,38549517641992.47,0.0,0.0,5.429253543654625e+18,5.429292093172279e+18,0.0,0.0
0.4245379375902031,0.0,0.0,40831241781040.875,0.0,0.0,5.751071805558663e+18,5.751112636800445e+18,0.0,0.0
0.47508264044013254,0.0,0.0,43202018555765.03,0.0,0.0,6.085448991829137e+18,6.085492193847696e+18,0.0,0.0
0.530681813575055,0.0,0.0,45667778131974.26,0.0,0.0,6.43322456923768e+18,6.433270237015791e+18,0.0,0.0
0.5918409040234696,0.0,0.0,48234515557695.27,0.0,0.0,6.795255471994962e+18,6.795303706510512e+18,0.0,0.0
0.6591159035167257,0.0,0.0,50908504735882.82,0.0,0.0,7.172419884729085e+18,7.172470793233805e+18,0.0,0.0
0.7202749939651403,0.0,0.0,53336180916627.086,0.0,0.0,7.499554067742168e+18,7.499607403923101e+18,0.0,0.0
0.7875499934583964,0.0,0.0,55831411664365.0,0.0,0.0,7.843184309200382e+18,7.843240140612053e+18,0.0,0.0
0.8615524929009781,0.0,0.0,58412440536851.414,0.0,0.0,8.204364541711803e+18,8.204422954152329e+18,0.0,0.0
0.9288274923942342,0.0,0.0,60752289129911.27,0.0,0.0,8.519977971320113e+18,8.52003872360924e+18,0.0,0.0
1.002829991836816,0.0,0.0,63172298116761.66,0.0,0.0,8.853765445461376e+18,8.853828617759499e+18,0.0,0.0
1.0842327412236559,0.0,0.0,65691264973703.945,0.0,0.0,9.20678085472377e+18,9.206846545988731e+18,0.0,0.0
1.1737757655491798,0.0,0.0,68333983210031.51,0.0,0.0,9.580022953162211e+18,9.580091287145413e+18,0.0,0.0
1.2551785149360197,0.0,0.0,70751841444202.4,0.0,0.0,9.907689248156676e+18,9.907759999998124e+18,0.0,0.0
1.3447215392615437,0.0,0.0,73269635029743.05,0.0,0.0,1.0255675861641275e+19,1.0255749131276308e+19,0.0,0.0
1.44321886601962,0.0,0.0,75902267536334.02,0.0,0.0,1.0625134236376914e+19,1.062521013864444e+19,0.0,0.0
1.551565925453504,0.0,0.0,78674711258542.17,0.0,0.0,1.101717833137217e+19,1.1017257006083443e+19,0.0,0.0
1.6500632522115801,0.0,0.0,81218974377234.38,0.0,0.0,1.1362385064961915e+19,1.1362466283936285e+19,0.0,0.0
1.7584103116454641,0.0,0.0,83876787647001.98,0.0,0.0,1.173003268222178e+19,1.173011655900943e+19,0.0,0.0
1.8775920770227366,0.0,0.0,86663013496721.23,0.0,0.0,1.2121404642080762e+19,1.2121491305094277e+19,0.0,0.0
1.9859391364566206,0.0,0.0,89212569186967.36,0.0,0.0,1.2467003728068786e+19,1.2467092940637952e+19,0.0,0.0
2.1051209018338928,0.0,0.0,91880595773631.88,0.0,0.0,1.2836084848325884e+19,1.2836176728921647e+19,0.0,0.0
2.2362208437488924,0.0,0.0,94683871620127.17,0.0,0.0,1.323002355728174e+19,1.3230118241153343e+19,0.0,0.0
2.380430779855392,0.0,0.0,97650372389934.67,0.0,0.0,1.3650171459517571e+19,1.3650269109889946e+19,0.0,0.0
2.5115307217703915,0.0,0.0,100382605842073.03,0.0,0.0,1.4021714525419295e+19,1.4021814908025133e+19,0.0,0.0
2.655740657876891,0.0,0.0,103251087940785.64,0.0,0.0,1.4419025151738255e+19,1.4419128402826203e+19,0.0,0.0
2.8143715875940405,0.0,0.0,106270039509015.17,0.0,0.0,1.4843625512106301e+19,1.4843731782145802e+19,0.0,0.0
2.95858152370054,0.0,0.0,109040629328784.16,0.0,0.0,1.5219805790194708e+19,1.5219914830824086e+19,0.0,0.0
3.1172124534176895,0.0,0.0,111951167241540.97,0.0,0.0,1.562281692915506e+19,1.562292888032228e+19,0.0,0.0
3.2917064761065538,0.0,0.0,115018400895467.84,0.0,0.0,1.6054285159424823e+19,1.6054400177825698e+19,0.0,0.0
3.4503374058237033,0.0,0.0,117835303806195.14,0.0,0.0,1.6437144450409478e+19,1.6437262285713279e+19,0.0,0.0
3.6248314285125676,0.0,0.0,120800636247197.19,0.0,0.0,1.6847926395201413e+19,1.6848047195837663e+19,0.0,0.0
3.8167748534703185,0.0,0.0,123930512133777.16,0.0,0.0,1.728835573173522e+19,1.7288479662247311e+19,0.0,0.0
