# Target loading - inner     : ITER#2401_(F57-100-Ne_0.6%-Be0,_tau=0.19e-6,_ntime=150)                         
# x     co-ordinate along target [m]. <0 in PFR
# ne    electron density [1/m^3]
# Te    electron temperature [eV]
# Ti    ion temperature [eV]
# Wtot  total power flux [W/m^2]
# Wpart power flux with particles [W/m^2]
# Wrad  power flux with radiation [W/m^2]
# Wpls  power flux with charged particles [W/m^2]
# Wneut power flux with neutral particles [W/m^2]
# xMP   radial co-ordinate in mid-plane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc radial co-ordinate on target [m]
# Zclfc vertical co-ordinate on target [m]
# Wpar_xpt parallel power flux around x-point [W/m^2]
# WWpar would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt connection length from mid-plane to target [m]
# Lcnnx connection length from mid-plane to x-point position [m]
#           x	         ne	         Te	         Ti	       Wtot	      Wpart	       Wrad	       Wpls	      Wneut	        xMP	      Rclfc	      Zclfc	   Wpar_xpt	      WWpar	      WWtrg	      Lcnnt	      Lcnnx	
  2.5397E-02	  1.6754E+21	  6.9475E-01	  6.9504E-01	  5.3989E+06	  4.0177E+06	  1.3812E+06	  1.6882E+06	  2.3294E+06	  4.2763E-03	  4.2299E+00	 -3.7810E+00	  1.6430E+08	  1.9284E+08	  1.2113E+07	  6.1216E+01	  3.9707E+01	
  4.1503E-02	  2.0867E+21	  8.0698E-01	  8.0544E-01	  5.1219E+06	  3.9306E+06	  1.1913E+06	  2.2563E+06	  1.6743E+06	  6.8957E-03	  4.2369E+00	 -3.7665E+00	  1.1823E+08	  1.3770E+08	  7.8251E+06	  5.7531E+01	  3.8035E+01	
  6.1018E-02	  1.6245E+21	  1.0687E+00	  1.0710E+00	  4.0771E+06	  3.0650E+06	  1.0121E+06	  2.1465E+06	  9.1855E+05	  9.9789E-03	  4.2455E+00	 -3.7490E+00	  9.4857E+07	  1.0958E+08	  5.9354E+06	  5.4502E+01	  3.6586E+01	
  8.3767E-02	  1.2994E+21	  1.2095E+00	  1.2179E+00	  3.5270E+06	  2.5792E+06	  9.4779E+05	  1.8725E+06	  7.0675E+05	  1.3474E-02	  4.2555E+00	 -3.7285E+00	  7.5248E+07	  8.6181E+07	  4.4491E+06	  5.1914E+01	  3.5292E+01	
  1.0980E-01	  9.9603E+20	  1.2625E+00	  1.2813E+00	  2.9428E+06	  2.0952E+06	  8.4764E+05	  1.4068E+06	  6.8840E+05	  1.7329E-02	  4.2669E+00	 -3.7051E+00	  5.7026E+07	  6.4732E+07	  3.1800E+06	  4.9630E+01	  3.4120E+01	
  1.3919E-01	  7.0852E+20	  1.3390E+00	  1.3711E+00	  2.2151E+06	  1.4844E+06	  7.3070E+05	  1.0224E+06	  4.6200E+05	  2.1493E-02	  4.2798E+00	 -3.6787E+00	  4.1996E+07	  4.7236E+07	  2.2156E+06	  4.7563E+01	  3.3042E+01	
  1.7203E-01	  5.5212E+20	  1.2943E+00	  1.3196E+00	  1.6433E+06	  1.0193E+06	  6.2399E+05	  7.3900E+05	  2.8029E+05	  2.5914E-02	  4.2942E+00	 -3.6492E+00	  3.0721E+07	  3.4230E+07	  1.5188E+06	  4.5663E+01	  3.2042E+01	
  2.0861E-01	  4.0514E+20	  1.4602E+00	  1.5372E+00	  1.2754E+06	  7.5212E+05	  5.2333E+05	  5.6872E+05	  1.8339E+05	  3.0544E-02	  4.3103E+00	 -3.6163E+00	  2.2384E+07	  2.4702E+07	  1.0262E+06	  4.3891E+01	  3.1108E+01	
  2.4939E-01	  2.7211E+20	  1.6075E+00	  1.7507E+00	  9.4154E+05	  5.1182E+05	  4.2973E+05	  4.1198E+05	  9.9835E+04	  3.5332E-02	  4.3282E+00	 -3.5797E+00	  1.6400E+07	  1.7920E+07	  6.8886E+05	  4.2211E+01	  3.0231E+01	
  2.9510E-01	  1.8078E+20	  1.6445E+00	  1.8031E+00	  6.9277E+05	  3.3443E+05	  3.5833E+05	  2.6115E+05	  7.3283E+04	  4.0222E-02	  4.3482E+00	 -3.5386E+00	  1.1929E+07	  1.2904E+07	  4.4979E+05	  4.0588E+01	  2.9400E+01	
  3.4343E-01	  1.1340E+20	  1.6696E+00	  1.9433E+00	  5.1074E+05	  2.0366E+05	  3.0708E+05	  1.6843E+05	  3.5231E+04	  4.5163E-02	  4.3680E+00	 -3.4945E+00	  8.2239E+06	  8.8100E+06	  3.1243E+05	  3.9044E+01	  2.8603E+01	
  3.9314E-01	  7.1695E+19	  1.9365E+00	  2.3311E+00	  4.0272E+05	  1.3530E+05	  2.6742E+05	  1.2035E+05	  1.4951E+04	  5.0109E-02	  4.3860E+00	 -3.4482E+00	  5.6491E+06	  5.9973E+06	  2.0155E+05	  3.7588E+01	  2.7848E+01	
  4.5274E-01	  4.2796E+19	  2.2049E+00	  3.1279E+00	  3.3763E+05	  8.7789E+04	  2.4984E+05	  8.0789E+04	  6.9997E+03	  5.5033E-02	  4.4085E+00	 -3.3931E+00	  3.8981E+06	  4.0982E+06	  1.0389E+05	  3.6061E+01	  2.7120E+01	
  5.3770E-01	  2.1310E+19	  2.4681E+00	  4.0170E+00	  2.7309E+05	  4.5268E+04	  2.2782E+05	  3.5533E+04	  9.7350E+03	  5.9872E-02	  4.4435E+00	 -3.3157E+00	  2.6207E+06	  2.7217E+06	  4.5923E+04	  3.4196E+01	  2.6362E+01	
  6.4395E-01	  1.4645E+19	  2.8611E+00	  4.5425E+00	  2.3047E+05	  2.7177E+04	  2.0329E+05	  2.5020E+04	  2.1569E+03	  6.4548E-02	  4.4821E+00	 -3.2168E+00	  1.7516E+06	  1.7963E+06	  2.7908E+04	  3.2095E+01	  2.5501E+01	
  7.4016E-01	  8.9631E+18	  3.1670E+00	  5.3080E+00	  2.0953E+05	  2.4271E+04	  1.8526E+05	  1.7399E+04	  6.8719E+03	  6.9010E-02	  4.5046E+00	 -3.1237E+00	  1.2197E+06	  1.2399E+06	  2.4932E+04	  3.0316E+01	  2.4549E+01	
  8.1488E-01	  5.8839E+18	  3.7536E+00	  6.1127E+00	  1.9400E+05	  2.1773E+04	  1.7223E+05	  2.0930E+04	  8.4288E+02	  7.3205E-02	  4.5104E+00	 -3.0494E+00	  8.9955E+05	  9.0989E+05	  1.9104E+04	  2.9014E+01	  2.3638E+01	
  8.6904E-01	  3.9432E+18	  3.6747E+00	  6.3474E+00	  1.7502E+05	  2.4133E+04	  1.5089E+05	  2.2188E+04	  1.9447E+03	  7.7098E-02	  4.5073E+00	 -2.9956E+00	  6.2636E+05	  6.3177E+05	  1.9058E+04	  2.8134E+01	  2.2871E+01	
  9.0820E-01	  2.9668E+18	  3.4150E+00	  6.2318E+00	  1.6524E+05	  1.7647E+04	  1.4760E+05	  1.5538E+04	  2.1082E+03	  8.0638E-02	  4.5000E+00	 -2.9571E+00	  4.2350E+05	  4.2643E+05	  1.2285E+04	  2.7534E+01	  2.2224E+01	
  9.4270E-01	  2.2670E+18	  3.2219E+00	  5.8404E+00	  1.5342E+05	  1.1273E+04	  1.4214E+05	  1.1273E+04	  0.0000E+00	  8.3756E-02	  4.4931E+00	 -2.9233E+00	  2.7246E+05	  2.7395E+05	  8.1381E+03	  2.7029E+01	  2.1667E+01	
  9.6782E-01	  1.4021E+18	  3.0886E+00	  5.4483E+00	  1.3214E+05	  8.8953E+03	  1.2325E+05	  8.8849E+03	  1.0466E+01	  8.6393E-02	  4.4861E+00	 -2.8992E+00	  1.5118E+05	  1.5184E+05	  6.1975E+03	  2.6681E+01	  2.1219E+01	
  9.8445E-01	  6.3567E+17	  3.0350E+00	  4.7971E+00	  1.2605E+05	  3.6522E+03	  1.2240E+05	  3.6522E+03	  0.0000E+00	  8.8497E-02	  4.4798E+00	 -2.8839E+00	  5.7762E+04	  5.7977E+04	  2.3723E+03	  2.6464E+01	  2.0861E+01	
