# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-1.035299999999999970e-01,1.407000000000000000e+19,1.340300000000000102e-01,1.342800000000000105e-01,7.036400000000000000e+04,7.619500000000000000e+03,6.274500000000000000e+04,5.259100000000000364e+03,2.360400000000000091e+03,-3.123299999999999965e-01,5.554299999999999571e+00,-4.496299999999999741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.916279999999999214e+21,2.822959999999999914e-01,1.898640000000000050e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.053470000000000328e+20,1.569889999999999897e-01,4.392650000000000027e-02,2.132819999999999869e+21,1.782250000000000000e+19,1.321180000000000000e+19,2.300360000000000031e+23,6.735070000000000334e+00
-9.205699999999999994e-02,2.431600000000000000e+19,2.045099999999999973e-01,2.069999999999999896e-01,8.763900000000000000e+04,1.889600000000000000e+04,6.874300000000000000e+04,1.147600000000000000e+04,7.419300000000000182e+03,-2.928399999999999892e-01,5.554299999999999571e+00,-4.484899999999999665e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.856230000000000590e+21,1.207719999999999905e+00,1.940890000000000115e-01,2.006729999999999934e+21,5.638939999999999925e-02,1.965189999999999992e-02,2.960049999999999672e+20,1.686900000000000066e-01,2.163440000000000155e-02,4.570429999999999803e+21,3.243880000000000000e+19,2.391250000000000000e+19,1.654039999999999843e+23,6.438970000000000304e+00
-8.064300000000000634e-02,5.276000000000000000e+19,2.324400000000000077e-01,2.376000000000000056e-01,1.081100000000000000e+05,3.290000000000000000e+04,7.521000000000000000e+04,2.668200000000000000e+04,6.217699999999999818e+03,-2.724699999999999900e-01,5.554299999999999571e+00,-4.473499999999999588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.442480000000000524e+21,1.977279999999999871e-01,3.921299999999999786e-02,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.185030000000000328e+20,1.354450000000000098e-01,3.433340000000000003e-02,1.065760000000000000e+22,5.916300000000000000e+19,4.311390000000000000e+19,1.808850000000000134e+23,5.962760000000000282e+00
-6.943299999999999472e-02,7.267300000000000000e+19,2.496299999999999908e-01,2.493799999999999906e-01,1.970600000000000000e+05,1.158100000000000000e+05,8.125400000000000000e+04,3.287300000000000000e+04,8.293400000000000000e+04,-2.511800000000000144e-01,5.554299999999999571e+00,-4.462200000000000166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.560560000000000105e+22,4.702239999999999753e-01,3.808860000000000023e-01,2.641040000000000000e+21,1.952959999999999974e-01,6.886299999999999366e-02,3.222710000000000328e+20,2.056230000000000002e-01,3.396280000000000132e-02,1.468600000000000052e+22,6.543470000000000000e+19,4.676170000000000000e+19,1.588910000000000034e+23,6.172690000000000232e+00
-5.850899999999999851e-02,1.373500000000000000e+20,3.567899999999999960e-01,3.595900000000000207e-01,2.435500000000000000e+05,1.559600000000000000e+05,8.758700000000000000e+04,8.445200000000000000e+04,7.150900000000000000e+04,-2.292599999999999916e-01,5.554299999999999571e+00,-4.451299999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.836809999999999934e+21,9.019700000000000495e-01,1.603110000000000090e-01,2.692070000000000066e+21,3.327010000000000245e-01,1.555680000000000118e-01,3.759140000000000000e+20,2.284480000000000122e-01,4.310510000000000036e-02,3.324229999999999961e+22,1.262100000000000000e+20,8.784960000000000000e+19,1.819210000000000018e+23,8.580310000000000770e+00
-4.802300000000000318e-02,2.162800000000000000e+20,4.399899999999999922e-01,4.411499999999999866e-01,2.955500000000000000e+05,1.990900000000000000e+05,9.645800000000000000e+04,1.557600000000000000e+05,4.333500000000000000e+04,-2.066000000000000059e-01,5.554299999999999571e+00,-4.440800000000000303e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.073780000000000079e+22,5.883199999999999541e-01,6.473649999999999682e-01,0.000000000000000000e+00,5.940699999999999870e-01,6.087660000000000293e-02,2.501170000000000000e+20,3.756269999999999887e-01,4.471780000000000199e-02,5.888730000000000249e+22,2.040140000000000000e+20,1.369690000000000000e+20,1.871839999999999874e+23,9.724650000000000460e+00
-3.810600000000000098e-02,3.079300000000000000e+20,4.861599999999999810e-01,4.898000000000000131e-01,4.579100000000000000e+05,3.489000000000000000e+05,1.090000000000000000e+05,2.292200000000000000e+05,1.196900000000000000e+05,-1.827999999999999903e-01,5.554299999999999571e+00,-4.430900000000000283e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.701389999999999908e+22,9.482770000000000366e-01,8.577270000000000172e-01,0.000000000000000000e+00,1.203039999999999943e-01,5.000840000000000146e-02,1.656170000000000000e+20,2.994229999999999947e-01,3.808589999999999892e-02,8.557740000000000551e+22,2.839520000000000000e+20,1.820610000000000000e+20,2.279490000000000071e+23,1.346780000000000044e+01
-2.885499999999999871e-02,4.731000000000000000e+20,5.227600000000000025e-01,5.211400000000000476e-01,6.919100000000000000e+05,5.643200000000000000e+05,1.275900000000000000e+05,3.606300000000000000e+05,2.036900000000000000e+05,-1.582600000000000118e-01,5.554299999999999571e+00,-4.421700000000000408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.236040000000000367e+22,8.731780000000000097e-01,4.524020000000000152e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.569880000000000000e+20,2.850500000000000256e-01,4.594700000000000173e-02,1.340419999999999974e+23,4.505550000000000328e+20,2.734190000000000000e+20,3.492050000000000134e+23,2.354319999999999879e+01
-2.054500000000000076e-02,6.966899999999999345e+20,5.743200000000000527e-01,5.713200000000000500e-01,9.504600000000000000e+05,7.944300000000000000e+05,1.560300000000000000e+05,5.589700000000000000e+05,2.354700000000000000e+05,-1.325900000000000134e-01,5.554299999999999571e+00,-4.413400000000000212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.898899999999999869e+22,7.987260000000000471e-01,3.947280000000000122e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.224420000000000000e+20,2.626169999999999893e-01,5.991090000000000304e-02,2.029679999999999937e+23,7.183670000000000328e+20,4.110980000000000000e+20,4.198090000000000186e+23,2.771130000000000138e+01
-1.319299999999999987e-02,8.450400000000000000e+20,5.353200000000000180e-01,5.309199999999999475e-01,1.162700000000000000e+06,9.660700000000000000e+05,1.966000000000000000e+05,6.313200000000000000e+05,3.347500000000000000e+05,-1.053299999999999931e-01,5.554299999999999571e+00,-4.405999999999999694e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.621400000000000010e+23,7.179060000000000441e-01,1.021759999999999913e+01,0.000000000000000000e+00,3.471600000000000241e-01,9.534439999999999582e-02,4.213289999999999672e+20,3.188389999999999835e-01,9.196179999999999632e-02,2.325280000000000126e+23,8.663200000000000000e+20,4.656140000000000000e+20,6.374259999999999911e+23,4.250840000000000174e+01
