t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-282566.99194450537,240478824554.0213,6.87282785759693e+17,603928695172.651,603897865430.6642,9.065562036412093e+19,22277916.056330144,27611582176.244892,9.134223233858976e+19,671813275954318.8,233476188786.50552
220000.0,-3200568.711687153,201009344381.36807,8.427401623657413e+17,7985563896494.288,8417167716366.88,1.6227181434420353e+20,295067404.9231617,391093266388.93414,1.6310593969218476e+20,8627970991298885.0,3637514724262.1577
364000.0,-16515238.256200701,183269053940.4549,9.328229227573592e+17,49395734920680.29,54574095166957.8,2.3451775419549067e+20,1828359600.7256649,2575996233753.259,2.3539869313909706e+20,5.196472780122699e+16,25799003559434.152
536800.0,-55166580.44836163,172671269725.65195,9.998194175349046e+17,201517388067835.78,231582038649748.94,3.11704590695519e+20,7472292989.412723,11096655702340.809,3.125013394485242e+20,2.0339573342071763e+17,119134664929343.97
744160.0,-140909089.1292641,165089643295.3772,1.0555603057318299e+18,633967657104213.5,751729286040609.0,3.962554758982503e+20,23549352118.075806,36532150627263.27,3.967222510494527e+20,5.897807805593856e+17,426626611819283.2
992992.0,-303816787.4772521,158762745243.32,1.1051656857440096e+18,1681650658178608.2,2042698176219693.8,4.9010852518090834e+20,62579227898.45778,100599265690999.19,4.898696338507053e+20,1.3465770219464064e+18,1305004683716507.0
1291590.4,-582695897.6666251,152828931944.52972,1.1518315213035401e+18,3949425209922145.5,4887003918309920.0,5.95014552521721e+20,147262594531.05893,243894180848483.3,5.936682951575254e+20,2.503636933278322e+18,3532422794050352.0
1649908.48,-1001082845.968237,146859527244.43176,1.198655629929574e+18,8331657542959091.0,1.0462886247520336e+16,7.124357954626338e+20,311460893994.5142,530119985359484.3,7.097269764599366e+20,3.918404353029744e+18,8395254833393615.0
1948506.88,-1433886556.2489088,142302134230.5745,1.2349614997860403e+18,1.3389066456879132e+16,1.6923785620647782e+16,8.05147906514015e+20,501655943451.6402,867356015937892.9,8.01430138108704e+20,4.969511767291517e+18,1.439884755099398e+16
2306824.96,-1814699362.3988326,137250931806.93773,1.2763743251737152e+18,2.049179841599227e+16,2.6146271611137268e+16,9.095936710536899e+20,770382354618.0765,1363341689115294.2,9.048553940898348e+20,6.039367557148394e+18,2.328591398114171e+16
2605423.36,-2104111919.7765217,133139792967.78664,1.310410640195116e+18,2.7047637394127964e+16,3.468284274025776e+16,9.920550594367352e+20,1020024775029.1682,1835627874625110.0,9.866033017236521e+20,6.793993929755047e+18,3.1741551560186836e+16
2963741.44,-2267340032.4841857,128257731766.4768,1.3496485060926254e+18,3.482511818362049e+16,4.492860134388409e+16,1.0847197531219507e+21,1318653102462.632,2425479214501192.0,1.0785498171305755e+21,7.559627198616471e+18,4.213781625096575e+16
3262339.84,-2379348268.5472417,124097967237.69417,1.3813986208483039e+18,4.127304621162397e+16,5.341974925009734e+16,1.1577617852712303e+21,1568342252018.4404,2932558788625737.0,1.1510805846955712e+21,8.109288119272592e+18,5.0937999816908936e+16
3620657.92,-2400780083.6809773,118962076407.92853,1.4171143297216402e+18,4.839682904628605e+16,6.2873487465922936e+16,1.2398589754041552e+21,1846879846818.4702,3523628245901033.0,1.2326468481545674e+21,8.683129411945442e+18,6.090795900451865e+16
3919256.32,-2419773379.6017113,114510846787.94348,1.445426764645161e+18,5.404172505496873e+16,7.034622214177932e+16,1.3046957642403157e+21,2069762705416.222,4010646289533079.0,1.2970929993017102e+21,9.107720875922922e+18,6.88714905730628e+16
4168088.32,-2419174697.5232515,110667604589.04008,1.4679522003671288e+18,5.849355507000225e+16,7.624558521078486e+16,1.3564086633036644e+21,2247063798184.6313,4409784442569662.0,1.3485105113351916e+21,9.430057721956026e+18,7.519761867694523e+16
4466686.72,-2376560470.122837,105908016941.1228,1.4931566005969997e+18,6.33221299977866e+16,8.268072187764592e+16,1.4154268755823179e+21,2441069341378.7085,4864085581841165.0,1.4072027128279272e+21,9.786050298621598e+18,8.213843489310507e+16
4715518.72,-2353834585.4653454,101819704314.65005,1.5131153082976358e+18,6.7113927760143224e+16,8.771351181431443e+16,1.4626613055231752e+21,2594788998538.8506,5232731658282459.0,1.4541853543637459e+21,1.0061541128433117e+19,8.758810531002758e+16
4922878.72,-2334054312.9681935,98329185793.29503,1.529048763949894e+18,7.011101017636641e+16,9.168931409601675e+16,1.5007593793983692e+21,2717219877656.2627,5533440470194012.0,1.492086137134501e+21,1.0277721251532755e+19,9.190625824534723e+16
5171710.72,-2291411886.595583,94061772009.5225,1.5470670758861038e+18,7.340445512195262e+16,9.60806567674875e+16,1.544802848906257e+21,2852739625861.266,5877632785097035.0,1.5359048817297242e+21,1.052370664750228e+19,9.669320232802962e+16
5379070.72,-2265939403.3588853,90441826722.4376,1.561463242446964e+18,7.601579952777885e+16,9.954646035076746e+16,1.5804198332683728e+21,2961011651782.468,6157604323524508.0,1.5713436836434422e+21,1.0718854605194353e+19,1.0048108739608424e+17
5627902.72,-2225201535.092032,86050049249.03436,1.5777818340915827e+18,7.889925099782573e+16,1.033889683559497e+17,1.6217198266829853e+21,3081416773085.857,6478729058655017.0,1.6124389443793249e+21,1.0942739862889894e+19,1.0469430469414878e+17
5835262.72,-2200880368.1050954,82347548379.04199,1.5908512786927583e+18,8.119547532441022e+16,1.0643310658360522e+17,1.6552003160003867e+21,3178026492846.606,6740583974549197.0,1.6457563372895113e+21,1.1121161125395495e+19,1.0804120807213715e+17
6008062.72,-2183041916.5669155,79235006534.18298,1.6013985618009812e+18,8.303809441786104e+16,1.0887185427334405e+17,1.6824848300069822e+21,3256040662908.277,6955621936638658.0,1.6729100860639929e+21,1.1264281420926749e+19,1.1072991055552258e+17
6215422.72,-2152250137.054127,75488598238.41005,1.6135120200255662e+18,8.510455781383211e+16,1.1162228993927973e+17,1.7143944871342246e+21,3344005173311.0854,7204866970457753.0,1.704666844821803e+21,1.1431315340006697e+19,1.137740511726435e+17
6388222.72,-2132613926.2157464,72350655739.42609,1.6233068193613018e+18,8.676953891767507e+16,1.1382671657258146e+17,1.7404372757218444e+21,3415320458998.0093,7409247686210546.0,1.7305872665538595e+21,1.1565105568378059e+19,1.1621933747049264e+17
6532222.72,-2117908667.9022207,69725980628.94684,1.6312731746042148e+18,8.811649159753886e+16,1.1560796925999011e+17,1.7617743403523084e+21,3473295884174.115,7577593064537090.0,1.7518222767439544e+21,1.16764459870071e+19,1.181963231713e+17
