t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,7.15032578968995e-11,4528929332.224956,5705076934284468.0,-0.0003934516776316356,-0.0002238396983961055,5.198161309001371e+18,-2.165743189797249e-08,-3.903162727728021e-05,5.20386638593564e+18,27.67944193445125,0.022234582198472897
220000.0,-6.465157220874974e-09,4089074928.4605713,7961329536497447.0,0.0348334638583511,0.021672102495824363,8.530825242295419e+18,1.914524703392398e-06,0.003803112986527987,8.538786571831973e+18,695.4926544110051,0.6139132955042452
364000.0,1.9346815574947275e-08,3809926267.56372,9518216299288012.0,-0.10219066550511842,-0.06092222295224669,1.160504627384971e+19,-5.591519349628397e-06,-0.010420173491616965,1.1614564490149081e+19,-2988.1150995680273,15.317805497601011
536800.0,9.106539267264791e-07,3605884217.4630976,1.0775264188029124e+16,-5.094650007606455,-3.7416792018735463,1.470821858596441e+19,-0.00028036453545735084,-0.6750647238335854,1.471899385015246e+19,-758.2241980305463,8.904760541796357
744160.0,-2.4814875746662277e-06,3444972679.638807,1.1867948358415224e+16,13.263180257283642,9.08596802148916,1.7970208972427106e+19,0.0007273749039385239,1.5995324850481065,1.7982076920784826e+19,682132.247988361,-886.109312643342
992992.0,-3.460867642919066e-05,3309210647.6145196,1.2858751936284538e+16,216.83261456779044,183.59380604645938,2.1478525556184576e+19,0.011948111216243942,33.94286181118863,2.149138430812085e+19,44223.28903065094,1450.228040598706
1291590.4,3.5514254729722036e-05,3188217061.0028033,1.37816967630865e+16,-152.09922374484404,-80.61637118655088,2.5307355111656837e+19,-0.00829105176868034,-12.688679459380735,2.5321136808459067e+19,-39043422.74401183,60209.98821294796
1649908.48,0.00020316040010488645,3076410512.324472,1.4657344205873572e+16,-1476.6341964051376,-1385.5959866914534,2.952844668016793e+19,-0.08174493657897201,-263.80259416045675,2.9543104024558285e+19,-184768264.1786692,307827.98448487784
2079890.176,-0.0024237935969216294,2970950152.3912582,1.5499038927562834e+16,18596.656422049266,17849.758372300366,3.4216491849931923e+19,1.023001094546441,3341.001655219458,3.4231990889295786e+19,-437268358.5941787,1005110.3381073683
2595868.2112,-0.006301912871903974,2870391758.4695272,1.631589917216389e+16,65686.25684322414,70584.43256755431,3.94525000517836e+19,3.6274484739770227,13600.439942425966,3.946881595342765e+19,-2476127633.8583064,4369715.039216281
3215041.8534399997,0.018169848753486092,2774008913.5465264,1.7114401080525944e+16,-136806.6670418233,-131097.31070875007,4.532639979038475e+19,-7.529389788320097,-24522.024395092976,4.534351420478466e+19,-13337220678.356825,17378286.22008131
3958050.2241279995,0.029183399639117865,2681537968.727497,1.7899285222221148e+16,-389971.2125064801,-447105.03501779545,5.193938377844703e+19,-21.672494728941004,-88702.82438465771,5.1957283086751875e+19,-23115722081.91332,32242312.783642124
4849660.268953599,-0.24380789010726847,2593081944.510545,1.8674108111555612e+16,2844601.0501358733,3113558.7411088315,5.9406253495509885e+19,156.67590032292392,597370.3567238814,5.942492756069147e+19,42948859642.85253,-12314962.322383193
5919592.322744318,-0.036989646855475455,2509004192.987109,1.9441595277633412e+16,2154666.988666143,2902806.66131053,6.785791136348389e+19,122.34257010661884,622785.9824074113,6.787735295111961e+19,7650921197.279962,-3529778.0612598956
7203510.787293182,5.093739394846962,2429769862.5140843,2.0203877483998532e+16,-85353979.22641788,-98785104.7709917,7.744410216888048e+19,-4697.605234007772,-19120215.651541863,7.74643077029825e+19,-1658002439183.08,1181157906.149254
8744212.944751818,10.77673223998345,2355783569.0529485,2.096265518507698e+16,-275931894.99540335,-332008578.07032275,8.833648516312703e+19,-15245.179259431692,-65806896.81491092,8.83574519880691e+19,-4174470905226.0005,4040493467.8628807
10593055.53370218,-73.09294063037713,2287289750.2036204,2.171931739533361e+16,1398435110.9202766,1695069030.7971582,1.0073211048987935e+20,77066.94744646893,329435905.6185165,1.0075379575042089e+20,34072354036090.695,-12077098052.145748
