# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-8.920699999999999463e-02,7.327300000000000000e+18,1.355600000000000138e-01,1.334400000000000031e-01,1.580500000000000000e+05,1.789700000000000000e+04,1.401500000000000000e+05,3.186800000000000182e+03,1.471100000000000000e+04,-3.123299999999999965e-01,4.179599999999999760e+00,-3.883900000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.393390000000000000e+19,2.687749999999999861e+00,1.090929999999999938e-03,0.000000000000000000e+00,7.613609999999999545e-01,1.297229999999999911e-03,5.478740000000000000e+20,1.312639999999999918e-01,3.568949999999999900e-02,1.192259999999999869e+21,4.838070000000000000e+19,1.278250000000000000e+19,3.449229999999999908e+23,1.136759999999999948e+01
-7.914200000000000401e-02,1.480100000000000000e+19,1.626100000000000045e-01,1.597699999999999954e-01,1.771400000000000000e+05,2.620800000000000000e+04,1.509400000000000000e+05,6.744300000000000182e+03,1.946300000000000000e+04,-2.928399999999999892e-01,4.184000000000000163e+00,-3.874899999999999789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.039390000000000013e+22,2.003030000000000088e-01,1.337200000000000055e-01,6.836360000000000000e+19,1.714720000000000133e-01,2.205330000000000137e-03,3.540080000000000000e+20,1.501180000000000014e-01,2.858969999999999914e-02,2.660899999999999869e+21,8.313630000000000000e+19,2.176950000000000000e+19,2.813290000000000144e+23,1.040920000000000023e+01
-6.914499999999999813e-02,2.728600000000000000e+19,1.821899999999999908e-01,1.838299999999999934e-01,2.043400000000000000e+05,4.128400000000000000e+04,1.630500000000000000e+05,1.329400000000000000e+04,2.799000000000000000e+04,-2.724699999999999900e-01,4.188399999999999679e+00,-3.865899999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.743789999999999908e+22,3.974429999999999907e-01,1.972800000000000109e-01,3.069590000000000066e+21,6.404180000000000428e-01,1.973969999999999891e-01,3.941940000000000000e+20,1.713069999999999871e-01,3.813699999999999729e-02,5.288420000000000393e+21,1.220740000000000000e+20,3.125700000000000000e+19,2.483219999999999869e+23,9.302559999999999718e+00
-5.935200000000000198e-02,5.132600000000000000e+19,2.213499999999999912e-01,2.233700000000000130e-01,2.555300000000000000e+05,7.865600000000000000e+04,1.768700000000000000e+05,2.834700000000000000e+04,5.030900000000000000e+04,-2.511800000000000144e-01,4.192700000000000315e+00,-3.857099999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.176300000000000131e+22,2.285840000000000094e-01,2.729969999999999897e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.949550000000000328e+20,2.031380000000000130e-01,3.699770000000000142e-02,1.108920000000000052e+22,2.005820000000000000e+20,4.948670000000000000e+19,2.287219999999999911e+23,9.336460000000000647e+00
-4.989699999999999691e-02,9.271100000000000000e+19,2.942400000000000015e-01,2.933399999999999896e-01,3.085600000000000000e+05,1.158100000000000000e+05,1.927500000000000000e+05,5.881300000000000000e+04,5.699600000000000000e+04,-2.292599999999999916e-01,4.196799999999999642e+00,-3.848599999999999799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.026240000000000000e+22,4.815860000000000141e-01,4.093149999999999844e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.546030000000000000e+20,1.898759999999999892e-01,2.684860000000000024e-02,2.286529999999999987e+22,3.496940000000000000e+20,8.196120000000000000e+19,2.644590000000000118e+23,1.198189999999999955e+01
-4.083099999999999924e-02,1.476700000000000000e+20,3.476299999999999946e-01,3.496600000000000263e-01,3.899100000000000000e+05,1.765900000000000000e+05,2.133300000000000000e+05,1.020400000000000000e+05,7.454700000000000000e+04,-2.066000000000000059e-01,4.200800000000000090e+00,-3.840500000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.361749999999999856e+22,5.745310000000000139e-01,8.077170000000000183e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.005550000000000328e+20,2.143210000000000115e-01,3.694360000000000005e-02,3.930090000000000144e+22,5.565440000000000000e+20,1.223980000000000000e+20,2.619060000000000163e+23,1.183539999999999992e+01
-3.232800000000000257e-02,2.168600000000000000e+20,4.219800000000000217e-01,4.238999999999999990e-01,5.136900000000000000e+05,2.743100000000000000e+05,2.393700000000000000e+05,1.706600000000000000e+05,1.036500000000000000e+05,-1.827999999999999903e-01,4.204500000000000348e+00,-3.832800000000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.511889999999999882e+22,4.618140000000000023e-01,1.194739999999999913e+00,4.178280000000000000e+19,2.078530000000000100e-01,8.888719999999999694e-04,5.236609999999999672e+20,2.278830000000000022e-01,6.706059999999999799e-02,6.352360000000000157e+22,8.823440000000000000e+20,1.797320000000000000e+20,2.674060000000000089e+23,1.623570000000000135e+01
-2.450499999999999901e-02,3.352300000000000000e+20,4.517800000000000149e-01,4.513400000000000190e-01,6.911900000000000000e+05,4.154700000000000000e+05,2.757200000000000000e+05,2.709700000000000000e+05,1.445000000000000000e+05,-1.582600000000000118e-01,4.208000000000000185e+00,-3.825800000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.217619999999999869e+22,5.308070000000000288e-01,3.002829999999999888e+00,4.556140000000000000e+19,1.809280000000000055e-01,1.447200000000000049e-03,5.816860000000000000e+20,2.852359999999999896e-01,9.215180000000000593e-02,9.990499999999999345e+22,1.468649999999999934e+21,2.742270000000000000e+20,3.979589999999999709e+23,2.494069999999999965e+01
-1.738299999999999915e-02,4.928300000000000000e+20,4.709699999999999998e-01,4.695400000000000129e-01,1.030700000000000000e+06,7.016100000000000000e+05,3.290700000000000000e+05,4.083300000000000000e+05,2.932900000000000000e+05,-1.325900000000000134e-01,4.211100000000000065e+00,-3.819399999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.188530000000000008e+23,6.847619999999999818e-01,4.316290000000000404e+00,5.032830000000000000e+19,3.045959999999999779e-01,2.457019999999999864e-03,4.792720000000000000e+20,3.554660000000000042e-01,8.716350000000000486e-02,1.483299999999999932e+23,2.405880000000000262e+21,4.068160000000000000e+20,6.313959999999999486e+23,3.842589999999999861e+01
-1.111700000000000015e-02,6.593100000000000655e+20,5.121999999999999886e-01,5.114400000000000057e-01,1.326500000000000000e+06,9.246200000000000000e+05,4.018600000000000000e+05,5.761900000000000000e+05,3.484300000000000000e+05,-1.053299999999999931e-01,4.213799999999999990e+00,-3.813800000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.204809999999999934e+23,6.676710000000000145e-01,8.626239999999999242e+00,0.000000000000000000e+00,3.072159999999999891e-01,1.667009999999999881e-01,5.432249999999999672e+20,4.054329999999999878e-01,1.168130000000000002e-01,2.042360000000000052e+23,3.772710000000000066e+21,5.722040000000000000e+20,1.047339999999999980e+24,6.478839999999999577e+01
