# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
2.227500000000000036e-01,3.003200000000000000e+20,2.760600000000000165e+00,3.455299999999999816e+00,1.584900000000000000e+06,9.737400000000000000e+05,6.112000000000000000e+05,7.067900000000000000e+05,2.669500000000000000e+05,2.591399999999999954e-02,5.554299999999999571e+00,-4.170099999999999696e+00,3.963000000000000000e+07,4.081900000000000000e+07,1.240300000000000000e+06,4.046699999999999875e+01,2.840599999999999881e+01,nan,8.291590000000000800e+22,4.114910000000000068e+00,1.411550000000000082e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.975650000000000000e+19,7.185899999999999510e-01,1.177949999999999969e-01,1.350190000000000034e+23,9.246499999999999345e+20,8.970089999999999672e+20,2.187989999999999856e+22,2.205270000000000064e+00
2.782399999999999873e-01,1.799400000000000000e+20,2.889200000000000212e+00,3.871700000000000141e+00,1.076200000000000000e+06,5.788000000000000000e+05,4.974000000000000000e+05,4.238400000000000000e+05,1.549700000000000000e+05,3.054400000000000170e-02,5.554199999999999804e+00,-4.114600000000000257e+00,2.885500000000000000e+07,2.983800000000000000e+07,7.660900000000000000e+05,3.864000000000000057e+01,2.753200000000000003e+01,nan,4.415830000000000275e+22,3.573710000000000164e+00,7.868590000000000195e+00,0.000000000000000000e+00,1.551899999999999946e-01,9.147880000000000594e-03,4.280400000000000000e+19,1.439850000000000074e+00,1.784689999999999888e-01,7.160020000000000288e+22,6.803420000000000655e+20,7.631299999999999345e+20,7.079539999999999869e+21,6.226279999999999593e-01
3.350099999999999745e-01,1.281900000000000000e+20,3.453899999999999970e+00,4.233200000000000074e+00,9.165400000000000000e+05,4.809800000000000000e+05,4.355600000000000000e+05,4.375100000000000000e+05,4.346900000000000000e+04,3.533200000000000229e-02,5.557199999999999918e+00,-4.057999999999999829e+00,2.067100000000000000e+07,2.145100000000000000e+07,6.516400000000000000e+05,3.693699999999999761e+01,2.670200000000000173e+01,nan,5.031709999999999803e+22,4.062579999999999636e+00,5.875029999999999752e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.459740000000000000e+19,8.420969999999999844e-01,1.501429999999999987e-01,6.552000000000000419e+22,6.931249999999999672e+20,7.270729999999999672e+20,7.220369999999999672e+21,8.462300000000000377e-01
3.993200000000000083e-01,8.273800000000000000e+19,3.332800000000000207e+00,4.684499999999999886e+00,5.803700000000000000e+05,2.305600000000000000e+05,3.498100000000000000e+05,2.269200000000000000e+05,3.637599999999999909e+03,4.022200000000000081e-02,5.562999999999999723e+00,-3.993900000000000006e+00,1.489100000000000000e+07,1.550300000000000000e+07,3.322600000000000000e+05,3.523700000000000188e+01,2.590200000000000102e+01,nan,2.874829999999999908e+22,4.842649999999999899e+00,4.701010000000000133e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.754600000000000000e+18,1.058850000000000069e+00,6.024609999999999688e-02,3.002800000000000105e+22,3.784409999999999672e+20,4.289209999999999672e+20,4.041299999999999869e+21,3.809949999999999726e-01
5.205400000000000027e-01,5.772900000000000000e+19,3.069199999999999928e+00,5.014000000000000234e+00,3.488400000000000000e+05,7.369700000000000000e+04,2.751400000000000000e+05,6.744700000000000000e+04,6.249399999999999636e+03,4.516300000000000175e-02,5.570299999999999585e+00,-3.872900000000000009e+00,1.048100000000000000e+07,1.095000000000000000e+07,1.086900000000000000e+05,3.278399999999999892e+01,2.501999999999999957e+01,nan,9.419079999999999738e+21,7.339640000000000164e+00,2.251209999999999933e+00,0.000000000000000000e+00,3.468269999999999964e+00,2.888790000000000108e-02,1.695700000000000000e+18,7.460780000000000189e-01,2.668819999999999873e-02,9.093910000000000066e+21,1.227560000000000000e+20,1.635620000000000000e+20,1.146000000000000000e+21,1.880999999999999894e-01
6.813299999999999912e-01,3.561000000000000000e+19,3.390099999999999891e+00,5.948000000000000398e+00,2.717400000000000000e+05,6.149800000000000000e+04,2.102500000000000000e+05,6.002000000000000000e+04,1.478099999999999909e+03,5.010900000000000076e-02,5.597199999999999953e+00,-3.715599999999999792e+00,7.131700000000000000e+06,7.459800000000000000e+06,8.241000000000000000e+04,2.985300000000000153e+01,2.391700000000000159e+01,nan,7.464389999999999541e+21,8.144069999999999254e+00,1.961640000000000050e+00,0.000000000000000000e+00,1.752100000000000046e-01,9.341399999999999704e-03,0.000000000000000000e+00,1.005179999999999962e+00,1.945279999999999926e-02,6.530170000000000459e+21,9.270780000000000000e+19,1.226840000000000000e+20,7.287969999999999672e+20,8.671990000000000254e-02
8.467200000000000282e-01,2.009300000000000000e+19,4.774499999999999744e+00,7.352800000000000225e+00,2.241100000000000000e+05,4.899900000000000000e+04,1.751100000000000000e+05,4.713700000000000000e+04,1.861799999999999955e+03,5.503299999999999859e-02,5.663599999999999746e+00,-3.565300000000000136e+00,4.810600000000000000e+06,5.017700000000000000e+06,5.284900000000000000e+04,2.698900000000000077e+01,2.245799999999999841e+01,nan,2.680839999999999738e+21,7.883140000000000036e+00,3.709660000000000180e-01,3.909910000000000328e+20,1.603580000000000005e-01,2.274949999999999889e-02,0.000000000000000000e+00,1.252040000000000042e+00,1.272769999999999978e-02,3.979200000000000000e+21,5.747000000000000000e+19,7.170960000000000000e+19,0.000000000000000000e+00,1.550389999999999928e-02
9.891199999999999992e-01,1.072500000000000000e+19,6.916900000000000048e+00,1.058900000000000041e+01,1.908300000000000000e+05,6.011000000000000000e+04,1.307100000000000000e+05,6.011000000000000000e+04,0.000000000000000000e+00,5.987200000000000161e-02,5.745099999999999874e+00,-3.449600000000000222e+00,3.163600000000000000e+06,3.292300000000000000e+06,5.969500000000000000e+04,2.484199999999999875e+01,2.101599999999999824e+01,nan,6.305459999999999345e+20,2.137829999999999941e+01,1.769890000000000074e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.010059999999999514e-01,2.398449999999999888e-03,3.627000000000000262e+21,6.034950000000000000e+19,6.849510000000000000e+19,0.000000000000000000e+00,1.118139999999999933e-02
1.078500000000000014e+00,6.850800000000000000e+18,7.519000000000000128e+00,1.212299999999999933e+01,1.880600000000000000e+05,7.443400000000000000e+04,1.136200000000000000e+05,6.908000000000000000e+04,5.354000000000000000e+03,6.454799999999999427e-02,5.809899999999999842e+00,-3.388399999999999856e+00,2.266200000000000000e+06,2.362800000000000000e+06,6.446700000000000000e+04,2.364699999999999847e+01,1.995499999999999829e+01,nan,2.750579999999999869e+21,2.563060000000000116e+00,2.678570000000000118e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.928070000000000062e-01,2.240110000000000018e-03,3.847110000000000066e+21,5.913780000000000000e+19,5.709930000000000000e+19,0.000000000000000000e+00,4.953769999999999701e-02
1.142500000000000071e+00,4.629300000000000000e+18,8.000600000000000378e+00,1.358900000000000041e+01,1.673700000000000000e+05,6.216400000000000000e+04,1.052100000000000000e+05,6.216400000000000000e+04,0.000000000000000000e+00,6.901000000000000190e-02,5.861100000000000421e+00,-3.350000000000000089e+00,1.679100000000000000e+06,1.756600000000000000e+06,5.433700000000000000e+04,2.287399999999999878e+01,1.917599999999999838e+01,nan,0.000000000000000000e+00,1.468369999999999953e+00,2.925860000000000179e-03,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.509810000000000096e-02,8.514290000000000096e-04,3.099629999999999803e+21,4.992540000000000000e+19,4.415350000000000000e+19,6.068950000000000328e+20,1.805680000000000132e-02
1.190399999999999903e+00,3.615400000000000000e+18,7.496400000000000396e+00,1.456000000000000050e+01,3.573400000000000000e+05,2.634200000000000000e+05,9.391700000000000000e+04,7.060600000000000000e+04,1.928200000000000000e+05,7.320500000000000618e-02,5.901399999999999757e+00,-3.324300000000000033e+00,1.354300000000000000e+06,1.421500000000000000e+06,6.067800000000000000e+04,2.234299999999999997e+01,1.858500000000000085e+01,nan,9.420190000000000328e+20,1.468369999999999953e+00,3.109289999999999971e-02,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.941510000000000000e+15,1.219869999999999982e-01,1.257029999999999910e-03,3.561869999999999803e+21,5.503790000000000000e+19,4.415450000000000000e+19,4.845020000000000000e+20,3.127809999999999965e-03
