t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-9.767046634609614e-22,4760560058.682146,2577156603100204.0,2.6263960558131608e-14,7.724179313889705e-15,2.043950180894921e+19,1.9079615351501768e-18,3.2943605782730463e-15,2.0442078965552124e+19,-3.3626758188970386e-06,-4.020890522019752e-09
220000.0,2.5005645446869524e-20,4545714237.282327,3906717784248114.0,-6.066864602365692e-13,-1.928324819663607e-13,3.2428046217865597e+19,-4.4348735023296094e-17,-8.459052746016574e-14,3.2431952935649894e+19,0.00010586491369088422,-1.4483362050444288e-07
364000.0,-7.488023912810123e-19,4434370969.062968,4962393076874884.0,1.5528224611012985e-11,5.514218019314224e-12,4.2925649320127504e+19,1.1371339616072626e-15,2.459495409613856e-12,4.29306117132045e+19,0.0010570085932278214,-1.2124252850170374e-06
536800.0,1.430740059437009e-19,4338161960.763811,5903823290136826.0,-9.565258713493681e-12,-1.0540310606125755e-12,5.309830441255665e+19,-6.762376388793811e-16,-1.5273411224221184e-13,5.310420823584725e+19,0.004639871232811042,-5.552550031603139e-06
744160.0,1.3582636781230768e-17,4245837054.982767,6789307279795897.0,-2.2821462033988578e-10,-9.991599879315089e-11,6.342326430272982e+19,-1.6878151129922638e-14,-4.695114973546971e-11,6.34300536100096e+19,0.013563084322862361,-1.784516876958129e-05
992992.0,1.657310711507195e-18,4156440510.5007176,7647425578401737.0,1.2855864892685822e-10,-2.524775646736491e-12,7.418287951451593e+19,1.0318686228952584e-14,4.242169264189095e-12,7.419052694009419e+19,0.038638775349239395,-5.004883142310491e-05
1291590.4,-2.7634929321614447e-16,4069934038.1997156,8494648682406143.0,3.5672774553681264e-09,1.996451825160117e-09,8.558722849356405e+19,2.571127123559936e-13,8.921181978580321e-10,8.559572314224552e+19,0.14696048345070284,-0.00015518561276674713
1649908.48,4.206202733640158e-16,3985422899.9785686,9341494929381870.0,-5.729448698837621e-09,-2.6155078041110433e-09,9.781822242089637e+19,-4.1244374296455116e-13,-1.1213154996602044e-09,9.782756391582509e+19,0.5429280991894259,-0.0004926374250977107
2079890.176,1.680351311574174e-14,3901384087.3684845,1.0195167297954778e+16,-2.2156525822727712e-07,-1.4646817875122036e-07,1.110496469098395e+20,-1.6053277879382602e-11,-6.767220718670391e-08,1.110598420771382e+20,1.3696797919701407,-0.0011462307188975303
2595868.2112,-1.9264488767322845e-13,3816395977.019378,1.1060845615882134e+16,2.5708130929542212e-06,1.7652924024530953e-06,1.2545813693093949e+20,1.8618907536299445e-10,8.185988982187949e-07,1.2546919777655515e+20,0.036755442079287486,-0.00021529878331743953
3215041.8534399997,-3.4051049647623827e-13,3729701261.0053596,1.194238600308885e+16,5.1486117922022026e-06,4.58005702968624e-06,1.412302992527606e+20,3.73776639559272e-10,2.197051704016038e-06,1.4124224163876294e+20,-27.60051227036713,0.008381195518502972
3958050.2241279995,2.5550976917653497e-12,3641407277.39869,1.2842730817077144e+16,-3.553116775445954e-05,-2.7236665932022204e-05,1.5856811361657576e+20,-2.587763899824161e-09,-1.3019663201530631e-05,1.5858095634739377e+20,-189.69733501137057,0.026656895284376415
4849660.268953599,1.4667960236037146e-11,3552376463.7526107,1.3764165987309608e+16,-0.0002396681285859009,-0.00021700836883003464,1.77693600574686e+20,-1.722226159260082e-08,-0.00010157410737762132,1.777073647406742e+20,-725.3190085407681,-0.03189744214271735
5919592.322744318,-1.483040512432716e-10,3463923352.942113,1.470849307044428e+16,0.0024077927462294356,0.0021464917077480203,1.988532673341833e+20,1.7373292322649592e-07,0.0010146463699712916,1.988679758272548e+20,-1429.6215747138465,-0.44205371880770744
7203510.787293182,1.2548817570491433e-10,3377424188.215237,1.5677151592372648e+16,-0.0012086963525524978,-0.0006548903284458253,2.2232262670667858e+20,-8.779781161240362e-08,-0.00029321102156638966,2.2233830385827165e+20,-1172.2297977605742,2.76241751628097
8744212.944751818,3.794284679618757e-09,3293935470.4873786,1.667131173311167e+16,-0.07885963681120851,-0.07911916993149197,2.4841097988539567e+20,-5.68648885552084e-06,-0.03787070111426917,2.4842765119712847e+20,10258.556651599343,13.486502688534525
10593055.53370218,-1.929481803299572e-08,3213914812.6236587,1.7691949336548732e+16,0.40143150090039276,0.4031901506121165,2.7746660021765993e+20,2.8937962282981062e-05,0.19272355374384523,2.7748429216699603e+20,93097.6347874209,21.598140340470515
