t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.0001,0.0,0.0,394690318432311.75,0.0,0.0,5.972332506642362e+17,5.97627940982669e+17,0.0,0.0
0.00019090909090909092,0.0,0.0,518777080636691.94,0.0,0.0,9.433406236566687e+17,9.438594007373046e+17,0.0,0.0
0.0002909090909090909,0.0,0.0,639598020801157.1,0.0,0.0,1.2187183193651126e+18,1.2193579173859113e+18,0.0,0.0
0.00040090909090909093,0.0,0.0,754137960811239.9,0.0,0.0,1.4598427875050888e+18,1.4605969254658995e+18,0.0,0.0
0.000521909090909091,0.0,0.0,863453565966830.8,0.0,0.0,1.6837824903247222e+18,1.684645943890688e+18,0.0,0.0
0.000655009090909091,0.0,0.0,969558241384471.4,0.0,0.0,1.8989833344435213e+18,1.8999528926849073e+18,0.0,0.0
0.0008014190909090911,0.0,0.0,1074162984632517.0,0.0,0.0,2.1101029354814103e+18,2.1111770984660452e+18,0.0,0.0
0.0009624700909090911,0.0,0.0,1178512688220287.8,0.0,0.0,2.320047019715519e+18,2.321225532403743e+18,0.0,0.0
0.0011396261909090912,0.0,0.0,1283514801560366.8,0.0,0.0,2.530835151271264e+18,2.5321186660728243e+18,0.0,0.0
0.0013344979009090913,0.0,0.0,1389868443451508.8,0.0,0.0,2.74399350067163e+18,2.745383369115081e+18,0.0,0.0
0.0015488567819090914,0.0,0.0,1498145836533041.0,0.0,0.0,2.960751008884638e+18,2.9622491547211663e+18,0.0,0.0
0.0017846515510090916,0.0,0.0,1608838931085007.5,0.0,0.0,3.182147549348078e+18,3.183756388279159e+18,0.0,0.0
0.002044025797019092,0.0,0.0,1722386863467374.5,0.0,0.0,3.40909876871605e+18,3.410821155579517e+18,0.0,0.0
0.002329337467630092,0.0,0.0,1839193368421115.5,0.0,0.0,3.642437554509953e+18,3.6442767478783795e+18,0.0,0.0
0.0026431803053021926,0.0,0.0,1959638627249416.2,0.0,0.0,3.8829419176000937e+18,3.8849015562273393e+18,0.0,0.0
0.002988407426741503,0.0,0.0,2084087749221153.2,0.0,0.0,4.1313545242640696e+18,4.133438612013287e+18,0.0,0.0
0.0033681572603247445,0.0,0.0,2212897064064428.0,0.0,0.0,4.38839687580579e+18,4.3906097728698557e+18,0.0,0.0
0.00378588207726631,0.0,0.0,2346418928931986.0,0.0,0.0,4.654779944054121e+18,4.657126362983042e+18,0.0,0.0
0.004245379375902032,0.0,0.0,2485005502890187.0,0.0,0.0,4.931212398229496e+18,4.933697403732391e+18,0.0,0.0
