t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-0.0050432528223679045,11862515188.822752,2.5408639805439216e+16,14409.309031826035,11978.807836380953,6.415401357655241e+18,0.6212732183697379,934.4723283064012,6.440809997828359e+18,-368253640.3896258,627951.7777550528
220000.0,-0.18259349934042737,10171023714.072924,3.26849684257284e+16,562983.2170993558,500025.3077427991,1.1063244353980504e+19,24.63505239099285,41304.056314042486,1.1095929322303191e+19,102001010.29925227,2113610.690579615
364000.0,2.119989698082147,9259681144.168055,3.7123590812738376e+16,-6915750.459232792,-6238802.134346194,1.5608272257462127e+19,-299.61247396666136,-501224.93672503554,1.5645395879811647e+19,-31569755740.91739,19357058.209342368
536800.0,34.214905157663196,8623442591.093477,4.04671770680628e+16,-130287423.0154678,-127130006.40897359,2.0380847593884717e+19,-5684.805944646421,-10604510.518317558,2.0421315214241087e+19,-443792020108.36365,235730818.75400427
744160.0,6.88610965277655,8138646710.143243,4.3240669411610104e+16,-114754455.05156988,-130319359.32215115,2.5552890582313005e+19,-5070.535965525585,-11909237.422328444,2.5596130900732944e+19,350360154513.30994,374613902.3708394
992992.0,-1720.1201721763782,7755176064.242711,4.566963658621921e+16,7667542086.255503,8140525467.546255,3.125736449108816e+19,335178.4000850887,688485845.2862769,3.1303001160443195e+19,32992086757390.203,-8358741574.866596
1291590.4,-12994.56327338983,7445216726.806375,4.787125066195896e+16,71351799995.06102,79391038599.72295,3.761951738659468e+19,3125364.6160536,6832404064.567713,3.766711138253681e+19,277486782763418.84,-74484489601.62387
1649908.48,-55284.384665248734,7190629246.641398,4.991405586525482e+16,370745462746.0099,427864037012.8109,4.476942024513593e+19,16265053.18224513,37310656498.03528,4.481795124806246e+19,1384246090374493.5,-357215034495.1264
2079890.176,-168336.01540939428,6978481176.989549,5.184157438526973e+16,1387541047822.8389,1649313766722.88,5.284889831875124e+19,60963465.705116905,145523126373.05463,5.289567862802961e+19,5065688440497645.0,-1240895092673.3623
2595868.2112,-405773.03417009494,6798660869.40349,5.36831836505194e+16,4134969333332.37,5033039007017.546,6.201652795261146e+19,181943683.02149868,448961567988.8091,6.205533505831356e+19,1.4889176643357532e+16,-3481542717221.9014
3215041.8534399997,-822206.2206691826,6642492158.762273,5.545974671114245e+16,10384524218580.543,12879871598633.32,7.245201314556923e+19,457619512.48953706,1160945305719.5488,7.247047207069535e+19,3.703361006721429e+16,-8362683201228.94
3958050.2241279995,-1459973.1004525125,6502244381.006235,5.718686557816921e+16,22819044835748.543,28722129894509.4,8.436049035852369e+19,1007140151.5593399,2615104615600.3965,8.433706710238321e+19,8.068209289058086e+16,-17813885680819.938
4849660.268953599,-2343640.8584607285,6371311716.210971,5.8877049414983656e+16,45073994547125.41,57384895759140.45,9.797696401146701e+19,1992601476.4492345,5276620476203.527,9.78782148833804e+19,1.5776831485372355e+17,-34399848911688.12
5919592.322744318,-3483899.189062837,6244647937.983367,6.054146881281669e+16,81674942879433.47,104897069428417.4,1.135707824279642e+20,3616743659.926005,9740388230267.94,1.1334961915120207e+20,2.8196210804508387e+17,-61046452859305.945
7203510.787293182,-4886462.8631991735,6119054092.299258,6.219164630523284e+16,137907504662177.62,178305474062574.72,1.3144965836704596e+20,6117710969.484179,16720658491486.137,1.3104526581446925e+20,4.670175134653663e+17,-100374828699748.44
8744212.944751818,-6560223.7934128465,5993073411.608361,6.384116567655796e+16,219654344556263.34,285444940667538.7,1.5196216290899103e+20,9762404813.821035,27037175364875.156,1.5130185340497058e+20,7.248363972951762e+17,-153581372984170.12
10593055.53370218,-8520918.155981617,5866444783.167864,6.5507202602423944e+16,333208196753632.94,434680800226820.2,1.7549696094110092e+20,14838860004.81989,41599946394394.29,1.7449977285367752e+20,1.0637237038175424e+18,-218910009823178.03
