t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,62.232209567256135,165727527211.1388,4.079030835326018e+17,-157452782.83304077,-140506919.25490767,7.514290992735443e+19,-6371.06911283409,-8851089.53971899,7.55508132970027e+19,-286561162555.0504,138852945.07063723
220000.0,-718.7337259316075,139608351218.64178,5.137911820616027e+17,1800443808.799187,1750834291.8947299,1.3164656909263072e+20,72842.62929457655,109720920.98282968,1.321603539353579e+20,6343051908683.002,-56488041.517563514
364000.0,-29822.600549908962,126153661256.15472,5.770004013463224e+17,89672302465.51738,90576308758.27193,1.876388926965654e+20,3638275.8009281633,5829131003.485081,1.8821567496268068e+20,218344441905925.5,-23130759090.663136
536800.0,-288506.01746401447,117366863792.2919,6.244387532268096e+17,1013861659213.739,1074348022697.1204,2.4684506784240914e+20,41204349.0596956,70230557164.23853,2.474672160646213e+20,2292885524136542.0,-196029203586.8628
744160.0,-1538717.8238661345,111070072736.15143,6.639400644811022e+17,6422504169821.549,7104067660521.73,3.1125508619486534e+20,261419342.8887543,470934639092.1644,3.119050723463566e+20,1.3968663393878614e+16,-752635711279.3868
992992.0,-5677789.67859736,106266783923.40517,6.988382506928105e+17,28544949608242.934,32742486715337.293,3.8242535051492124e+20,1163617927.6975386,2198697885106.5771,3.830641419693625e+20,6.011145640256121e+16,-1172853506131.86
1291590.4,-16387441.589060526,102387009669.73413,7.308836052624837e+17,100001483816496.95,118150288344733.56,4.618164038512669e+20,4082439565.750152,8028892851623.076,4.6234620207579116e+20,2.0130689465374605e+17,4670831782545.025
1649908.48,-40230637.473345116,99046413749.06725,7.611471683963323e+17,297918290448970.3,360286651234050.1,5.5092074126558305e+20,12179371165.229242,24751886021810.254,5.5113152400820365e+20,5.509965895903617e+17,50805191959717.79
2079890.176,-89289143.59979486,95948793072.18947,7.904164260074871e+17,796444128227349.9,980627573233509.9,6.513170619659969e+20,32605165576.596756,68050049847679.46,6.508538678988953e+20,1.2551746565137759e+18,280990948994926.5
2595868.2112,-185378305.86929032,92859273127.5418,8.195226695517738e+17,1973622548806431.0,2464023102623583.5,7.646597720782605e+20,80917660169.67323,172676900345844.0,7.630984458117955e+20,2.3843059940222295e+18,1153345472208038.8
3215041.8534399997,-355903868.2360854,89600776072.38596,8.498412754168954e+17,4530619296427264.0,5721314096086293.0,8.925042666949391e+20,186124771932.1032,405569045997999.6,8.895507769927543e+20,3.810315214268873e+18,3673451898565694.5
3731019.8886399996,-559073276.8909965,87026284712.8434,8.739932081162806e+17,7787615007053527.0,9879457329510976.0,9.939815742856343e+20,320530729844.8369,706690699107557.2,9.899936126323555e+20,4.872991298677805e+18,7337646285646732.0
4350193.5308799995,-756283233.3214802,84091750937.28947,9.023738404945261e+17,1.2669756650473146e+16,1.6209222604343398e+16,1.1088943090222588e+21,523089235898.5558,1177207769177420.0,1.103863062171733e+21,5.950427212579087e+18,1.3250188554342506e+16
4866171.566079999,-914841469.5707198,81661405323.51038,9.263392833941832e+17,1.7368720497980904e+16,2.2318410951393704e+16,1.1999332253832016e+21,719237787291.5173,1643272959549336.2,1.1941758276454095e+21,6.705882678932219e+18,1.9185465898674036e+16
5296153.262079999,-1012724712.2200027,79618020870.9219,9.464479868743402e+17,2.148847954545752e+16,2.7706382030763564e+16,1.2725207591059018e+21,892286367680.597,2065660326632916.0,1.2662415994127033e+21,7.252315072820144e+18,2.455402144037567e+16
5812131.297279999,-1061501580.8847024,77137057882.15472,9.699764733931657e+17,2.6255848223153004e+16,3.4000605751195744e+16,1.3550175099939796e+21,1094005715617.5184,2576428173659878.0,1.3481926039525828e+21,7.826729104457842e+18,3.0987386482813896e+16
6242112.993279998,-1100873673.067974,75007844424.45746,9.892135373251886e+17,3.0179459441880868e+16,3.9170732011977736e+16,1.4206608578257014e+21,1261259843111.0806,3009196940838218.5,1.4134342800636324e+21,8.251732301909972e+18,3.641964712545207e+16
6600431.073279998,-1122073978.3534698,73180636495.91685,1.0048699905184701e+18,3.3355899618377296e+16,4.336328110047836e+16,1.4732825730297897e+21,1397570484760.78,3370318889922520.5,1.4657527322777624e+21,8.573886641845117e+18,4.091499787725832e+16
7030412.769279998,-1119273862.1906514,70924120432.5889,1.0227645998737747e+18,3.687777274975549e+16,4.8040647301533624e+16,1.5336061148471503e+21,1549751892572.5347,3786729806797481.0,1.525741423902134e+21,8.93015435596113e+18,4.600788856194214e+16
