# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-1.035299999999999970e-01,8.784700000000000000e+18,1.032799999999999968e-01,1.224900000000000017e-01,1.056600000000000000e+05,2.795900000000000000e+04,7.770400000000000000e+04,2.987900000000000091e+03,2.497100000000000000e+04,-3.123299999999999965e-01,5.554299999999999571e+00,-4.496299999999999741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.405150000000000000e+20,3.458849999999999980e-01,4.088750000000000370e-03,1.865059999999999974e+22,6.072160000000000057e-02,2.062199999999999867e-01,8.398569999999999672e+20,1.110730000000000051e-01,5.985059999999999686e-02,1.107769999999999934e+21,2.389140000000000000e+19,2.611160000000000000e+19,3.174480000000000147e+23,8.285099999999999909e+00
-9.205699999999999994e-02,1.295000000000000000e+19,1.264800000000000091e-01,1.338799999999999990e-01,1.037000000000000000e+05,1.712600000000000000e+04,8.657600000000000000e+04,4.672100000000000364e+03,1.245400000000000000e+04,-2.928399999999999892e-01,5.554299999999999571e+00,-4.484899999999999665e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.784120000000000052e+22,9.546759999999999968e-02,2.348550000000000082e-01,8.376560000000000524e+21,3.154159999999999742e-01,1.343360000000000110e-01,1.025089999999999934e+21,1.256240000000000134e-01,6.675150000000000527e-02,1.783030000000000066e+21,2.953410000000000000e+19,3.217150000000000000e+19,4.187580000000000110e+23,1.576970000000000027e+01
-8.064300000000000634e-02,2.788100000000000000e+19,1.738399999999999945e-01,1.754999999999999893e-01,1.270300000000000000e+05,3.056500000000000000e+04,9.646100000000000000e+04,1.156200000000000000e+04,1.900300000000000000e+04,-2.724699999999999900e-01,5.554299999999999571e+00,-4.473499999999999588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.584029999999999803e+22,4.338270000000000182e-01,6.958039999999999781e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.703939999999999869e+21,1.301309999999999967e-01,1.122459999999999986e-01,4.504880000000000000e+21,5.379950000000000000e+19,5.832340000000000000e+19,3.622449999999999840e+23,1.063630000000000031e+01
-6.943299999999999472e-02,4.883100000000000000e+19,1.804800000000000015e-01,1.748500000000000054e-01,1.729900000000000000e+05,6.706500000000000000e+04,1.059300000000000000e+05,2.030000000000000000e+04,4.676500000000000000e+04,-2.511800000000000144e-01,5.554299999999999571e+00,-4.462200000000000166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.750380000000000131e+21,1.523789999999999867e-01,5.358589999999999881e-03,9.734370000000000197e+21,1.597399999999999931e-01,2.638519999999999754e-01,1.287910000000000066e+21,1.953799999999999981e-01,1.033840000000000037e-01,8.075470000000000328e+21,7.070820000000000000e+19,7.594260000000000000e+19,2.629309999999999929e+23,7.324939999999999785e+00
-5.850899999999999851e-02,8.886400000000000000e+19,2.721299999999999830e-01,2.792200000000000237e-01,2.259500000000000000e+05,1.078500000000000000e+05,1.181000000000000000e+05,4.692700000000000000e+04,6.092600000000000000e+04,-2.292599999999999916e-01,5.554299999999999571e+00,-4.451299999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.599110000000000000e+20,4.624759999999999982e-01,9.258510000000000351e-02,4.961209999999999620e+22,1.202789999999999970e-01,1.591390000000000082e+00,7.031150000000000328e+20,2.382039999999999991e-01,8.229880000000000528e-02,1.839160000000000052e+22,1.183790000000000000e+20,1.254370000000000000e+20,2.866810000000000039e+23,1.046279999999999966e+01
-4.802300000000000318e-02,1.728300000000000000e+20,3.173599999999999755e-01,3.202900000000000191e-01,3.117300000000000000e+05,1.797800000000000000e+05,1.319500000000000000e+05,9.802100000000000000e+04,8.176200000000000000e+04,-2.066000000000000059e-01,5.554299999999999571e+00,-4.440800000000000303e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.239140000000000393e+21,4.868060000000000165e-01,1.240289999999999969e-02,9.435069999999999803e+21,3.226890000000000036e-01,2.714099999999999846e-01,9.825110000000000328e+20,2.166690000000000005e-01,9.988840000000000219e-02,3.838590000000000013e+22,2.042880000000000000e+20,2.128740000000000000e+20,3.995780000000000142e+23,2.012640000000000029e+01
-3.810600000000000098e-02,2.661900000000000000e+20,3.490900000000000114e-01,3.490599999999999814e-01,4.628600000000000000e+05,3.128500000000000000e+05,1.500100000000000000e+05,1.558200000000000000e+05,1.570300000000000000e+05,-1.827999999999999903e-01,5.554299999999999571e+00,-4.430900000000000283e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.316960000000000210e+22,7.953329999999999567e-01,1.914290000000000047e+00,9.895459999999999345e+21,2.449570000000000081e-01,8.267670000000000297e-01,5.430230000000000328e+20,2.289680000000000049e-01,8.759880000000000444e-02,6.083109999999999751e+22,3.001270000000000328e+20,3.061940000000000000e+20,5.380059999999999900e+23,2.854309999999999903e+01
-2.885499999999999871e-02,3.801200000000000000e+20,3.507600000000000162e-01,3.493200000000000194e-01,5.419800000000000000e+05,3.634400000000000000e+05,1.785300000000000000e+05,2.163700000000000000e+05,1.470700000000000000e+05,-1.582600000000000118e-01,5.554299999999999571e+00,-4.421700000000000408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.427040000000000042e+23,5.412420000000000009e-01,3.551979999999999915e+00,3.388749999999999908e+22,1.494790000000000008e-01,9.914789999999999992e-01,9.031379999999999345e+20,1.988739999999999952e-01,8.673749999999999516e-02,8.518849999999999567e+22,4.151700000000000000e+20,4.124489999999999672e+20,8.332569999999999662e+23,4.065500000000000114e+01
-2.054500000000000076e-02,4.822500000000000000e+20,4.165099999999999913e-01,4.134800000000000142e-01,8.182300000000000000e+05,6.082200000000000000e+05,2.100100000000000000e+05,3.085300000000000000e+05,2.996900000000000000e+05,-1.325900000000000134e-01,5.554299999999999571e+00,-4.413400000000000212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.069389999999999908e+22,2.716830000000000078e-01,1.251160000000000050e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.013480000000000000e+21,2.367130000000000067e-01,1.117760000000000004e-01,1.172370000000000050e+23,6.050760000000000000e+20,5.812640000000000000e+20,8.843570000000000176e+23,3.980259999999999820e+01
-1.319299999999999987e-02,5.624200000000000000e+20,4.609199999999999964e-01,4.609199999999999964e-01,1.175200000000000000e+06,9.175800000000000000e+05,2.575800000000000000e+05,3.802200000000000000e+05,5.373600000000000000e+05,-1.053299999999999931e-01,5.554299999999999571e+00,-4.405999999999999694e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.197899999999999502e+22,4.601500000000000035e-01,2.258070000000000022e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.472380000000000131e+21,3.126889999999999947e-01,2.177999999999999936e-01,1.407259999999999984e+23,8.097510000000000328e+20,7.473390000000000328e+20,9.935949999999999992e+23,5.714639999999999986e+01
