t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,1.7821863393374957,4546670935.458775,1.1259139999367464e+16,-4521313.3679788355,-4011257.1095153606,2.0347194783485612e+18,-181.76246265967117,-247743.74103059692,2.045978624158902e+18,-5823805117.349662,4055002.4777209125
220000.0,-64.96275800066536,3839783450.197524,1.4114554816967828e+16,168995764.16065162,164416273.61608452,3.5771204635378826e+18,6796.340220471759,10153662.185551414,3.5912345683048837e+18,450422220965.36896,-28662084.39077076
364000.0,-1453.042627935302,3483604703.533085,1.5795722414445528e+16,4381763542.78204,4462937243.274956,5.113452120258046e+18,176568.76222523677,280833414.04811895,5.129238027297556e+18,9825305511936.639,-804860129.4716141
536800.0,-11422.05361326763,3256214030.9975233,1.7040614417904628e+16,40390750318.11892,43160005013.09826,6.745652170075728e+18,1630276.652995732,2757723895.2418647,6.762607292693455e+18,85582644451378.47,-4534145763.938234
744160.0,-51802.41328023472,3097213213.6272182,1.8062233227866344e+16,219338276319.81625,244663897570.8279,8.529910747118815e+18,8867242.86360129,15857172190.776815,8.547522538682019e+18,450930498586093.5,-8965675611.11198
992992.0,-162531.07196350122,2979457606.011336,1.895007858682439e+16,839639282324.9008,971540457313.2538,1.0511731258122662e+19,33999263.762689106,63825801013.33596,1.0528987038455536e+19,1696157708944843.5,15584618944.78463
1291590.4,-390531.2381134832,2887772128.6234,1.9750010139299496e+16,2497676310730.4043,2978685881504.68,1.2735298382623113e+19,101306007.05549224,198241892593.55826,1.275005678266259e+19,4997127673507253.0,157131743812.87253
1649908.48,-768760.8671578438,2812478754.147434,2.048865813405069e+16,6143964364473.52,7507002827607.195,1.5247369353542863e+19,249629866.53875622,505916921513.55304,1.5255630926122627e+19,1.2240678157867142e+16,564530184302.6964
2079890.176,-1301813.7784976566,2746995951.7682896,2.1182974799955612e+16,13048387336184.592,16249559184304.668,1.8099517829312866e+19,531110235.3275889,1108543807580.0344,1.8094744054397475e+19,2.5985765116848364e+16,1391620010598.1187
2595868.2112,-1968017.7681733365,2686956133.1691875,2.1844686201441252e+16,24688268022204.543,31200006287702.812,2.134977618622083e+19,1006776359.0083685,2154128208904.1646,2.13224028682008e+19,4.927334896883384e+16,2698661950260.8506
3215041.8534399997,-2733565.495810722,2629780581.3012285,2.2482689721229628e+16,42606321135515.12,54449910852859.21,2.506398066245608e+19,1740877370.0118883,3804302059712.4497,2.500119928259237e+19,8.536056101136418e+16,4370848514968.2646
3958050.2241279995,-3567748.174662422,2574266889.577914,2.310449021018607e+16,68285624234977.81,88007478528744.39,2.9316840379470717e+19,2795853850.0981746,6222411441981.521,2.9202635938327028e+19,1.3746532986925834e+17,6119794825668.099
4849660.268953599,-4451873.968136177,2520087896.216054,2.3717070571554292e+16,103067257685167.03,133678654575615.38,3.4192616635834843e+19,4229003344.0186357,9565416855686.559,3.400799389932888e+19,2.0857852145077555e+17,7601184733035.764
5919592.322744318,-5380671.612763585,2467265857.4011455,2.4327327710144064e+16,148111048578403.97,193012560430113.9,3.9785252376776835e+19,6090878395.44467,13980066659473.717,3.9508568074465305e+19,3.0135810659352166e+17,8633194967568.691
7203510.787293182,-6358605.324665785,2415736110.9790397,2.494213443247094e+16,204381303833120.1,267285104197633.62,4.619781814156671e+19,8424701309.888995,19601812698219.773,4.580515797031105e+19,4.180841216814079e+17,9460652172881.084
8744212.944751818,-7394113.540393321,2365091448.048107,2.5568103757273932e+16,272630863894398.34,357482442137052.4,5.354121929400807e+19,11265722268.441437,26553950109008.902,5.300679833756109e+19,5.606347447244189e+17,10994001348483.22
10593055.53370218,-8493929.597342126,2314529875.075754,2.621116008555523e+16,353358919024614.94,464249450852201.4,6.1932217243453645e+19,14639516745.032736,34944507372531.69,6.122881998176329e+19,7.304460274291054e+17,14961863314536.148
