t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.0001,0.0,0.0,28548502191056.67,0.0,0.0,1.054594746550542e+17,1.0548802315724515e+17,0.0,0.0
0.000205,0.0,0.0,30598323131138.297,0.0,0.0,2.0270344537306582e+17,2.0273404369619683e+17,0.0,0.0
0.00031525,0.0,0.0,32729584397444.562,0.0,0.0,2.927400768026739e+17,2.927728063870715e+17,0.0,0.0
0.0004310125,0.0,0.0,34936870132147.49,0.0,0.0,3.7653662641638906e+17,3.765715632865211e+17,0.0,0.0
0.000552563125,0.0,0.0,37211255677635.63,0.0,0.0,4.549933907891609e+17,4.550306020448384e+17,0.0,0.0
0.00068019128125,0.0,0.0,39543921848739.77,0.0,0.0,5.2893418892466925e+17,5.2897373284651744e+17,0.0,0.0
0.0008142008453125001,0.0,0.0,41926604039633.85,0.0,0.0,5.991008920396593e+17,5.991428186437005e+17,0.0,0.0
0.0009549108875781252,0.0,0.0,44351955454293.836,0.0,0.0,6.661518186830949e+17,6.661961706385484e+17,0.0,0.0
0.0011026564319570314,0.0,0.0,46813797744468.18,0.0,0.0,7.306635218536765e+17,7.307103356514216e+17,0.0,0.0
0.001257789253554883,0.0,0.0,49307250899456.44,0.0,0.0,7.931352890886732e+17,7.93184596339574e+17,0.0,0.0
0.0014206787162326273,0.0,0.0,51828751576164.77,0.0,0.0,8.539955773839113e+17,8.54047406135486e+17,0.0,0.0
0.0015917126520442588,0.0,0.0,54375981429724.9,0.0,0.0,9.136096080599462e+17,9.13663984041376e+17,0.0,0.0
0.0017712982846464717,0.0,0.0,56947733102686.99,0.0,0.0,9.722874309989123e+17,9.723443787320159e+17,0.0,0.0
0.0019598631988787954,0.0,0.0,59543741830771.87,0.0,0.0,1.030291902865005e+18,1.0303514466068361e+18,0.0,0.0
0.002157856358822735,0.0,0.0,62164506738350.234,0.0,0.0,1.0878461792618593e+18,1.0879083437685967e+18,0.0,0.0
0.002365749176763872,0.0,0.0,64811119808836.62,0.0,0.0,1.1451404710550499e+18,1.1452052821748586e+18,0.0,0.0
0.002584036635602066,0.0,0.0,67485113974043.85,0.0,0.0,1.2023379435407631e+18,1.2024054286547382e+18,0.0,0.0
0.002813238467382169,0.0,0.0,70188335978349.76,0.0,0.0,1.259579735645553e+18,1.2596499239815322e+18,0.0,0.0
0.0030539003907512777,0.0,0.0,72922845250172.6,0.0,0.0,1.3169891437762273e+18,1.3170620666214835e+18,0.0,0.0
0.003306595410288842,0.0,0.0,75690837085842.22,0.0,0.0,1.3746750548185905e+18,1.3747507456556756e+18,0.0,0.0
0.003571925180803284,0.0,0.0,78494586844604.64,0.0,0.0,1.4327347309511619e+18,1.4328132255380088e+18,0.0,0.0
0.003850521439843448,0.0,0.0,81336411251625.08,0.0,0.0,1.491256051765705e+18,1.491337388176955e+18,0.0,0.0
0.00414304751183562,0.0,0.0,84218642969973.55,0.0,0.0,1.5503193124143475e+18,1.5504035310573204e+18,0.0,0.0
0.004450199887427402,0.0,0.0,87143615041284.42,0.0,0.0,1.6099986646886528e+18,1.61008580830369e+18,0.0,0.0
0.004772709881798772,0.0,0.0,90113652391614.83,0.0,0.0,1.670363274313651e+18,1.6704533879660447e+18,0.0,0.0
0.0051113453758887106,0.0,0.0,93131068213075.11,0.0,0.0,1.7314782543587103e+18,1.7315713854269235e+18,0.0,0.0
0.005466912644683146,0.0,0.0,96198163584687.4,0.0,0.0,1.7934054226449917e+18,1.7935016208085783e+18,0.0,0.0
0.005840258276917303,0.0,0.0,99317229153869.83,0.0,0.0,1.8562039208334858e+18,1.8563032380626378e+18,0.0,0.0
0.0062322711907631684,0.0,0.0,102490548057471.9,0.0,0.0,1.9199307245639892e+18,1.9200332151120448e+18,0.0,0.0
0.006643884750301327,0.0,0.0,105720399528002.84,0.0,0.0,1.9846410674218478e+18,1.9847467878213745e+18,0.0,0.0
0.007076078987816394,0.0,0.0,109009062822506.23,0.0,0.0,2.0503887963741274e+18,2.0504978054369485e+18,0.0,0.0
0.0075298829372072145,0.0,0.0,112358821245371.05,0.0,0.0,2.117226672365346e+18,2.1173390311865887e+18,0.0,0.0
0.008006377084067576,0.0,0.0,115771966127198.45,0.0,0.0,2.1852066267391503e+18,2.1853223987052754e+18,0.0,0.0
0.008506695938270956,0.0,0.0,119250800682038.81,0.0,0.0,2.2543799818434573e+18,2.2544992326441354e+18,0.0,0.0
0.009032030735184503,0.0,0.0,122797643704163.34,0.0,0.0,2.3247976424101197e+18,2.3249204400538204e+18,0.0,0.0
