t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,115.48884001254594,270333885329.04324,6.746702945428955e+17,-292386069.3269923,-260039503.86436257,1.2085584786714562e+20,-11767.561422992678,-16111532.495851682,1.215305185753254e+20,-414461838915.30414,256127234.4648469
220000.0,-3526.0660036324293,226971208159.32828,8.496530838510557e+17,9147521844.979324,8896816575.307693,2.1179030980038164e+20,368301.7649821912,551290508.7411754,2.1263993763930866e+20,25265014495522.99,-1494875949.9308376
364000.0,-90120.57053045747,204601130812.45166,9.546125499350377e+17,271370833326.35284,275917067191.91376,3.018038232544425e+20,10948316.356188562,17429531097.934353,3.027578186457907e+20,617776893922302.4,-53577435589.27091
536800.0,-790226.3317668037,189970920655.30194,1.033940512277559e+18,2778098946538.257,2960426984260.5947,3.968201050346922e+20,112259468.86706041,189828595801.91232,3.978481009253531e+20,5950902955811913.0,-352869748493.0899
744160.0,-4112988.80548587,179412616764.46954,1.1005768316788777e+18,17143472117775.104,19040833307683.332,4.999564416203293e+20,693772553.77891,1237558384662.7559,5.0102174815964286e+20,3.5308547737108384e+16,-832812957062.0939
992992.0,-15597684.107171686,171225673525.9813,1.1600778315698322e+18,77821558321225.33,89459143479499.75,6.135999701396309e+20,3153736847.08935,5886088061496.371,6.14607477765051e+20,1.5273998650830397e+17,3389583805920.3267
1291590.4,-48999482.867638655,164420694877.2861,1.2154344260431585e+18,292617011189043.25,345664876830423.75,7.399340832791176e+20,11873705882.774809,22992236223665.543,7.406308187859458e+20,5.1930544060477e+17,54764610041989.15
1649908.48,-140375723.32235223,158292215533.15363,1.26864516510474e+18,993232496041635.0,1197899821057780.8,8.811134510100568e+20,40350674867.25444,80438699820256.81,8.809819411954366e+20,1.401999240357931e+18,427350738485283.9
2079890.176,-384428214.99758756,152249152235.73422,1.3218544851123474e+18,3188876334581167.5,3908083928128067.0,1.039237522265728e+21,129721843882.18056,264864476127655.62,1.0376468781504615e+21,2.9174828194657316e+18,2377735380227978.5
2438208.256,-811090080.9907938,147567811696.92926,1.3630894552831514e+18,7023765607661532.0,8637161950190514.0,1.1643511599860957e+21,286064989434.497,588681183335723.2,1.1615446425387427e+21,4.1792636048089016e+18,6593192636640155.0
2736806.656,-1308151737.7482467,143762491213.3672,1.3973328195367068e+18,1.205277272331329e+16,1.4891464621266966e+16,1.264318820543526e+21,491686552949.01447,1022312916908322.5,1.2606297333371495e+21,5.101792397747476e+18,1.259467011815461e+16
2985638.656,-1730969367.2599835,140604374240.8914,1.4266311739364518e+18,1.7396004083340818e+16,2.162652451340964e+16,1.3446906623904247e+21,711002260701.8923,1497324169762079.0,1.3403693707609674e+21,5.769198835111435e+18,1.9244532046139348e+16
3192998.656,-2030099750.3787782,137958317221.84775,1.451757113471628e+18,2.2419702486925708e+16,2.8041105657889556e+16,1.4096079589463e+21,918075182556.4745,1958253616627049.5,1.4048241168881696e+21,6.262345565353526e+18,2.5673586091976296e+16
