# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-5.896600000000000105e-03,6.062499999999999345e+20,4.647899999999999809e-01,4.615500000000000158e-01,1.549200000000000000e+06,1.039500000000000000e+06,5.097300000000000000e+05,4.827600000000000000e+05,5.567300000000000000e+05,-7.584499999999999575e-02,4.216099999999999959e+00,-3.809099999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.471190000000000611e+23,5.485430000000000028e-01,3.268509999999999849e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.300390000000000066e+21,3.327430000000000110e-01,1.738389999999999935e-01,1.787239999999999990e+23,3.245300000000000000e+20,7.862540000000000655e+20,3.573880000000000153e+24,1.553760000000000048e+02
-1.779100000000000039e-03,6.853299999999999345e+20,4.731899999999999995e-01,4.738299999999999734e-01,1.885500000000000000e+06,1.289900000000000000e+06,5.956200000000000000e+05,5.382900000000000000e+05,7.515800000000000000e+05,-3.015299999999999925e-02,4.217900000000000205e+00,-3.805400000000000116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.354419999999999743e+23,7.064049999999999496e-01,3.156380000000000052e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.586750000000000066e+21,3.551610000000000045e-01,2.117999999999999883e-01,2.000769999999999987e+23,3.963960000000000000e+20,9.147660000000000655e+20,2.488610000000000012e+24,1.369230000000000018e+02
3.612499999999999826e-03,8.025600000000000000e+20,5.429800000000000182e-01,5.426499999999999657e-01,2.695200000000000000e+06,1.924100000000000000e+06,7.710900000000000000e+05,7.065200000000000000e+05,1.217600000000000000e+06,6.197099999999999874e-04,4.220299999999999940e+00,-3.800499999999999989e+00,2.371800000000000000e+08,2.827600000000000000e+08,3.505600000000000000e+07,7.538500000000000512e+01,4.549799999999999756e+01,nan,6.377030000000000045e+23,6.543449999999999545e-01,4.188810000000000144e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.686019999999999869e+21,4.095790000000000264e-01,2.733360000000000234e-01,2.530329999999999997e+23,5.731880000000000000e+20,1.231289999999999934e+21,2.972300000000000223e+24,1.537589999999999861e+02
1.273299999999999953e-02,9.538200000000000000e+20,5.893699999999999495e-01,5.924800000000000066e-01,4.506900000000000000e+06,3.411100000000000000e+06,1.095700000000000000e+06,8.626700000000000000e+05,2.548400000000000000e+06,2.164199999999999804e-03,4.224300000000000388e+00,-3.792300000000000004e+00,2.428500000000000000e+08,2.871200000000000000e+08,2.055900000000000000e+07,6.598499999999999943e+01,4.177199999999999847e+01,nan,1.721880000000000111e+24,6.765970000000000040e-01,8.172069999999999368e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.546930000000000197e+21,4.435549999999999771e-01,3.860480000000000023e-01,3.030390000000000066e+23,8.639200000000000000e+20,1.603329999999999934e+21,4.671750000000000263e+24,2.145999999999999943e+02
2.539699999999999944e-02,1.174200000000000000e+21,5.787299999999999667e-01,5.751600000000000046e-01,5.328200000000000000e+06,3.887400000000000000e+06,1.440700000000000000e+06,1.037400000000000000e+06,2.850000000000000000e+06,4.276300000000000240e-03,4.229899999999999771e+00,-3.781000000000000139e+00,1.751500000000000000e+08,2.055800000000000000e+08,1.291300000000000000e+07,6.121600000000000108e+01,3.970700000000000074e+01,nan,1.758099999999999970e+24,7.003260000000000041e-01,9.027419999999999334e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.683239999999999738e+21,4.702430000000000221e-01,4.488789999999999725e-01,3.659620000000000016e+23,1.172670000000000066e+21,1.577980000000000131e+21,5.776279999999999742e+24,2.556980000000000075e+02
4.150299999999999823e-02,1.690499999999999869e+21,6.737199999999999855e-01,6.729399999999999826e-01,5.215100000000000000e+06,3.797500000000000000e+06,1.417600000000000000e+06,1.591800000000000000e+06,2.205800000000000000e+06,6.895700000000000267e-03,4.236900000000000333e+00,-3.766500000000000181e+00,1.228300000000000000e+08,1.430500000000000000e+08,8.129400000000000000e+06,5.753099999999999881e+01,3.803499999999999659e+01,nan,1.010619999999999976e+24,7.667829999999999924e-01,7.356069999999999709e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.563760000000000000e+21,4.647760000000000224e-01,1.859470000000000012e-01,5.770219999999999796e+23,5.215769999999999672e+20,7.188320000000000000e+20,2.912039999999999939e+24,1.557669999999999959e+02
6.101800000000000279e-02,1.580499999999999869e+21,8.118800000000000461e-01,8.099199999999999733e-01,4.268400000000000000e+06,3.067800000000000000e+06,1.200600000000000000e+06,1.700200000000000000e+06,1.367600000000000000e+06,9.978900000000000617e-03,4.245499999999999829e+00,-3.749000000000000110e+00,9.469600000000000000e+07,1.093900000000000000e+08,5.925400000000000000e+06,5.450200000000000244e+01,3.658599999999999852e+01,nan,7.748170000000000354e+23,1.012420000000000098e+00,4.744800000000000040e+01,4.616700000000000131e+21,1.504329999999999945e+00,7.098410000000000553e-01,5.067720000000000000e+20,5.372299999999999853e-01,9.640260000000000495e-02,5.917789999999999887e+23,2.695950000000000000e+20,4.899680000000000000e+20,1.246820000000000083e+24,7.845399999999999352e+01
8.376699999999999424e-02,1.285800000000000000e+21,9.431199999999999584e-01,9.402399999999999647e-01,3.073400000000000000e+06,2.029000000000000000e+06,1.044400000000000000e+06,1.487000000000000000e+06,5.420100000000000000e+05,1.347399999999999987e-02,4.255499999999999616e+00,-3.728499999999999925e+00,7.399400000000000000e+07,8.474500000000000000e+07,4.375000000000000000e+06,5.191400000000000148e+01,3.529200000000000159e+01,nan,5.315370000000000228e+23,1.195899999999999963e+00,3.963190000000000168e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.520040000000000000e+20,5.802340000000000275e-01,1.006959999999999938e-01,5.006460000000000194e+23,2.951450000000000000e+20,5.253529999999999672e+20,7.193110000000000359e+23,5.020120000000000005e+01
1.097999999999999948e-01,1.074600000000000000e+21,1.171000000000000041e+00,1.186500000000000110e+00,3.062700000000000000e+06,2.121800000000000000e+06,9.408600000000000000e+05,1.433400000000000000e+06,6.884000000000000000e+05,1.732900000000000065e-02,4.266899999999999693e+00,-3.705099999999999838e+00,5.554200000000000000e+07,6.304800000000000000e+07,3.097300000000000000e+06,4.963000000000000256e+01,3.411999999999999744e+01,nan,4.910659999999999890e+23,1.530610000000000026e+00,4.168589999999999662e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.377940000000000000e+20,6.551879999999999926e-01,1.071339999999999931e-01,4.529529999999999704e+23,3.150150000000000328e+20,5.629120000000000000e+20,4.256520000000000283e+23,3.339009999999999678e+01
1.391900000000000082e-01,8.138000000000000000e+20,1.250499999999999945e+00,1.261900000000000022e+00,2.356700000000000000e+06,1.560700000000000000e+06,7.959700000000000000e+05,1.087300000000000000e+06,4.734300000000000000e+05,2.149300000000000169e-02,4.279799999999999827e+00,-3.678700000000000081e+00,4.038600000000000000e+07,4.542500000000000000e+07,2.130700000000000000e+06,4.756300000000000239e+01,3.304200000000000159e+01,nan,3.838209999999999819e+23,1.669000000000000039e+00,2.998849999999999838e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.627420000000000000e+20,6.994449999999999834e-01,8.460399999999999865e-02,3.377149999999999845e+23,2.571640000000000000e+20,4.557000000000000000e+20,1.899170000000000113e+23,1.850700000000000145e+01
1.720299999999999885e-01,5.719900000000000000e+20,1.199799999999999978e+00,1.209000000000000075e+00,1.627400000000000000e+06,9.845400000000000000e+05,6.428700000000000000e+05,7.075100000000000000e+05,2.770300000000000000e+05,2.591399999999999954e-02,4.294200000000000017e+00,-3.649199999999999999e+00,2.947100000000000000e+07,3.283700000000000000e+07,1.457000000000000000e+06,4.566299999999999670e+01,3.204200000000000159e+01,nan,2.943309999999999992e+23,1.571989999999999998e+00,2.036649999999999849e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.270710000000000000e+20,5.266180000000000305e-01,5.262789999999999829e-02,2.189119999999999916e+23,1.613790000000000000e+20,3.291840000000000000e+20,1.867109999999999835e+23,1.533329999999999949e+01
