t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.0001,0.0,0.0,6355694111118.153,0.0,0.0,1.1858843692601678e+16,1.18651993867128e+16,0.0,0.0
0.000205,0.0,0.0,6409011298662.469,0.0,0.0,2.4115325225650364e+16,2.412173423694902e+16,0.0,0.0
0.00031525,0.0,0.0,6463225994772.1875,0.0,0.0,3.677121210581362e+16,3.677767533180828e+16,0.0,0.0
0.0004310125,0.0,0.0,6520118024364.211,0.0,0.0,4.9830816590815976e+16,4.9837336708840344e+16,0.0,0.0
0.000552563125,0.0,0.0,6579813300427.986,0.0,0.0,6.329782640262656e+16,6.330440621592706e+16,0.0,0.0
0.00068019128125,0.0,0.0,6642441810332.383,0.0,0.0,7.7175267953581e+16,7.718191039539107e+16,0.0,0.0
0.0008142008453125001,0.0,0.0,6708138241959.076,0.0,0.0,9.146547522943314e+16,9.147218336767494e+16,0.0,0.0
0.0009549108875781252,0.0,0.0,6777041954987.228,0.0,0.0,1.0617006408076066e+17,1.0617684112271542e+17,0.0,0.0
0.0011026564319570314,0.0,0.0,6849296919106.73,0.0,0.0,1.2128991295121262e+17,1.2129676224813171e+17,0.0,0.0
0.001257789253554883,0.0,0.0,6925051615453.115,0.0,0.0,1.368251510971323e+17,1.3683207614874787e+17,0.0,0.0
0.0014206787162326273,0.0,0.0,7004458897265.692,0.0,0.0,1.5277515535711267e+17,1.5278215981600957e+17,0.0,0.0
0.0015917126520442588,0.0,0.0,7087675805831.7,0.0,0.0,1.691385565081484e+17,1.6914564418395427e+17,0.0,0.0
0.0017712982846464717,0.0,0.0,7174863337964.281,0.0,0.0,1.8591325619282013e+17,1.8592043105615818e+17,0.0,0.0
0.0019598631988787954,0.0,0.0,7266186158428.381,0.0,0.0,2.0309645532513446e+17,2.0310372151129296e+17,0.0,0.0
0.002157856358822735,0.0,0.0,7361812272811.862,0.0,0.0,2.2068469469917837e+17,2.2069205651145114e+17,0.0,0.0
0.002365749176763872,0.0,0.0,7461912614220.646,0.0,0.0,2.3867390849851514e+17,2.3868137041112934e+17,0.0,0.0
0.002584036635602066,0.0,0.0,7566660600050.997,0.0,0.0,2.5705949101228262e+17,2.5706705767288266e+17,0.0,0.0
0.002813238467382169,0.0,0.0,7676231617081.605,0.0,0.0,2.758363767413351e+17,2.758440529729524e+17,0.0,0.0
