t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,2.948671603820036e-12,91717999291.225,1.0097956495265682e+17,-2.0090779949622867e-05,-1.0225727829787705e-05,1.3007023694153713e+20,-1.1639508544991474e-09,-2.1085475109507136e-06,1.3017121650649045e+20,-43.513668337591824,-0.002200734879796149
220000.0,-4.459078474647009e-10,83961123060.27844,1.450293601561998e+17,0.0029832122322377926,0.0016549495969757392,2.1052985017464983e+20,1.7409750271111158e-07,0.00035288275071162253,2.1067487953480758e+20,-386.39121431213584,-0.032136268760053426
364000.0,3.743995600750714e-09,78638493305.03148,1.767305689457057e+17,-0.024755970898034763,-0.014334158376798608,2.833355066254366e+20,-1.444747487627344e-06,-0.0030717214216785535,2.8351223719438208e+20,-787.2338455330412,2.3600040297204896
536800.0,5.803917072294896e-08,74411158246.3252,2.03142166661505e+17,-0.38239843720654704,-0.25785055963228803,3.5572251450684677e+20,-2.2333264920497944e-05,-0.05662839717089,3.559256566735096e+20,16413.123560539792,12.732239248723516
744160.0,-7.95353722103223e-07,70928347976.83617,2.2672643164627552e+17,5.2906232439950625,3.6718770335629447,4.3080240262682935e+20,0.00030878397047058153,0.8075550822270413,4.310291290584771e+20,178562.4527151192,58.05431659865349
992992.0,-9.115812193398213e-07,67996779961.47314,2.4865120218106518e+17,7.384143811641044,6.926813424661101,5.105434321967867e+20,0.00043375988132365883,1.6110917154089934,5.107920833989678e+20,-267856.58951627853,1821.5988152907162
1291590.4,4.279929434640357e-05,65435337693.123886,2.6957589744655302e+17,-312.0127963818042,-252.5450973755611,5.965096415130676e+20,-0.018228938754172603,-56.926133428985764,5.967792174105184e+20,-2487870.871206227,4566.0975863986005
1649908.48,-1.690720947214498e-05,63079451091.471664,2.8992060882055354e+17,24.982681581257424,-53.229451153779934,6.901269812438422e+20,0.0013278725797699982,-15.940388225184742,6.904169018526184e+20,42398396.01061166,-59195.228222606485
2079890.176,-0.0010480665860789244,60807410252.37738,3.099802136254413e+17,8895.339678024668,8120.200194517073,7.928034518108339e+20,0.5202403476137011,1867.4758037730837,7.931134320243506e+20,112992636.3581471,-78502.00382124481
2595868.2112,-3.631885426163989e-05,58550595003.95862,3.2998070944340134e+17,4566.797919450962,6355.779922349663,9.059925020052947e+20,0.2707897557136611,1583.411847078165,9.063224827164466e+20,-1711987141.5751433,2709747.8121462176
3215041.8534399997,0.007941377077713686,56282590132.91671,3.5011080643156544e+17,-77782.91526794502,-76367.62748935647,1.0312298544700099e+21,-4.5575993328256175,-17849.79568776106,1.0315799652873212e+21,-10892685909.238213,17348554.717848685
3958050.2241279995,-0.042023524386005914,53997580253.86538,3.705420302170875e+17,447675.2325405229,452945.86871833215,1.1701549420644208e+21,26.117202724893588,104763.16517227993,1.1705254841254555e+21,-30885637626.71516,63722525.182164855
4849660.268953599,-0.2154151405386284,51689751688.81829,3.914434415642349e+17,3088343.9033947526,3406601.1507534254,1.3245206134876595e+21,180.8740926368701,808641.8065469121,1.3249120570786877e+21,-149733794938.44223,285789312.18217313
5919592.322744318,0.19465787202295606,49342092026.146835,4.1299423344055315e+17,-777325.0413579652,-352086.73926661455,1.4961909664753737e+21,-44.62965036561168,-51867.75956257107,1.4966039617129797e+21,-1005620590407.108,1447250403.116338
7203510.787293182,1.5281065633617585,46934341998.21851,4.353962614467498e+17,-25339391.824190095,-28941297.508539412,1.6871245435053374e+21,-1489.6113528005167,-6991846.624307134,1.687559943483036e+21,-3721491195811.3643,5181134915.802845
8744212.944751818,-6.661547214544592,44468499355.77167,4.5888796583504557e+17,114885268.24296477,129561111.67619357,1.8993377372565393e+21,6696.956845533311,30415765.21668903,1.8997966251258033e+21,93463416508.54202,3395511743.1946983
10593055.53370218,-30.78832473991079,41980274523.766205,4.8376061223836154e+17,745671653.4398037,898224990.0770829,2.1348409053806684e+21,43883.74413826807,219830899.5519478,2.1353246595887163e+21,6401435579315.625,4624275000.11718
