t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-2.874030183312145e-22,16053386088.43759,5650576088136541.0,5.631031866638817e-14,9.304275975606694e-15,1.346051615065654e+20,4.902583858436382e-18,7.226976647089818e-15,1.3461081208265199e+20,-1.967692458029036e-07,2.4207361821995645e-10
183333.33333333334,-1.6234322754549527e-21,15178494479.211763,8590266058329087.0,3.003962946006112e-13,5.0550685623702966e-14,1.892760915606255e+20,2.612327530730833e-17,3.9166243530260127e-14,1.892846818266819e+20,2.2469204746719735e-07,-9.8766101513146e-11
252777.7777777778,-5.865316499096284e-21,14829393911.905762,1.0437964167055496e+16,1.2767060847342969e-12,2.011595273377262e-13,2.2495269189586223e+20,1.1074537243653045e-16,1.5441973249914893e-13,2.249631298600302e+20,-2.2556390988709826e-06,3.148873873719435e-09
336111.1111111111,-1.2497161911464785e-20,14552177478.443716,1.2189130576604844e+16,-1.8733249020042195e-13,1.2195522100663265e-13,2.6084697291357605e+20,-1.526037150576258e-17,1.0266164631090324e-13,2.60859162044154e+20,-1.2711490813646916e-05,1.2560598770639099e-08
436111.1111111111,2.4415336232300324e-19,14397340545.012747,1.3942905938206426e+16,-4.9807266198038133e-11,-8.216169945330217e-12,2.9804434356692176e+20,-4.330156529140743e-15,-6.3433946749960684e-12,2.98058286472861e+20,2.903266037100064e-05,-1.8555804876217803e-08
556111.1111111111,6.627454789834144e-19,14347486075.582943,1.5748538468941608e+16,-7.70734918062619e-12,-7.239803146847001e-12,3.372214539855755e+20,-6.940177666805291e-16,-5.969306977309696e-12,3.372372025240472e+20,0.000166352853371772,-1.3824944695972895e-07
700111.1111111111,-2.0879436464712454e-18,14312594749.83692,1.7636637375549716e+16,2.6751765987120264e-10,5.2823479969614655e-11,3.789036728617185e+20,2.3306054682981952e-14,4.126690778650889e-11,3.789213094990969e+20,5.770924183490664e-05,-1.8113944073857032e-07
872911.1111111111,-2.629430492535738e-18,14248651132.424498,1.9629405899383984e+16,-1.104851522457278e-10,6.444832261054673e-12,4.23558408218204e+20,-9.52795248521237e-15,7.168753122475441e-12,4.2357803762410534e+20,-0.0005843275565099034,-1.7357883543064844e-07
1080271.111111111,9.832557020255923e-18,14162742519.28637,2.1746924236526692e+16,-6.024083546990675e-10,-1.5947733261385664e-10,4.7163595449601825e+20,-5.263281834329543e-14,-1.2757838152639122e-10,4.716577014202557e+20,-0.0005892998850707837,-9.16373145994067e-07
1329103.111111111,-3.070519746927192e-18,14061300640.421799,2.4008246451492852e+16,6.864091371442714e-10,1.18844419796993e-10,5.235842512105118e+20,5.973623338845747e-14,9.016129435974e-11,5.2360825945696194e+20,0.0006364533073632075,-1.507506044398794e-06
1627701.511111111,-1.5989918823882067e-17,13941379154.090199,2.642892856966665e+16,3.0310746077709897e-10,1.6187151002698145e-10,5.798642020983769e+20,2.6809139840820518e-14,1.3716998095043566e-10,5.7989063102694634e+20,-0.0006936026834901886,2.2731876171998896e-06
1986019.591111111,2.9722451694156295e-17,13809115980.22199,2.902448665260907e+16,-1.3014623056474363e-09,-4.031996458196771e-10,6.409656157286903e+20,-1.1381043768143647e-13,-3.283107113727101e-10,6.409946402153434e+20,-0.003872925404993775,6.558014300183487e-06
2416001.287111111,-3.184027402223686e-17,13669631688.060522,3.1812105120104316e+16,1.5371454144729747e-09,4.5093189556186386e-10,7.07411973625332e+20,1.339843954165112e-13,3.6255617043764005e-10,7.074437857304534e+20,0.0044374447139287655,-5.617018648435719e-06
2931979.322311111,-8.783277047503254e-19,13515365795.271666,3.4809071754848104e+16,-4.836373029929087e-10,-2.344549126109931e-11,7.797640125381936e+20,-4.167888358104867e-14,-1.6905296854110526e-12,7.797988216099511e+20,0.002874292273704936,-5.292431361285488e-06
3551152.9645511108,8.965201426831204e-17,13327117784.589249,3.8033034054446456e+16,-2.1604645129923757e-09,-1.092805332884438e-09,8.586267838472247e+20,-1.8943842144897656e-13,-9.386284301367658e-10,8.586648168812861e+20,-0.07836780623659237,6.769485887093702e-05
4294161.3352391105,-1.5968457091076738e-16,13084731244.17434,4.1503085632265784e+16,4.361565989566929e-09,1.933552242887388e-09,9.44655275909003e+20,3.820939694973731e-13,1.6431192228125636e-09,9.446967789946387e+20,-0.14729110535637216,3.162957748636351e-05
5185771.38006471,1.0519225281938156e-16,12803936079.065102,4.52403976170799e+16,-3.2719958891557724e-09,-1.1821806815614365e-09,1.0385573319554816e+21,-2.8723834051262955e-13,-9.90665127053021e-10,1.03860257235309e+21,-0.2859780031554716,6.960845013284384e-05
6255703.433855429,4.116658983225224e-18,12538163076.284494,4.9268249568222216e+16,5.566565875507254e-10,-9.292912665153404e-11,1.1410952509577202e+21,5.111403198015233e-14,-6.441228724367142e-11,1.1411445192072934e+21,0.6136134153270866,-0.0006398777145213921
7539621.898404293,-3.80771254687515e-18,12324011068.897583,5.361160792801508e+16,-4.6265116024775005e-10,-2.744987033614717e-10,1.2530879179709484e+21,-4.6800739947654774e-14,-3.7182401729571686e-10,1.2531415295788783e+21,9.76244990316892,-0.008229131499485688
9080324.055862928,-1.7054463879247807e-17,12145871286.351768,5.829790124851681e+16,7.544750129250458e-10,2.8947273116565506e-10,1.3754134477928674e+21,7.458447916044545e-14,3.983628220156119e-10,1.3754717456941224e+21,4.379817677466074,-0.004798690329480434
10929166.64481329,-2.0969491884862024e-15,11940446763.118835,6.3357716964045976e+16,5.979807106645661e-08,4.744260127352846e-08,1.5090085900526698e+21,5.321196819629238e-12,4.5080898491812964e-08,1.5090719477696294e+21,13.922022826757857,-0.024340664760701188
