t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
50000.0,-29744.405274976907,41029991263.22828,1.0026173170441568e+17,39795314135.48731,35578455171.800446,7.739035128189714e+18,1364440.8997015941,1219937865.2998357,7.839296859894119e+18,64548844943258.45,57654338.16383736
105000.0,-340255.60491584556,75124701057.90608,2.2424793892215994e+17,493845239238.6052,463379031928.94666,2.1670109142075773e+19,16951879.726903956,16096115239.001955,2.189435708099843e+19,763487436663854.5,37699497737.179955
165500.0,-1792812.654478464,66116142578.89059,2.579480706597403e+17,2877694755981.2695,2833377006889.5703,3.308460827353678e+19,98906609.32954511,99749550051.80962,3.3342556344199156e+19,4288889939883894.5,425210604164.1398
232050.0,-6030128.183734244,61839925019.1819,2.782692572258967e+17,10902751471184.69,11233076390835.736,4.409310854355409e+19,375235181.29442805,400799826129.494,4.437137780078919e+19,1.579901710000134e+16,2320442343560.1377
305255.0,-14998918.84015516,59242716379.39002,2.932667877906317e+17,31039610507440.746,33315861232588.477,5.516400939567558e+19,1069773834.583484,1204415576831.3418,5.545727618349195e+19,4.399568448359188e+16,8383449045746.674
385780.50000000006,-30085824.524171412,57421251144.76519,3.053984909790326e+17,72170425244304.89,80278182958100.16,6.651487858224361e+19,2490901397.244262,2939155000197.5854,6.6820277073280836e+19,1.0043248765631683e+17,23040850284024.387
474358.5500000001,-51542019.056480035,55997335897.24776,3.157445659229177e+17,144589141041506.25,165790204791318.78,7.828116071737234e+19,4997611769.611128,6144070744064.9795,7.85969052834088e+19,1.979047167262211e+17,52178369979617.96
571794.4050000001,-78526264.18005423,54789592257.18919,3.248795341302946e+17,258901133301863.22,304482116837040.25,9.056476702774238e+19,8961800389.595715,11415672940016.252,9.088964656207372e+19,3.486450592661194e+17,102519897618847.16
678973.8455000003,-109572492.37507327,53706978156.513954,3.3314915193450464e+17,425212635012485.44,510621562971317.56,1.0345354047331362e+20,14740272077.20431,19358245718047.434,1.0378668962557082e+20,5.628915346635961e+17,181086024238756.1
796871.2300500004,-143114064.86842343,52704182000.49709,3.407819157602614e+17,652713694407557.0,797298683752191.6,1.1703029223358094e+20,22660194874.997677,30550957384977.09,1.1737107414983059e+20,8.480557525000879e+17,294967469033051.7
926558.3530550005,-177833250.65885952,51759362331.63169,3.4794133283246317e+17,949572102802525.5,1176113207637957.0,1.3137704811334872e+20,33015289042.829536,45533440571025.18,1.3172498944688125e+20,1.2084584670414492e+18,451428353106150.3
1069214.1883605006,-212795342.86925507,50861960733.99005,3.547529900453165e+17,1322999151118428.5,1657193653868656.8,1.4657669909144622e+20,46068032265.32435,64804719720061.16,1.4693145208245394e+20,1.645479266635217e+18,658219311251893.5
1226135.6071965508,-247430769.35390982,50005866758.381744,3.613193752337325e+17,1779365336642614.8,2249355623654133.5,1.627130908181971e+20,62053704788.58704,88828727120843.95,1.6307441019471017e+20,2.1579488689005652e+18,923946985709258.2
1398749.1679162062,-281444724.56710947,49185692972.61455,3.677280665880957e+17,2324281960447152.0,2960249936999150.0,1.798701213926321e+20,81183369272.07918,118040771936564.36,1.802378494608754e+20,2.742641514116864e+18,1258370746555442.8
1588624.0847078268,-314710052.26153195,48394929404.69652,3.740560192653e+17,2962597068203256.5,3796405590040649.0,1.9813020840565853e+20,103643982873.9013,152851111356427.2,1.985042644270165e+20,3.3947666948437996e+18,1672537549354184.2
