# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-8.920699999999999463e-02,2.857600000000000000e+18,9.994000000000000106e-02,9.947999999999999898e-02,1.423900000000000000e+05,3.504599999999999909e+03,1.388800000000000000e+05,1.053000000000000000e+03,2.451599999999999909e+03,-3.123299999999999965e-01,4.179599999999999760e+00,-3.883900000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.762930000000000000e+19,2.087320000000000009e-01,8.547330000000000205e-02,8.299820000000000000e+19,1.210799999999999932e-01,1.087840000000000074e-03,4.696649999999999672e+20,1.215659999999999935e-01,3.523069999999999674e-02,4.030849999999999672e+20,8.760100000000000000e+18,5.844350000000000000e+18,4.338160000000000105e+23,1.136810000000000009e+01
-7.914200000000000401e-02,1.039400000000000000e+19,1.540100000000000080e-01,1.761300000000000088e-01,1.702600000000000000e+05,2.052000000000000000e+04,1.497400000000000000e+05,4.751300000000000182e+03,1.576900000000000000e+04,-2.928399999999999892e-01,4.184000000000000163e+00,-3.874899999999999789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.006959999999999685e+22,3.840430000000000232e-01,3.680829999999999935e-01,8.351030000000000000e+19,3.223630000000000106e-01,3.947479999999999739e-03,5.476860000000000000e+20,1.387230000000000130e-01,4.430839999999999779e-02,1.910569999999999934e+21,3.153610000000000000e+19,2.099160000000000000e+19,4.610180000000000142e+23,1.376340000000000074e+01
-6.914499999999999813e-02,1.664600000000000000e+19,1.725800000000000112e-01,2.036900000000000099e-01,2.074900000000000000e+05,4.463200000000000000e+04,1.628600000000000000e+05,8.177100000000000364e+03,3.645500000000000000e+04,-2.724699999999999900e-01,4.188399999999999679e+00,-3.865899999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.669379999999999974e+22,1.437060000000000004e-01,1.092609999999999970e-01,2.798420000000000000e+19,1.647969999999999990e-01,1.403210000000000004e-03,6.495820000000000655e+20,1.588140000000000107e-01,4.650760000000000310e-02,3.252160000000000000e+21,3.575860000000000000e+19,2.359550000000000000e+19,4.443829999999999982e+23,1.437630000000000052e+01
-5.935200000000000198e-02,3.527400000000000000e+19,1.965899999999999870e-01,2.076199999999999990e-01,2.229100000000000000e+05,4.553100000000000000e+04,1.773800000000000000e+05,1.805700000000000000e+04,2.747300000000000000e+04,-2.511800000000000144e-01,4.192700000000000315e+00,-3.857099999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.341569999999999987e+22,2.542499999999999760e-01,3.508379999999999832e-01,2.896830000000000000e+19,2.391490000000000005e-01,4.064040000000000209e-04,4.644889999999999672e+20,1.666100000000000081e-01,3.111629999999999951e-02,7.292059999999999607e+21,5.520580000000000000e+19,3.580050000000000000e+19,3.705330000000000260e+23,1.336619999999999919e+01
-4.989699999999999691e-02,8.566100000000000000e+19,2.672800000000000176e-01,2.733800000000000119e-01,3.056200000000000000e+05,1.104600000000000000e+05,1.951600000000000000e+05,5.096400000000000000e+04,5.950000000000000000e+04,-2.292599999999999916e-01,4.196799999999999642e+00,-3.848599999999999799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.667229999999999803e+22,5.176399999999999890e-01,1.903250000000000108e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.717840000000000000e+20,1.965099999999999902e-01,3.580570000000000280e-02,2.043589999999999961e+22,1.199010000000000000e+20,7.597080000000000000e+19,4.149260000000000257e+23,1.700130000000000052e+01
-4.083099999999999924e-02,1.225800000000000000e+20,2.697499999999999898e-01,2.716299999999999826e-01,3.778900000000000000e+05,1.612900000000000000e+05,2.165900000000000000e+05,7.303500000000000000e+04,8.826000000000000000e+04,-2.066000000000000059e-01,4.200800000000000090e+00,-3.840500000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.285899999999999921e+22,2.186809999999999865e-01,7.766889999999999628e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,5.236809999999999672e+20,2.418579999999999897e-01,4.134609999999999674e-02,2.929270000000000066e+22,1.462260000000000000e+20,8.955000000000000000e+19,4.194959999999999727e+23,2.191689999999999827e+01
-3.232800000000000257e-02,2.202800000000000000e+20,3.241200000000000192e-01,3.201700000000000101e-01,5.466700000000000000e+05,3.002700000000000000e+05,2.464000000000000000e+05,1.449400000000000000e+05,1.553300000000000000e+05,-1.827999999999999903e-01,4.204500000000000348e+00,-3.832800000000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.217940000000000037e+23,5.395440000000000236e-01,2.608429999999999804e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,2.654480000000000000e+20,2.639929999999999777e-01,3.432509999999999728e-02,5.708910000000000118e+22,2.692470000000000000e+20,1.579250000000000000e+20,5.866139999999999984e+23,2.881889999999999930e+01
-2.450499999999999901e-02,3.159600000000000000e+20,3.857400000000000273e-01,3.832400000000000251e-01,7.420500000000000000e+05,4.589500000000000000e+05,2.830900000000000000e+05,2.296400000000000000e+05,2.293200000000000000e+05,-1.582600000000000118e-01,4.208000000000000185e+00,-3.825800000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,8.971899999999999607e+21,3.772449999999999970e-01,1.890220000000000011e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.401700000000000000e+20,2.790940000000000087e-01,4.325119999999999659e-02,8.862089999999999934e+22,4.257160000000000000e+20,2.362190000000000000e+20,7.734839999999999633e+23,3.892150000000000176e+01
-1.738299999999999915e-02,4.145500000000000000e+20,4.443300000000000027e-01,4.442900000000000182e-01,1.022900000000000000e+06,6.907800000000000000e+05,3.321100000000000000e+05,3.258300000000000000e+05,3.649500000000000000e+05,-1.325900000000000134e-01,4.211100000000000065e+00,-3.819399999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.123869999999999971e+23,7.169990000000000530e-01,4.108010000000000161e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.053980000000000000e+20,3.007909999999999751e-01,6.499199999999999422e-02,1.228460000000000047e+23,6.383900000000000655e+20,3.308620000000000000e+20,1.088209999999999999e+24,5.657730000000000103e+01
-1.111700000000000015e-02,5.004800000000000000e+20,4.635900000000000021e-01,4.652399999999999869e-01,1.458700000000000000e+06,1.053900000000000000e+06,4.047200000000000000e+05,4.024600000000000000e+05,6.514800000000000000e+05,-1.053299999999999931e-01,4.213799999999999990e+00,-3.813800000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.029909999999999856e+23,6.556130000000000013e-01,1.027529999999999966e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.454040000000000000e+20,3.145419999999999883e-01,1.049699999999999939e-01,1.497139999999999995e+23,9.111369999999999672e+20,4.370520000000000000e+20,1.455129999999999997e+24,8.078969999999999629e+01
