# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-1.035299999999999970e-01,8.256400000000000000e+18,8.177299999999999847e-02,8.609300000000000286e-02,7.535800000000000000e+04,6.126500000000000000e+03,6.923200000000000000e+04,2.404300000000000182e+03,3.722199999999999818e+03,-3.123299999999999965e-01,5.554299999999999571e+00,-4.496299999999999741e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.643499999999999921e+22,2.588889999999999803e-01,2.905449999999999977e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.431129999999999934e+21,1.344420000000000059e-01,9.565519999999999579e-02,9.780600000000000000e+20,7.367820000000000000e+18,8.890350000000000000e+18,3.312790000000000191e+23,1.059120000000000061e+01
-9.205699999999999994e-02,1.835300000000000000e+19,1.563900000000000012e-01,1.564399999999999957e-01,1.004700000000000000e+05,2.428900000000000000e+04,7.617800000000000000e+04,7.543899999999999636e+03,1.674500000000000000e+04,-2.928399999999999892e-01,5.554299999999999571e+00,-4.484899999999999665e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.208940000000000131e+22,4.497539999999999871e-01,2.215479999999999949e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.768080000000000000e+20,1.504840000000000066e-01,7.597479999999999511e-02,3.017069999999999803e+21,1.943800000000000000e+19,2.338150000000000000e+19,2.635869999999999887e+23,8.921459999999999724e+00
-8.064300000000000634e-02,3.982600000000000000e+19,2.043399999999999939e-01,2.073299999999999865e-01,1.099400000000000000e+05,2.594300000000000000e+04,8.399600000000000000e+04,1.863200000000000000e+04,7.310899999999999636e+03,-2.724699999999999900e-01,5.554299999999999571e+00,-4.473499999999999588e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.017830000000000066e+21,3.738409999999999789e-01,1.540719999999999867e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.759390000000000328e+20,1.154229999999999978e-01,2.482209999999999972e-02,7.462360000000000262e+21,3.655380000000000000e+19,4.367430000000000000e+19,1.947629999999999950e+23,7.170550000000000423e+00
-6.943299999999999472e-02,7.113500000000000000e+19,2.210699999999999887e-01,2.228799999999999948e-01,1.576200000000000000e+05,6.464100000000000000e+04,9.297900000000000000e+04,3.354800000000000000e+04,3.109300000000000000e+04,-2.511800000000000144e-01,5.554299999999999571e+00,-4.462200000000000166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.151800000000000052e+22,4.146509999999999918e-01,1.714160000000000128e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.576369999999999672e+20,1.788009999999999877e-01,4.189799999999999774e-02,1.385170000000000092e+22,5.240970000000000000e+19,6.190990000000000000e+19,2.666110000000000013e+23,1.078129999999999988e+01
-5.850899999999999851e-02,1.260100000000000000e+20,2.951300000000000034e-01,2.951300000000000034e-01,2.054400000000000000e+05,1.045400000000000000e+05,1.008900000000000000e+05,7.053100000000000000e+04,3.401100000000000000e+04,-2.292599999999999916e-01,5.554299999999999571e+00,-4.451299999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.222499999999999974e+22,5.717320000000000180e-01,4.192279999999999895e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.363400000000000000e+20,2.333719999999999961e-01,5.519890000000000213e-02,2.795549999999999803e+22,8.248580000000000000e+19,9.559180000000000000e+19,2.703609999999999872e+23,1.690490000000000137e+01
-4.802300000000000318e-02,1.902100000000000000e+20,3.535699999999999954e-01,3.520499999999999741e-01,4.748300000000000000e+05,3.639100000000000000e+05,1.109200000000000000e+05,1.119300000000000000e+05,2.519800000000000000e+05,-2.066000000000000059e-01,5.554299999999999571e+00,-4.440800000000000303e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.920950000000000066e+22,2.161359999999999948e-01,3.642340000000000022e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.051500000000000000e+20,2.709159999999999902e-01,5.062099999999999933e-02,4.540189999999999803e+22,1.187050000000000000e+20,1.339890000000000000e+20,3.982899999999999995e+23,2.050029999999999930e+01
-3.810600000000000098e-02,3.210300000000000000e+20,4.146000000000000241e-01,4.084900000000000198e-01,5.114500000000000000e+05,3.848900000000000000e+05,1.265600000000000000e+05,2.137500000000000000e+05,1.711500000000000000e+05,-1.827999999999999903e-01,5.554299999999999571e+00,-4.430900000000000283e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.212999999999999948e+22,7.679529999999999967e-01,6.009600000000000497e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,3.750860000000000000e+20,3.378659999999999997e-01,6.054799999999999766e-02,8.214039999999999843e+22,1.998860000000000000e+20,2.182660000000000000e+20,3.738359999999999717e+23,2.031380000000000052e+01
-2.885499999999999871e-02,4.798900000000000000e+20,4.905900000000000261e-01,4.900300000000000211e-01,6.661500000000000000e+05,5.186100000000000000e+05,1.475400000000000000e+05,3.556200000000000000e+05,1.629800000000000000e+05,-1.582600000000000118e-01,5.554299999999999571e+00,-4.421700000000000408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.217480000000000367e+22,6.476669999999999927e-01,5.223810000000000286e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.204560000000000000e+20,2.400529999999999886e-01,6.829559999999999798e-02,1.330489999999999955e+23,3.226350000000000328e+20,3.366540000000000000e+20,5.762349999999999866e+23,3.522619999999999862e+01
-2.054500000000000076e-02,6.421900000000000655e+20,5.178700000000000525e-01,5.163100000000000467e-01,1.074000000000000000e+06,8.953800000000000000e+05,1.785900000000000000e+05,4.786600000000000000e+05,4.167200000000000000e+05,-1.325900000000000134e-01,5.554299999999999571e+00,-4.413400000000000212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,8.740419999999999554e+22,7.016369999999999552e-01,3.519629999999999814e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,5.381889999999999672e+20,2.615230000000000055e-01,7.633500000000000008e-02,1.781979999999999900e+23,4.491580000000000000e+20,4.429480000000000000e+20,6.901510000000000128e+23,4.330129999999999768e+01
-1.319299999999999987e-02,8.180099999999999345e+20,5.257800000000000251e-01,5.217500000000000471e-01,1.334200000000000000e+06,1.110100000000000000e+06,2.241400000000000000e+05,5.933500000000000000e+05,5.167100000000000000e+05,-1.053299999999999931e-01,5.554299999999999571e+00,-4.405999999999999694e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.776720000000000147e+23,5.879119999999999902e-01,1.024039999999999928e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.443740000000000655e+20,2.518480000000000163e-01,1.039930000000000021e-01,2.220789999999999898e+23,5.992169999999999672e+20,5.557950000000000328e+20,8.669449999999999767e+23,4.926069999999999993e+01
-6.946599999999999824e-03,1.083300000000000000e+21,5.883399999999999741e-01,5.887900000000000356e-01,1.837200000000000000e+06,1.558400000000000000e+06,2.788800000000000000e+05,8.569000000000000000e+05,7.014700000000000000e+05,-7.584499999999999575e-02,5.554299999999999571e+00,-4.399799999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.790459999999999942e+23,7.478690000000000060e-01,1.058520000000000039e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,5.985299999999999345e+20,3.238170000000000215e-01,9.498869999999999536e-02,3.110659999999999974e+23,9.014360000000000000e+20,7.887980000000000655e+20,1.334899999999999978e+24,6.840670000000000073e+01
-2.076099999999999994e-03,1.304899999999999869e+21,5.994899999999999674e-01,5.992399999999999949e-01,2.385500000000000000e+06,2.041300000000000000e+06,3.441800000000000000e+05,9.902200000000000000e+05,1.051100000000000000e+06,-3.015299999999999925e-02,5.554299999999999571e+00,-4.394899999999999807e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.610610000000000260e+23,7.233089999999999797e-01,1.774040000000000106e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,4.963200000000000000e+20,5.090240000000000320e-01,1.508240000000000136e-01,3.715999999999999958e+23,1.137070000000000066e+21,9.483630000000000328e+20,1.316669999999999896e+24,8.671890000000000498e+01
4.332400000000000140e-03,1.498600000000000000e+21,6.206500000000000350e-01,6.183899999999999952e-01,3.128000000000000000e+06,2.647500000000000000e+06,4.805400000000000000e+05,1.213200000000000000e+06,1.434200000000000000e+06,6.197099999999999874e-04,5.554299999999999571e+00,-4.388499999999999623e+00,6.911600000000000000e+08,6.971900000000000000e+08,3.251300000000000000e+07,6.857599999999999341e+01,4.055799999999999983e+01,nan,8.392400000000000650e+23,7.831540000000000168e-01,4.889370000000000260e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.358630000000000066e+21,3.662579999999999725e-01,2.024950000000000083e-01,4.310460000000000110e+23,1.442049999999999934e+21,1.135950000000000066e+21,2.474780000000000085e+24,1.399329999999999927e+02
1.529900000000000010e-02,2.112899999999999869e+21,7.668099999999999916e-01,7.654100000000000348e-01,4.489500000000000000e+06,3.825000000000000000e+06,6.644500000000000000e+05,1.935500000000000000e+06,1.889600000000000000e+06,2.164199999999999804e-03,5.554299999999999571e+00,-4.377500000000000391e+00,3.947200000000000000e+08,3.986200000000000000e+08,1.908400000000000000e+07,5.983100000000000307e+01,3.725699999999999790e+01,nan,1.201310000000000005e+24,9.304249999999999465e-01,8.269780000000000086e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.927209999999999934e+21,4.929029999999999800e-01,3.678379999999999983e-01,6.632849999999999546e+23,2.418710000000000066e+21,1.794790000000000066e+21,2.522940000000000144e+24,1.540279999999999916e+02
3.068500000000000047e-02,2.852300000000000131e+21,1.189100000000000046e+00,1.190099999999999936e+00,5.867400000000000000e+06,5.207900000000000000e+06,6.595100000000000000e+05,3.637900000000000000e+06,1.569900000000000000e+06,4.276300000000000240e-03,5.554299999999999571e+00,-4.362099999999999866e+00,2.465700000000000000e+08,2.494100000000000000e+08,1.195600000000000000e+07,5.535999999999999943e+01,3.539500000000000313e+01,nan,1.553169999999999983e+24,1.548219999999999930e+00,1.250520000000000067e+02,0.000000000000000000e+00,4.183399999999999896e-01,1.376469999999999916e-01,1.409110000000000066e+21,7.826009999999999911e-01,4.308660000000000267e-01,1.127589999999999952e+24,2.455100000000000131e+21,2.101150000000000066e+21,1.450419999999999894e+24,1.039039999999999964e+02
5.036500000000000005e-02,1.561900000000000131e+21,1.934500000000000108e+00,1.986900000000000110e+00,4.750300000000000000e+06,3.900900000000000000e+06,8.493800000000000000e+05,2.987000000000000000e+06,9.138900000000000000e+05,6.895700000000000267e-03,5.554299999999999571e+00,-4.342399999999999594e+00,1.629500000000000000e+08,1.651800000000000000e+08,7.695700000000000000e+06,5.190999999999999659e+01,3.388400000000000034e+01,nan,9.891689999999999809e+23,2.470549999999999802e+00,8.900279999999999347e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.548500000000000000e+20,9.641939999999999955e-01,1.973660000000000136e-01,7.682390000000000275e+23,5.038950000000000328e+20,1.202140000000000131e+21,3.005729999999999945e+23,2.181109999999999971e+01
7.449000000000000066e-02,1.160500000000000000e+21,2.330200000000000049e+00,2.498600000000000154e+00,4.105200000000000000e+06,3.191400000000000000e+06,9.137600000000000000e+05,2.516100000000000000e+06,6.753400000000000000e+05,9.978900000000000617e-03,5.554299999999999571e+00,-4.318299999999999805e+00,1.227000000000000000e+08,1.247000000000000000e+08,5.468900000000000000e+06,4.905100000000000193e+01,3.257399999999999807e+01,nan,6.275369999999999557e+23,3.048239999999999839e+00,7.067870000000000630e+01,1.504040000000000000e+21,3.035649999999999737e-01,9.023490000000000677e-02,1.593120000000000000e+20,1.194469999999999921e+00,2.370609999999999939e-01,6.015789999999999866e+23,4.221550000000000328e+20,1.251680000000000000e+21,1.159479999999999969e+23,9.699749999999999872e+00
1.032700000000000007e-01,8.475100000000000655e+20,2.200899999999999856e+00,2.395900000000000141e+00,2.881300000000000000e+06,2.034800000000000000e+06,8.464700000000000000e+05,1.690700000000000000e+06,3.441400000000000000e+05,1.347399999999999987e-02,5.554299999999999571e+00,-4.289500000000000313e+00,9.573800000000000000e+07,9.758100000000000000e+07,4.009000000000000000e+06,4.657699999999999818e+01,3.139699999999999847e+01,nan,4.036270000000000034e+23,2.993920000000000137e+00,4.489489999999999981e+01,0.000000000000000000e+00,8.360379999999999479e-01,2.540939999999999865e-02,1.399320000000000000e+20,1.118430000000000035e+00,2.749369999999999870e-01,4.093479999999999738e+23,6.747480000000000000e+20,1.496929999999999934e+21,7.075060000000000079e+22,6.452799999999999869e+00
1.369900000000000007e-01,6.006400000000000000e+20,2.364500000000000046e+00,2.536500000000000199e+00,2.249300000000000000e+06,1.490500000000000000e+06,7.588400000000000000e+05,1.229000000000000000e+06,2.614600000000000000e+05,1.732900000000000065e-02,5.554299999999999571e+00,-4.255799999999999805e+00,7.311300000000000000e+07,7.476200000000000000e+07,2.852100000000000000e+06,4.437199999999999989e+01,3.032199999999999918e+01,nan,2.757450000000000018e+23,3.168569999999999887e+00,3.900489999999999924e+01,0.000000000000000000e+00,2.740650000000000031e+00,5.711619999999999892e-02,1.040890000000000000e+20,1.141729999999999912e+00,2.442139999999999866e-01,2.794959999999999979e+23,8.820230000000000328e+20,1.459769999999999934e+21,4.927940000000000393e+22,4.406290000000000262e+00
1.764199999999999935e-01,4.416400000000000000e+20,2.461699999999999999e+00,2.871500000000000163e+00,1.824300000000000000e+06,1.147600000000000000e+06,6.767300000000000000e+05,9.434000000000000000e+05,2.042000000000000000e+05,2.149300000000000169e-02,5.554299999999999571e+00,-4.216400000000000148e+00,5.448100000000000000e+07,5.590600000000000000e+07,1.918900000000000000e+06,4.235499999999999687e+01,2.932999999999999829e+01,nan,1.956180000000000121e+23,3.383420000000000094e+00,2.665869999999999962e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,5.533750000000000000e+19,9.953309999999999658e-01,1.829300000000000093e-01,2.005840000000000147e+23,1.041710000000000066e+21,1.228000000000000000e+21,3.376000000000000000e+22,3.411579999999999835e+00
