s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
7.309124404001006e-01;1.436706818720289e+21;3.167289726181626e+01;NaN;1.441610284551800e+21;2.171059512425724e+01;NaN;1.279620525542735e+04
7.392767341320698e-01;2.499149058558746e+21;3.345787930938322e+01;NaN;1.616527249619279e+21;2.027482926497077e+01;NaN;1.855644652547475e+04
7.476580380599591e-01;3.735297008003559e+21;3.465194461119129e+01;NaN;1.982112839368970e+21;2.011737843951651e+01;NaN;2.739629065038056e+04
7.547028537389382e-01;5.244469244605809e+21;3.490140105008858e+01;NaN;2.380085745045014e+21;1.949191150915824e+01;NaN;3.696058229641950e+04
7.606597497237264e-01;6.642901743920073e+21;3.535467497855732e+01;NaN;2.748656361965439e+21;1.887711935787590e+01;NaN;4.723882788077862e+04
7.657531186515272e-01;7.846373007193519e+21;3.559808644066718e+01;NaN;3.333672520219108e+21;1.826709441951337e+01;NaN;5.411450484730050e+04
7.699995984224914e-01;9.647587730914441e+21;3.535683901969447e+01;NaN;3.617441079640759e+21;1.976432676774598e+01;NaN;6.372749674941111e+04
7.732995875768670e-01;1.060973804358418e+22;3.483621867778577e+01;NaN;3.827161077870578e+21;1.827303309612350e+01;NaN;7.313101045427038e+04
7.757792307381750e-01;1.164852006339059e+22;3.624194756531353e+01;NaN;4.431050579662915e+21;1.899086586663601e+01;NaN;7.701749739523143e+04
7.781651986040994e-01;1.216419640668395e+22;3.414435808129377e+01;NaN;4.632810815004113e+21;1.836298217479321e+01;NaN;8.184556664433439e+04
7.809578364250076e-01;1.224749905819159e+22;3.477811203320262e+01;NaN;4.852095237414743e+21;1.968764565688856e+01;NaN;8.320493717932049e+04
7.838487328758749e-01;1.391231603269076e+22;3.549726057572607e+01;NaN;5.245293074529817e+21;1.886891634970081e+01;NaN;8.916460216092135e+04
7.869855628995210e-01;1.424741966507802e+22;3.359515186634210e+01;NaN;5.508603220813405e+21;1.854502768339413e+01;NaN;9.389273368890936e+04
7.904037845192172e-01;1.544694143112377e+22;3.320152782639751e+01;NaN;6.137728741642541e+21;1.905520476860085e+01;NaN;9.934313657706624e+04
7.939471374889502e-01;1.593189869297485e+22;3.289061498861514e+01;NaN;6.337564155489296e+21;1.915998361917748e+01;NaN;1.019006904956379e+05
7.975090120093709e-01;1.868915259096702e+22;3.306945203671354e+01;NaN;7.823121604161405e+21;1.879516042513453e+01;NaN;1.128711215089331e+05
8.011264668496416e-01;1.811504241693210e+22;3.246004083195150e+01;NaN;7.835708951880136e+21;1.850699740510658e+01;NaN;1.194469606233044e+05
8.049890280430786e-01;1.949230013343723e+22;3.163309972941533e+01;NaN;8.141675486098107e+21;1.876996156406934e+01;NaN;1.216341521556302e+05
8.091930285177138e-01;1.941265662304217e+22;3.219334203773246e+01;NaN;8.417232506453592e+21;1.946670893140773e+01;NaN;1.216047753296360e+05
8.136823963570012e-01;2.057838886976046e+22;3.213568186027673e+01;NaN;8.524466705391517e+21;1.901621504075835e+01;NaN;1.244724298970563e+05
8.183225076652748e-01;1.973642102176486e+22;3.188833996559969e+01;NaN;8.696414015992783e+21;1.890858668884999e+01;NaN;1.239732495921800e+05
8.231650781773978e-01;1.835322762342410e+22;3.057304171389083e+01;NaN;8.528845320880273e+21;1.913153436739053e+01;NaN;1.155366838124818e+05
8.282210739282279e-01;1.398825830809742e+22;2.956885234308293e+01;NaN;7.566672531522566e+21;1.899183094246466e+01;NaN;8.742688706629080e+04
8.323762231342043e-01;9.310676092507047e+21;2.840523420530803e+01;NaN;6.574357733992112e+21;1.944344097721385e+01;NaN;6.140552555752725e+04
8.360874887662642e-01;6.354961492424743e+21;2.614546212784330e+01;NaN;5.977570277959323e+21;1.816289401199816e+01;NaN;4.307086157678063e+04
8.416142959085945e-01;3.062879384043472e+21;2.385282366430547e+01;NaN;5.100889542379068e+21;1.820185747440677e+01;NaN;2.456251550454900e+04
8.488421547521909e-01;1.327565501360391e+21;2.097337988483222e+01;NaN;4.462121251616556e+21;1.872687556955415e+01;NaN;1.565457458037855e+04
8.530832353991449e-01;1.191660401528077e+21;1.911731522769396e+01;NaN;3.802683259311665e+21;1.842566560314651e+01;NaN;1.460803517762205e+04
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;3.589864482967853e+21;1.885577846935151e+01;NaN;8.416633405214499e+03
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;3.799860414126649e+21;1.727334358127865e+01;NaN;9.058395592998661e+03
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;4.191891406876655e+21;1.819412789424873e+01;NaN;9.332578494597521e+03
8.559044499777996e-01;6.315128188269304e+20;1.751391308235553e+01;NaN;4.137853656925361e+21;1.721056686908845e+01;NaN;1.178137929087537e+04
8.569551541338385e-01;4.322024616387753e+20;1.707610662678207e+01;NaN;3.637019353830392e+21;1.722372772758818e+01;NaN;1.083181677894171e+04
8.582075262577280e-01;5.636707191330349e+20;1.817777126159156e+01;NaN;3.851362521270346e+21;1.618311961804908e+01;NaN;1.039105038168590e+04
8.596643101019401e-01;4.567255964083327e+20;1.777272191874343e+01;NaN;3.828131615316485e+21;1.687953285268425e+01;NaN;1.075520135754103e+04
8.613151559701813e-01;4.883257529065029e+20;1.785605273462089e+01;NaN;3.790339981017659e+21;1.760404363651400e+01;NaN;1.084220639373236e+04
8.631559751823854e-01;5.445695199306324e+20;1.958485749853515e+01;NaN;3.448546351055820e+21;1.652327105273100e+01;NaN;1.045729923947971e+04
8.643120462552596e-01;3.683734679823016e+20;1.668995880353212e+01;NaN;3.279510194113917e+21;1.598003109383024e+01;NaN;9.437971757463027e+03
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;3.535209547353940e+21;1.690544539347727e+01;NaN;8.486666682929344e+03
8.674616531641819e-01;1.256108472065578e+20;1.257264883816956e+01;NaN;3.389628425805669e+21;1.661583754837662e+01;NaN;8.280925372492535e+03
8.699368000939727e-01;1.100486413886986e+20;1.632375075667156e+01;NaN;3.321574750693942e+21;1.681078549665827e+01;NaN;8.186099515268048e+03
8.726216089107878e-01;8.844978984953948e+19;1.298201100662761e+01;NaN;3.349260292556577e+21;1.788136533340687e+01;NaN;8.344499318353859e+03
8.754815177208104e-01;1.270861854606077e+20;1.264326041975426e+01;NaN;3.082560410565828e+21;1.662475798640569e+01;NaN;7.997485344695212e+03
8.785184466314446e-01;1.097179763551541e+20;1.548528473649239e+01;NaN;3.414623595674632e+21;1.721538022289721e+01;NaN;8.520602532077135e+03
8.817372620113471e-01;6.640642324208058e+19;1.253026102978948e+01;NaN;3.030654997422273e+21;1.701775180132443e+01;NaN;7.803716280255652e+03
8.851361317880917e-01;9.899697152584573e+19;1.408260063822748e+01;NaN;3.267669839432650e+21;1.725572132190092e+01;NaN;8.006100413389278e+03
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;3.257538124182918e+21;1.671916187360029e+01;NaN;7.560623434438045e+03
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;3.234918132423645e+21;1.667912470850510e+01;NaN;7.613550583711677e+03
8.955286998316494e-01;1.226371065942456e+20;1.385720017155706e+01;NaN;3.184886028717158e+21;1.619973689455204e+01;NaN;8.132858090121188e+03
8.987110512479717e-01;6.948840358276603e+19;1.572250687867916e+01;NaN;3.337635547096317e+21;1.733509856301397e+01;NaN;8.218882728994682e+03
9.017134577537624e-01;9.425003942492424e+19;1.523186367453416e+01;NaN;3.405775517042411e+21;1.598880720751376e+01;NaN;8.211788419418206e+03
9.045417800860878e-01;9.478458188972984e+19;1.701644425616929e+01;NaN;3.524165985106671e+21;1.666394358747334e+01;NaN;8.444967037308492e+03
9.071870742459989e-01;1.239991443990516e+20;1.321342710424137e+01;NaN;3.577180726377070e+21;1.629827261399979e+01;NaN;8.535486243071437e+03
9.096370888557709e-01;7.305577180634547e+19;1.341421720879574e+01;NaN;3.481215960728833e+21;1.542028494407826e+01;NaN;8.654345156174662e+03
9.119216938704540e-01;7.897273448091384e+19;1.498619868680732e+01;NaN;4.071732461291504e+21;1.612772669426313e+01;NaN;9.148210288541284e+03
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;3.874155061801396e+21;1.633283607911842e+01;NaN;9.010552171529527e+03
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;4.075161728135983e+21;1.637750561996344e+01;NaN;9.401036791841056e+03
9.163338047628065e-01;6.135152972975183e+20;1.611240049054801e+01;NaN;4.093098048778694e+21;1.632714447879763e+01;NaN;1.162172302765216e+04
9.176835005562980e-01;5.437200239456687e+20;1.737500266392236e+01;NaN;3.613216183063222e+21;1.628799819139508e+01;NaN;1.105652956058646e+04
9.191258995390217e-01;6.036031707394817e+20;1.903627005426664e+01;NaN;4.024474868779308e+21;1.602116075114841e+01;NaN;1.135701900095358e+04
9.203935362301501e-01;5.402832651312394e+20;1.912469529711356e+01;NaN;4.313387512431376e+21;1.743759389095457e+01;NaN;1.197381835620408e+04
9.215002083895940e-01;6.309998823207795e+20;1.620371343372082e+01;NaN;4.035280650029057e+21;1.821776203659924e+01;NaN;1.304376062710855e+04
9.224442009648133e-01;4.720820936796710e+20;1.700096471629364e+01;NaN;4.063588772959758e+21;1.585326182849197e+01;NaN;1.167048682978270e+04
9.232251631697683e-01;6.378102771088599e+20;1.851748043445995e+01;NaN;4.554579571181947e+21;1.693954688412133e+01;NaN;1.281803578795033e+04
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;5.311225715608843e+21;1.794283322662292e+01;NaN;1.132845902908081e+04
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;4.302141793824143e+21;1.833162813325101e+01;NaN;9.894188362483748e+03
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;3.375026562925221e+21;1.549581114274188e+01;NaN;8.817745368475356e+03
9.284488689588918e-01;1.465834431055531e+21;1.908768368864607e+01;NaN;5.059030790948729e+21;1.655560832892625e+01;NaN;1.703797784877879e+04
9.352312804634425e-01;3.685601648582877e+21;2.210373793529902e+01;NaN;5.794694908953352e+21;1.717040702862721e+01;NaN;2.745594929794926e+04
9.402261310142657e-01;6.709290120263504e+21;2.433380998257626e+01;NaN;6.982647795161180e+21;1.746588592972117e+01;NaN;4.423879284130091e+04
9.438296359310472e-01;1.031294756195784e+22;2.498463475115305e+01;NaN;7.918845569321253e+21;1.702991181620141e+01;NaN;6.389776619486226e+04
9.477096947575977e-01;1.551075268716086e+22;2.706939723589296e+01;NaN;9.184629248900912e+21;1.685903352075380e+01;NaN;9.242417757793024e+04
9.521916256062684e-01;2.156439907901508e+22;2.820102610200661e+01;NaN;1.041800643181580e+22;1.712684217979205e+01;NaN;1.213902247288423e+05
9.564481634798810e-01;2.320806101412474e+22;2.801899464618576e+01;NaN;1.114380843210959e+22;1.665076733009110e+01;NaN;1.389774926347192e+05
9.606991407803525e-01;2.286309710249366e+22;2.816763853315611e+01;NaN;1.139449698768448e+22;1.669835179578672e+01;NaN;1.340949718912613e+05
9.649498118263933e-01;2.225188239461484e+22;2.824718182527346e+01;NaN;1.105667465420805e+22;1.652057710406588e+01;NaN;1.309260372491864e+05
9.688494253851441e-01;2.213675993231119e+22;2.824432608262700e+01;NaN;1.166515314298970e+22;1.653024047228390e+01;NaN;1.303122239416819e+05
9.724376765229517e-01;2.183794158137259e+22;2.788985095797438e+01;NaN;1.093189527193199e+22;1.607958889963757e+01;NaN;1.282999970373582e+05
9.758454759663759e-01;2.120695865485356e+22;2.787594628837666e+01;NaN;1.093793581291922e+22;1.588194768969333e+01;NaN;1.259941025434854e+05
9.790472469651365e-01;2.057561699968324e+22;2.789572889693655e+01;NaN;9.802307883540121e+21;1.575918142048462e+01;NaN;1.214161799427914e+05
9.821062688323220e-01;1.971148851865424e+22;2.812512137576164e+01;NaN;1.016011901169540e+22;1.590537174046686e+01;NaN;1.154497506606245e+05
9.850993436211724e-01;1.812796792863888e+22;2.791519091302513e+01;NaN;9.082283022968496e+21;1.549343314057831e+01;NaN;1.086286046056721e+05
9.880059697726713e-01;1.744250836523600e+22;2.786909336638811e+01;NaN;8.718469261078344e+21;1.540328333410535e+01;NaN;1.025776386214887e+05
9.908165089685672e-01;1.656004320968190e+22;2.745241041934474e+01;NaN;8.338487511608834e+21;1.519874494054768e+01;NaN;9.650665372714086e+04
9.935047455450641e-01;1.603398784375091e+22;2.807517854681153e+01;NaN;7.643032478187379e+21;1.499777101424097e+01;NaN;9.064921450941045e+04
9.955037774448198e-01;1.450421326659031e+22;2.797618532210939e+01;NaN;7.252344571212155e+21;1.484580385013522e+01;NaN;8.595212918798056e+04
9.967416256848396e-01;1.448866145846497e+22;2.786094647593381e+01;NaN;7.639403658801133e+21;1.553074865455143e+01;NaN;8.677072730107250e+04
9.985886656682763e-01;1.368732869239156e+22;2.806003020014173e+01;NaN;7.281758807980941e+21;1.488506574646636e+01;NaN;8.120414420802331e+04
1.001246887649901e+00;1.283958776919113e+22;2.775282975595178e+01;NaN;6.586400583408273e+21;1.487501853636176e+01;NaN;7.476032809286316e+04
1.003996038856501e+00;1.107130978042585e+22;2.838390389020168e+01;NaN;6.529696184490943e+21;1.507222663059836e+01;NaN;7.016269092791098e+04
1.006897629175445e+00;9.909245795773473e+21;2.783482744628718e+01;NaN;5.945313492992527e+21;1.482042542442523e+01;NaN;6.442596016556708e+04
1.010015292564127e+00;9.544135139968749e+21;2.730954538225508e+01;NaN;5.883656137076466e+21;1.340319805804583e+01;NaN;5.801709693398838e+04
1.013360988667060e+00;8.674369967859653e+21;2.676203552046065e+01;NaN;5.444481070174154e+21;1.447726447436137e+01;NaN;5.247481909183099e+04
1.016422055308300e+00;7.232137373033770e+21;2.705549133817596e+01;NaN;5.175760063457306e+21;1.459651848106832e+01;NaN;4.792629501947464e+04
1.018208688761510e+00;7.555839605988650e+21;2.725470902233218e+01;NaN;4.529162209395515e+21;1.461612645766669e+01;NaN;4.747852137006600e+04
1.020406499924258e+00;6.761757513557845e+21;2.656913788460792e+01;NaN;4.715450457170987e+21;1.414135373499053e+01;NaN;4.314332609229795e+04
1.022271080706159e+00;6.719247300547811e+21;2.483610606858792e+01;NaN;4.446766544340612e+21;1.256687057200311e+01;NaN;4.374662519261088e+04
1.024352262275292e+00;5.630727636916609e+21;2.613603458024916e+01;NaN;4.883210133126153e+21;1.374643395617887e+01;NaN;3.837112407760735e+04
1.026360795729067e+00;6.587145165676175e+21;2.787271480299542e+01;NaN;3.833966907543494e+21;1.253513588117241e+01;NaN;3.532651667818410e+04
1.028516562606399e+00;5.025486132228493e+21;2.686411775566556e+01;NaN;4.153800744592760e+21;1.317268499481443e+01;NaN;3.290793715654023e+04
1.030872721695724e+00;4.049847829629711e+21;2.782317543380132e+01;NaN;4.097155081453275e+21;1.548568923097280e+01;NaN;2.930074447226519e+04
1.032946039400920e+00;4.129802766420449e+21;2.705034867887062e+01;NaN;4.052052593125829e+21;1.299218763029224e+01;NaN;2.860273420043675e+04
1.035702904828173e+00;2.958258131557667e+21;2.639329607980203e+01;NaN;3.616082201588148e+21;1.308942326584694e+01;NaN;2.423289083560710e+04
1.038018852774941e+00;3.362363309465346e+21;2.707274144407158e+01;NaN;3.540157640659168e+21;1.400921246073328e+01;NaN;2.316850993745822e+04
1.041123812734894e+00;2.234705761624111e+21;2.806364163211855e+01;NaN;3.717904456804130e+21;1.276176189228859e+01;NaN;1.795118294885523e+04
1.043526328654386e+00;2.626612343915471e+21;2.739969084016062e+01;NaN;3.169574707461072e+21;1.328045723946126e+01;NaN;1.784329177239394e+04
1.046841369894959e+00;1.027741185285793e+21;2.335600402541233e+01;NaN;3.118493805506019e+21;1.350008754490207e+01;NaN;9.637806025811777e+03
1.049616924720746e+00;1.784128088529972e+20;1.818935503032756e+01;NaN;2.807097690371831e+21;1.401672172589522e+01;NaN;6.817716935002798e+03
1.052286039138213e+00;3.718523483171399e+20;2.008412677696695e+01;NaN;2.969055957918066e+21;1.338531951304583e+01;NaN;6.113185850806836e+03
1.055988626941788e+00;1.089911602601779e+20;1.527586680423764e+01;NaN;2.732959809754280e+21;1.335100565886470e+01;NaN;4.728175098845706e+03
1.058934415624776e+00;1.146651284779161e+20;1.750937446219607e+01;NaN;2.999404822919980e+21;1.390760589556311e+01;NaN;4.725948349663187e+03
1.062981552853648e+00;3.370628088517225e+19;1.184924400625573e+01;NaN;2.778158057127069e+21;1.317711963747380e+01;NaN;4.457786216772050e+03
1.066142037903537e+00;6.798914039177867e+19;1.392520072227128e+01;NaN;2.505759532582471e+21;1.288602413619211e+01;NaN;4.260667474692927e+03
1.070390900168833e+00;6.477744859150964e+18;9.119832057216426e+00;NaN;2.519806932087184e+21;1.247797134926295e+01;NaN;3.687635667274887e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;2.553264292525360e+21;1.252212870520657e+01;NaN;3.071783104239069e+03
1.077413733804881e+00;4.262585651729257e+18;5.993617103290779e+00;NaN;2.354910791425144e+21;1.316664153506755e+01;NaN;3.460879770122312e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;2.571434885456867e+21;1.277626382129461e+01;NaN;3.402374975118322e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;2.379294441253073e+21;1.256275479355794e+01;NaN;3.292265761715251e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;2.106899885500861e+21;1.297176494342697e+01;NaN;3.157691458076389e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;2.282421110409771e+21;1.256204686814302e+01;NaN;3.127541770772010e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;2.107429921781326e+21;1.216334709002478e+01;NaN;2.876023078533679e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;2.208554627807543e+21;1.252184028719657e+01;NaN;2.801771685668650e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;2.161682984144849e+21;1.307594230388550e+01;NaN;2.601951537562523e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;2.131972446343525e+21;1.230419019706726e+01;NaN;2.579780980288781e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;1.998458339965830e+21;1.258264029407275e+01;NaN;2.541223490124896e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;1.918868452763075e+21;1.246551790266429e+01;NaN;2.381836737520343e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;1.958998353236128e+21;1.222053858877134e+01;NaN;2.184841161558088e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.066033349302707e+21;1.228979323713843e+01;NaN;2.386723666534544e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;1.824709900694692e+21;1.226680399845398e+01;NaN;2.039938262702680e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;1.804758536992452e+21;1.266758859375302e+01;NaN;2.038621195647421e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;1.848628783123515e+21;1.145636822187861e+01;NaN;1.852874617693332e+03
