s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
5.713959183633919e-01;0.000000000000000e+00;NaN;NaN;2.924617345514245e+20;4.515091277514272e+01;NaN;2.095775733098749e+03
5.741881384659409e-01;0.000000000000000e+00;NaN;NaN;2.761210652530969e+20;5.027016526604937e+01;NaN;1.834456303910170e+03
5.788294445512920e-01;0.000000000000000e+00;NaN;NaN;2.819400143497221e+20;4.162168282426449e+01;NaN;1.814843633970832e+03
5.844813744780388e-01;0.000000000000000e+00;NaN;NaN;2.441032012096173e+20;4.972773859989691e+01;NaN;1.965386340364686e+03
5.895001350316618e-01;0.000000000000000e+00;NaN;NaN;1.535994503857745e+20;4.652493896000562e+01;NaN;9.266889934668707e+02
5.958303396743118e-01;1.467160268516222e+18;1.693515215129839e+01;NaN;1.583406816329302e+20;5.376802858014226e+01;NaN;9.439386466950720e+02
6.059607146042290e-01;1.943078695419282e+18;1.367947156931319e+01;NaN;1.649384180102225e+20;4.952108881231572e+01;NaN;9.299143904879001e+02
6.161914304398897e-01;2.382928707370473e+18;1.925013637611161e+01;NaN;1.642844707723541e+20;4.335104006043478e+01;NaN;8.926284494672084e+02
6.218569781585004e-01;0.000000000000000e+00;NaN;NaN;1.867371382211936e+20;4.947604049751100e+01;NaN;7.989594066915570e+02
6.288824188932652e-01;1.972139013606275e+18;2.924450171802295e+01;NaN;1.917939704555540e+20;5.332557939738263e+01;NaN;1.081171371682061e+03
6.393962018996865e-01;3.416415554253216e+18;2.507302659660208e+01;NaN;1.808758811425899e+20;4.942774428462333e+01;NaN;9.471640858274706e+02
6.444895360993572e-01;0.000000000000000e+00;NaN;NaN;1.248962725639028e+20;7.464073889100580e+01;NaN;9.820166586776518e+02
6.495423367435241e-01;9.726557238717819e+18;2.882637853317554e+01;NaN;1.714912013074153e+20;4.660132719354010e+01;NaN;1.031578261256580e+03
6.590094051627661e-01;1.009020597080141e+19;2.616561553617057e+01;NaN;1.945286175232507e+20;4.987099854011877e+01;NaN;1.175994645915296e+03
6.645936879182079e-01;0.000000000000000e+00;NaN;NaN;1.631004501117127e+20;4.833472711217370e+01;NaN;9.169784652849344e+02
6.695918273105915e-01;1.938450417362146e+19;3.508621011602752e+01;NaN;1.996844569377506e+20;4.312413281208330e+01;NaN;1.250383652421520e+03
6.783145662683023e-01;2.862036585427816e+19;3.300398450532965e+01;NaN;2.088081846690160e+20;4.641548472006883e+01;NaN;1.308879873511077e+03
6.834175308061823e-01;1.956701620479399e+19;2.955836294844564e+01;NaN;2.356516084556223e+20;2.848661879525204e+01;NaN;1.283137444901414e+03
6.881026229062193e-01;5.360839725642022e+19;3.247132141724289e+01;NaN;2.204895546308221e+20;4.465097802123169e+01;NaN;1.649552548552312e+03
6.957997358524409e-01;6.441452000968427e+19;3.627190095849359e+01;NaN;2.438221833655100e+20;4.287080873562422e+01;NaN;1.723074152677494e+03
6.999294065045440e-01;1.226606554431674e+20;4.913048434208045e+01;NaN;2.234213610861095e+20;5.262438416574965e+01;NaN;2.719467810350642e+03
7.046036503701563e-01;1.339912753782756e+20;4.255177232129709e+01;NaN;2.280265062874040e+20;4.627311975569675e+01;NaN;2.318952868526773e+03
7.104451952030111e-01;1.436848744058780e+20;3.975698917518531e+01;NaN;2.675701458780304e+20;4.396019921168946e+01;NaN;2.353202171262115e+03
7.138966885644596e-01;3.059828041624688e+20;4.919019286244399e+01;NaN;2.801944243238367e+20;4.646434309951677e+01;NaN;3.962554608636784e+03
7.182432415040987e-01;3.472134052720954e+20;5.178346142799696e+01;NaN;2.787045629897923e+20;4.640996317753617e+01;NaN;3.979527102710204e+03
7.227039321185542e-01;3.124277915039087e+20;4.786725803734392e+01;NaN;3.794935743283032e+20;4.273219565145433e+01;NaN;4.396552856962547e+03
7.257217095519308e-01;6.447863452539330e+20;5.461778136337662e+01;NaN;3.266926159239729e+20;3.769279811094387e+01;NaN;6.912588737265609e+03
7.309124404001006e-01;6.379950905179180e+20;5.442066537349935e+01;NaN;3.666392374223356e+20;4.541470057147558e+01;NaN;7.360731989820250e+03
