s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;7.284525431439281e+21;1.452454444658454e+01;NaN;1.734745602275448e+04
8.559044499777996e-01;1.844080787798601e+21;1.150154838357776e+01;NaN;5.921952596584610e+21;1.768713850991338e+01;NaN;2.188401720655893e+04
8.569551541338385e-01;1.505612343192743e+21;2.281750724061741e+01;NaN;6.359660725331979e+21;1.405884185785014e+01;NaN;2.237199343101939e+04
8.582075262577280e-01;1.426165301353081e+21;2.101785227326942e+01;NaN;5.841967540789397e+21;1.766383139460465e+01;NaN;2.187292387879778e+04
8.596643101019401e-01;1.362023516840031e+21;2.756118218077395e+01;NaN;6.287574507856556e+21;1.514754753508634e+01;NaN;2.087619623165377e+04
8.613151559701813e-01;1.792959276299537e+21;1.453332432133131e+01;NaN;5.733406739770337e+21;1.749118143189143e+01;NaN;2.093756089349427e+04
8.631559751823854e-01;1.569939093439461e+21;1.753977725506646e+01;NaN;5.177467196408936e+21;1.859341512485386e+01;NaN;2.106472778012974e+04
8.643120462552596e-01;1.114190347818027e+21;1.243528056382500e+01;NaN;5.018457940806362e+21;1.674459304806147e+01;NaN;2.021892266105040e+04
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;5.407396799610366e+21;1.683395564526772e+01;NaN;1.433340826338218e+04
8.674616531641819e-01;3.113764064370687e+20;7.886348546645180e+00;NaN;5.875244951914239e+21;1.236783686063619e+01;NaN;1.423955764161969e+04
8.699368000939727e-01;3.157747371952601e+20;2.126436068650249e+01;NaN;5.357800950755124e+21;1.406169444959187e+01;NaN;1.378871571569012e+04
8.726216089107878e-01;1.790093766631617e+20;3.059179854144289e+01;NaN;5.436584843776817e+21;1.436103589061032e+01;NaN;1.413267855205800e+04
8.754815177208104e-01;2.804108691372162e+20;1.541331461928976e+01;NaN;5.267144311177172e+21;1.517242034584199e+01;NaN;1.383419241382718e+04
8.785184466314446e-01;2.840562575544029e+20;1.112265814762275e+01;NaN;4.984898115643866e+21;1.462848830382337e+01;NaN;1.356728706660998e+04
8.817372620113471e-01;4.084909270820334e+20;1.234281583348394e+01;NaN;5.193715284062209e+21;1.360432113292042e+01;NaN;1.255485501742805e+04
8.851361317880917e-01;3.037849354146604e+20;1.969076271125021e+01;NaN;5.382692544669980e+21;1.343015198796114e+01;NaN;1.301981711515622e+04
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;4.647495630298557e+21;1.487658621755230e+01;NaN;1.200117291585807e+04
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;5.229743716361682e+21;1.425455674722393e+01;NaN;1.160983807248328e+04
8.955286998316494e-01;2.972682316585106e+20;1.343508916739617e+01;NaN;5.263691572238929e+21;1.324377834185609e+01;NaN;1.338553049680629e+04
8.987110512479717e-01;2.961054033696664e+20;1.700704672852673e+01;NaN;5.691739432741746e+21;1.225978661824761e+01;NaN;1.352126855595681e+04
9.017134577537624e-01;2.454193640049072e+20;2.852793844668069e+01;NaN;5.302088063453156e+21;1.302085244016339e+01;NaN;1.384353138269897e+04
9.045417800860878e-01;2.887253987814805e+20;1.858897395020848e+01;NaN;5.527305007351660e+21;1.405639017586665e+01;NaN;1.447130036109769e+04
9.071870742459989e-01;3.177140639899488e+20;1.821211084837855e+01;NaN;5.624445393884713e+21;1.166019159758473e+01;NaN;1.355864494658313e+04
9.096370888557709e-01;3.161682583664895e+20;1.310569180656594e+01;NaN;5.764189002835011e+21;1.281775277489571e+01;NaN;1.449243478252000e+04
9.119216938704540e-01;3.087528925298989e+20;1.542360642886686e+01;NaN;5.855203180427869e+21;1.362403750035810e+01;NaN;1.449748674836949e+04
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;5.893230532739641e+21;1.306066253618277e+01;NaN;1.440353228608365e+04
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;6.117256743289766e+21;1.241964788754108e+01;NaN;1.385417730882933e+04
9.163338047628065e-01;1.676239874998331e+21;2.042103915400335e+01;NaN;6.225502505157030e+21;1.376206975821806e+01;NaN;2.259798170503011e+04
9.176835005562980e-01;1.475112118309380e+21;1.997315473549647e+01;NaN;5.921158812596261e+21;1.604059137655830e+01;NaN;2.205254396408687e+04
9.191258995390217e-01;1.449914778830284e+21;1.888250289962482e+01;NaN;5.826478380455793e+21;1.354862878726953e+01;NaN;2.106261165218545e+04
9.203935362301501e-01;1.575965693603540e+21;2.392692601595223e+01;NaN;6.598202905459683e+21;1.309281486835923e+01;NaN;2.218355490961251e+04
