# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-8.920699999999999463e-02,1.154700000000000000e+19,1.190299999999999969e-01,1.188400000000000012e-01,1.447000000000000000e+05,1.487800000000000000e+04,1.298200000000000000e+05,4.602600000000000364e+03,1.027500000000000000e+04,-3.123299999999999965e-01,4.179599999999999760e+00,-3.883900000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,2.550459999999999949e-01,3.723460000000000051e-03,3.441910000000000000e+19,1.551349999999999951e-01,5.748619999999999858e-04,7.378350000000000328e+20,1.210859999999999992e-01,5.055840000000000334e-02,1.804400000000000000e+21,6.453120000000000000e+19,1.454690000000000000e+19,2.254870000000000024e+23,6.897029999999999994e+00
-7.914200000000000401e-02,1.796100000000000000e+19,2.079999999999999905e-01,2.108599999999999919e-01,1.579000000000000000e+05,1.858900000000000000e+04,1.393100000000000000e+05,9.979100000000000364e+03,8.609600000000000364e+03,-2.928399999999999892e-01,4.184000000000000163e+00,-3.874899999999999789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,8.426970000000000459e+21,3.981959999999999944e-01,1.269599999999999895e-01,2.103209999999999934e+21,1.693989999999999940e-01,3.913099999999999912e-02,3.841550000000000328e+20,1.286869999999999958e-01,2.695830000000000101e-02,3.747760000000000000e+21,1.058210000000000000e+20,2.352990000000000000e+19,1.907979999999999921e+23,6.571649999999999991e+00
-6.914499999999999813e-02,3.750900000000000000e+19,2.037299999999999944e-01,2.032899999999999985e-01,1.870800000000000000e+05,3.687900000000000000e+04,1.502000000000000000e+05,1.999200000000000000e+04,1.688700000000000000e+04,-2.724699999999999900e-01,4.188399999999999679e+00,-3.865899999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.124769999999999987e+22,2.494619999999999893e-01,2.180930000000000091e-01,2.398809999999999934e+21,1.988739999999999952e-01,9.569740000000000191e-02,2.573450000000000000e+20,2.087870000000000004e-01,2.558260000000000048e-02,7.719290000000000459e+21,1.733650000000000000e+20,3.764340000000000000e+19,1.670380000000000131e+23,6.763670000000000293e+00
-5.935200000000000198e-02,5.374800000000000000e+19,2.518799999999999928e-01,2.499800000000000078e-01,2.293100000000000000e+05,6.672600000000000000e+04,1.625800000000000000e+05,3.146600000000000000e+04,3.526100000000000000e+04,-2.511800000000000144e-01,4.192700000000000315e+00,-3.857099999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.902529999999999987e+22,3.766490000000000116e-01,4.368619999999999726e-01,4.966350000000000328e+21,2.351550000000000029e-01,1.507199999999999929e-01,2.942050000000000000e+20,1.981159999999999866e-01,3.101150000000000087e-02,1.222829999999999908e+22,2.220140000000000000e+20,4.616020000000000000e+19,1.822300000000000068e+23,7.651080000000000325e+00
-4.989699999999999691e-02,8.212900000000000000e+19,3.110800000000000232e-01,3.138500000000000179e-01,2.762300000000000000e+05,9.857800000000000000e+04,1.776500000000000000e+05,5.443700000000000000e+04,4.414100000000000000e+04,-2.292599999999999916e-01,4.196799999999999642e+00,-3.848599999999999799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.933350000000000170e+22,7.366639999999999855e-01,5.027700000000000502e-01,2.262110000000000066e+21,1.425420000000000020e-01,8.924279999999999713e-02,2.704970000000000000e+20,2.588230000000000253e-01,3.470670000000000005e-02,2.080589999999999908e+22,3.377420000000000000e+20,6.596810000000000000e+19,1.561670000000000045e+23,7.556009999999999671e+00
-4.083099999999999924e-02,1.523300000000000000e+20,4.083600000000000008e-01,4.109700000000000020e-01,3.857100000000000000e+05,1.894800000000000000e+05,1.962400000000000000e+05,1.194800000000000000e+05,7.000100000000000000e+04,-2.066000000000000059e-01,4.200800000000000090e+00,-3.840500000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.021169999999999672e+22,5.766660000000000119e-01,9.621450000000000280e-01,2.707049999999999934e+21,4.719019999999999881e-01,4.590339999999999976e-01,1.879700000000000000e+20,2.387640000000000040e-01,2.980469999999999994e-02,4.421949999999999594e+22,6.733190000000000328e+20,1.220980000000000000e+20,2.174609999999999882e+23,1.016269999999999918e+01
-3.232800000000000257e-02,2.606000000000000000e+20,4.758100000000000107e-01,4.736600000000000255e-01,5.939000000000000000e+05,3.734300000000000000e+05,2.204700000000000000e+05,2.263400000000000000e+05,1.470800000000000000e+05,-1.827999999999999903e-01,4.204500000000000348e+00,-3.832800000000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.531959999999999633e+22,6.344429999999999792e-01,2.000389999999999890e+00,2.895719999999999738e+21,1.956290000000000084e+00,5.429589999999999694e-01,4.296740000000000000e+20,2.265699999999999936e-01,5.074229999999999713e-02,8.176029999999999803e+22,1.235350000000000066e+21,2.052800000000000000e+20,3.363769999999999955e+23,1.627319999999999922e+01
-2.450499999999999901e-02,4.031400000000000000e+20,4.971300000000000163e-01,4.960399999999999809e-01,7.905200000000000000e+05,5.357400000000000000e+05,2.547800000000000000e+05,3.543500000000000000e+05,1.813900000000000000e+05,-1.582600000000000118e-01,4.208000000000000185e+00,-3.825800000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.410870000000000066e+22,5.275170000000000137e-01,2.925139999999999851e+00,6.223739999999999607e+21,7.084479999999999666e-01,1.068940000000000001e+00,4.380670000000000328e+20,3.230089999999999906e-01,7.155309999999999448e-02,1.266919999999999990e+23,1.965310000000000066e+21,2.961480000000000000e+20,4.642919999999999990e+23,2.571780000000000044e+01
-1.738299999999999915e-02,5.881400000000000000e+20,4.839399999999999813e-01,4.817799999999999860e-01,1.113800000000000000e+06,8.076600000000000000e+05,3.061200000000000000e+05,5.004000000000000000e+05,3.072600000000000000e+05,-1.325900000000000134e-01,4.211100000000000065e+00,-3.819399999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.548829999999999971e+23,6.552839999999999776e-01,5.850500000000000256e+00,2.633939999999999869e+22,4.846300000000000052e-01,1.547139999999999960e+00,4.740249999999999672e+20,3.718540000000000179e-01,9.025840000000000252e-02,1.794919999999999990e+23,3.021539999999999869e+21,4.080310000000000328e+20,6.205669999999999667e+23,3.723299999999999699e+01
-1.111700000000000015e-02,7.622899999999999345e+20,5.090700000000000225e-01,5.050900000000000389e-01,1.533900000000000000e+06,1.163100000000000000e+06,3.707700000000000000e+05,6.712100000000000000e+05,4.919300000000000000e+05,-1.053299999999999931e-01,4.213799999999999990e+00,-3.813800000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.656059999999999942e+23,6.128449999999999731e-01,1.036749999999999972e+01,2.017970000000000092e+22,5.382749999999999480e-01,1.640779999999999905e+00,7.390960000000000000e+20,3.240770000000000040e-01,1.149049999999999933e-01,2.364260000000000016e+23,4.413149999999999803e+21,5.294310000000000328e+20,9.743660000000000383e+23,5.554410000000000025e+01
-5.896600000000000105e-03,1.027800000000000000e+21,6.223100000000000298e-01,6.196099999999999941e-01,2.278800000000000000e+06,1.828400000000000000e+06,4.504000000000000000e+05,1.027100000000000000e+06,8.012800000000000000e+05,-7.584499999999999575e-02,4.216099999999999959e+00,-3.809099999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.990540000000000257e+23,7.855750000000000233e-01,2.416219999999999857e+01,1.411809999999999987e+22,4.273049999999999904e-01,1.004250000000000087e+00,1.215129999999999934e+21,4.499159999999999826e-01,1.829439999999999955e-01,3.483310000000000034e+23,7.015539999999999869e+21,7.539699999999999345e+20,1.346360000000000103e+24,8.613989999999999725e+01
-1.779100000000000039e-03,1.401900000000000131e+21,6.832200000000000495e-01,6.817900000000000071e-01,3.420800000000000000e+06,2.879000000000000000e+06,5.417800000000000000e+05,1.467700000000000000e+06,1.411300000000000000e+06,-3.015299999999999925e-02,4.217900000000000205e+00,-3.805400000000000116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.760000000000000000e+23,8.839479999999999560e-01,4.229729999999999990e+01,3.760480000000000210e+22,5.554369999999999585e-01,2.279259999999999842e+00,1.207680000000000000e+21,4.920340000000000269e-01,2.217099999999999904e-01,4.862199999999999717e+23,1.038499999999999974e+22,1.023670000000000066e+21,1.847839999999999925e+24,1.216800000000000068e+02
3.612499999999999826e-03,1.766800000000000000e+21,7.142399999999999860e-01,7.103500000000000369e-01,4.231300000000000000e+06,3.515200000000000000e+06,7.161200000000000000e+05,1.935700000000000000e+06,1.579500000000000000e+06,6.197099999999999874e-04,4.220299999999999940e+00,-3.800499999999999989e+00,2.546500000000000000e+08,3.035700000000000000e+08,3.763700000000000000e+07,7.538500000000000512e+01,4.549799999999999756e+01,nan,1.097329999999999958e+24,8.728590000000000515e-01,8.416509999999999536e+01,2.605090000000000197e+22,6.067369999999999708e-01,2.630609999999999893e+00,1.632030000000000066e+21,5.609600000000000142e-01,2.673820000000000086e-01,6.319099999999999691e+23,1.488280000000000052e+22,1.326830000000000066e+21,2.546820000000000007e+24,1.532599999999999909e+02
1.273299999999999953e-02,2.450899999999999869e+21,8.432199999999999696e-01,8.427799999999999736e-01,5.751800000000000000e+06,4.684500000000000000e+06,1.067200000000000000e+06,2.971800000000000000e+06,1.712800000000000000e+06,2.164199999999999804e-03,4.224300000000000388e+00,-3.792300000000000004e+00,2.483800000000000000e+08,2.936600000000000000e+08,2.102600000000000000e+07,6.598499999999999943e+01,4.177199999999999847e+01,nan,1.472869999999999902e+24,1.034769999999999968e+00,1.134959999999999951e+02,4.629649999999999882e+22,8.333570000000000144e-01,2.742809999999999970e+00,1.889360000000000000e+21,6.052579999999999627e-01,3.328470000000000040e-01,9.364079999999999937e+23,2.331849999999999934e+22,1.907329999999999934e+21,3.045969999999999899e+24,1.855250000000000057e+02
2.539699999999999944e-02,2.532700000000000131e+21,1.084000000000000075e+00,1.087699999999999889e+00,6.625400000000000000e+06,5.436500000000000000e+06,1.188900000000000000e+06,3.607200000000000000e+06,1.829300000000000000e+06,4.276300000000000240e-03,4.229899999999999771e+00,-3.781000000000000139e+00,1.643100000000000000e+08,1.928500000000000000e+08,1.211400000000000000e+07,6.121600000000000108e+01,3.970700000000000074e+01,nan,1.362290000000000025e+24,1.384640000000000093e+00,1.101650000000000063e+02,3.051659999999999921e+22,9.940649999999999764e-01,2.137319999999999887e+00,9.949980000000000655e+20,7.576610000000000289e-01,2.820170000000000177e-01,1.130309999999999977e+24,1.145059999999999974e+22,1.493150000000000066e+21,1.776150000000000091e+24,1.127079999999999984e+02
4.150299999999999823e-02,1.703600000000000000e+21,1.417999999999999927e+00,1.438600000000000101e+00,5.375800000000000000e+06,4.035700000000000000e+06,1.340000000000000000e+06,2.960500000000000000e+06,1.075300000000000000e+06,6.895700000000000267e-03,4.236900000000000333e+00,-3.766500000000000181e+00,1.223700000000000000e+08,1.425200000000000000e+08,8.099200000000000000e+06,5.753099999999999881e+01,3.803499999999999659e+01,nan,1.096949999999999965e+24,1.887399999999999967e+00,8.918630000000000280e+01,2.596000000000000000e+21,4.968429999999999791e-01,1.821389999999999953e-01,7.040380000000000655e+20,8.554030000000000244e-01,2.868919999999999804e-01,8.558639999999999685e+23,7.845449999999999934e+21,1.591129999999999934e+21,7.143959999999999843e+23,5.135920000000000130e+01
6.101800000000000279e-02,1.304200000000000000e+21,1.639999999999999902e+00,1.687899999999999956e+00,4.651900000000000000e+06,3.418300000000000000e+06,1.233600000000000000e+06,2.580000000000000000e+06,8.382700000000000000e+05,9.978900000000000617e-03,4.245499999999999829e+00,-3.749000000000000110e+00,9.666400000000000000e+07,1.116600000000000000e+08,6.048500000000000000e+06,5.450200000000000244e+01,3.658599999999999852e+01,nan,9.931049999999999557e+23,2.217429999999999790e+00,8.451359999999999673e+01,3.202429999999999803e+21,9.440129999999999910e-01,6.290000000000000036e-01,4.460569999999999672e+20,9.298389999999999711e-01,2.637709999999999777e-01,6.893270000000000443e+23,9.057400000000000262e+21,1.358950000000000066e+21,4.033829999999999919e+23,3.371390000000000242e+01
8.376699999999999424e-02,1.069300000000000000e+21,1.671399999999999997e+00,1.743200000000000083e+00,3.917000000000000000e+06,2.869600000000000000e+06,1.047400000000000000e+06,2.087400000000000000e+06,7.822100000000000000e+05,1.347399999999999987e-02,4.255499999999999616e+00,-3.728499999999999925e+00,7.552800000000000000e+07,8.650100000000000000e+07,4.465700000000000000e+06,5.191400000000000148e+01,3.529200000000000159e+01,nan,8.029719999999999843e+23,2.329919999999999991e+00,7.316219999999999857e+01,3.724280000000000262e+21,1.197480000000000100e+00,8.267149999999999777e-01,2.478710000000000000e+20,1.095069999999999988e+00,1.933989999999999876e-01,5.523300000000000016e+23,8.911360000000000000e+21,1.068209999999999934e+21,2.648950000000000066e+23,2.296780000000000044e+01
1.097999999999999948e-01,7.345600000000000000e+20,1.818899999999999961e+00,1.945500000000000007e+00,2.879400000000000000e+06,2.005100000000000000e+06,8.743200000000000000e+05,1.493500000000000000e+06,5.115800000000000000e+05,1.732900000000000065e-02,4.266899999999999693e+00,-3.705099999999999838e+00,5.780600000000000000e+07,6.561800000000000000e+07,3.223600000000000000e+06,4.963000000000000256e+01,3.411999999999999744e+01,nan,4.388399999999999685e+23,2.435799999999999965e+00,4.191349999999999909e+01,3.265730000000000197e+21,1.623050000000000104e+00,8.962020000000000541e-01,2.123210000000000000e+20,9.495010000000000394e-01,1.586770000000000125e-01,3.795040000000000042e+23,7.157989999999999541e+21,8.875080000000000000e+20,1.409100000000000005e+23,1.231920000000000037e+01
1.391900000000000082e-01,5.410800000000000000e+20,2.048599999999999977e+00,2.264200000000000212e+00,2.375900000000000000e+06,1.636300000000000000e+06,7.396600000000000000e+05,1.211300000000000000e+06,4.249900000000000000e+05,2.149300000000000169e-02,4.279799999999999827e+00,-3.678700000000000081e+00,4.328300000000000000e+07,4.868300000000000000e+07,2.283500000000000000e+06,4.756300000000000239e+01,3.304200000000000159e+01,nan,2.941229999999999866e+23,2.868669999999999831e+00,3.158119999999999905e+01,2.169830000000000066e+21,1.388670000000000071e+00,4.960189999999999877e-01,8.548180000000000000e+19,1.029230000000000089e+00,1.136680000000000051e-01,2.866429999999999845e+23,5.465999999999999476e+21,7.126249999999999672e+20,6.796599999999999633e+22,5.333300000000000374e+00
1.720299999999999885e-01,3.745300000000000000e+20,2.104200000000000070e+00,2.407799999999999940e+00,1.714900000000000000e+06,1.119500000000000000e+06,5.954500000000000000e+05,8.653000000000000000e+05,2.541800000000000000e+05,2.591399999999999954e-02,4.294200000000000017e+00,-3.649199999999999999e+00,3.178400000000000000e+07,3.541400000000000000e+07,1.571300000000000000e+06,4.566299999999999670e+01,3.204200000000000159e+01,nan,1.939470000000000076e+23,3.007219999999999782e+00,2.347950000000000159e+01,4.552659999999999869e+21,5.188270000000000381e-01,4.193620000000000125e-01,6.353500000000000000e+19,1.034200000000000008e+00,9.008099999999999441e-02,1.959390000000000055e+23,3.841949999999999803e+21,6.170579999999999345e+20,4.914040000000000052e+22,4.134000000000000341e+00
