t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.0001,0.0,0.0,105980821708539.89,0.0,0.0,2.1529964570877002e+17,2.1540562653047872e+17,0.0,0.0
0.000205,0.0,0.0,121150423680117.39,0.0,0.0,3.9334753394040403e+17,3.9346868436408403e+17,0.0,0.0
0.00031525,0.0,0.0,136668745150971.52,0.0,0.0,5.4449606944853376e+17,5.446327381936852e+17,0.0,0.0
0.0004310125,0.0,0.0,152307534636250.6,0.0,0.0,6.763969416164005e+17,6.765492491510359e+17,0.0,0.0
0.000552563125,0.0,0.0,167890137621609.62,0.0,0.0,7.945696397712823e+17,7.947375299089042e+17,0.0,0.0
0.00068019128125,0.0,0.0,183310362052997.66,0.0,0.0,9.029373567539707e+17,9.031206671160233e+17,0.0,0.0
0.0008142008453125001,0.0,0.0,198520782140022.1,0.0,0.0,1.004267770154958e+18,1.0044662909370999e+18,0.0,0.0
0.0009549108875781252,0.0,0.0,213515873831978.8,0.0,0.0,1.1005143811073097e+18,1.1007278969811416e+18,0.0,0.0
0.0011026564319570314,0.0,0.0,228315980665522.62,0.0,0.0,1.1930677879673603e+18,1.1932961039480228e+18,0.0,0.0
0.001257789253554883,0.0,0.0,242954939046745.53,0.0,0.0,1.2829334350040445e+18,1.2831763899430894e+18,0.0,0.0
0.0014206787162326273,0.0,0.0,257471826109750.1,0.0,0.0,1.3708537636950817e+18,1.3711112355211896e+18,0.0,0.0
0.0015917126520442588,0.0,0.0,271906112716945.75,0.0,0.0,1.457390619062923e+18,1.4576625251756447e+18,0.0,0.0
0.0017712982846464717,0.0,0.0,286295191434719.56,0.0,0.0,1.5429803576076408e+18,1.5432666527990733e+18,0.0,0.0
0.0019598631988787954,0.0,0.0,300673370927408.8,0.0,0.0,1.6279706985947963e+18,1.628271371965722e+18,0.0,0.0
0.002157856358822735,0.0,0.0,315071682587789.06,0.0,0.0,1.712645550646813e+18,1.7129606223294016e+18,0.0,0.0
0.002365749176763872,0.0,0.0,329518084502236.06,0.0,0.0,1.7972419615388385e+18,1.7975714796233403e+18,0.0,0.0
0.002584036635602066,0.0,0.0,344037824399712.25,0.0,0.0,1.881961893734913e+18,1.8823059315593134e+18,0.0,0.0
0.002813238467382169,0.0,0.0,358653837004104.44,0.0,0.0,1.966980568517035e+18,1.9673392223540398e+18,0.0,0.0
0.0030539003907512777,0.0,0.0,373387118174961.5,0.0,0.0,2.0524525013406963e+18,2.0528258884588716e+18,0.0,0.0
0.003306595410288842,0.0,0.0,388257053195946.5,0.0,0.0,2.1385159563270904e+18,2.1389042133802852e+18,0.0,0.0
0.003571925180803284,0.0,0.0,403281696010098.0,0.0,0.0,2.2252962971865375e+18,2.2256995788825482e+18,0.0,0.0
0.003850521439843448,0.0,0.0,418478002284884.9,0.0,0.0,2.3129085528260106e+18,2.3133270308282957e+18,0.0,0.0
0.00414304751183562,0.0,0.0,433862022979542.3,0.0,0.0,2.4014594135077366e+18,2.4018932755307177e+18,0.0,0.0
0.004450199887427402,0.0,0.0,449449065056216.56,0.0,0.0,2.4910488068041436e+18,2.491498255869196e+18,0.0,0.0
0.004772709881798772,0.0,0.0,465253825385409.06,0.0,0.0,2.5817711584549965e+18,2.582236412280383e+18,0.0,0.0
0.0051113453758887106,0.0,0.0,481290502950141.94,0.0,0.0,2.673716413468036e+18,2.674197703970989e+18,0.0,0.0
0.005466912644683146,0.0,0.0,497572893509132.75,0.0,0.0,2.766970872368014e+18,2.767468445261525e+18,0.0,0.0
0.005840258276917303,0.0,0.0,514114470052490.0,0.0,0.0,2.861617883220638e+18,2.862131997690682e+18,0.0,0.0
0.0062322711907631684,0.0,0.0,530928451702098.0,0.0,0.0,2.957738419915754e+18,2.958269348367457e+18,0.0,0.0
0.006643884750301327,0.0,0.0,548027863164810.06,0.0,0.0,3.0554115698784236e+18,3.0559595977415936e+18,0.0,0.0
0.007076078987816394,0.0,0.0,565425586418653.2,0.0,0.0,3.15471494902358e+18,3.1552803746099953e+18,0.0,0.0
0.0075298829372072145,0.0,0.0,583134405978000.2,0.0,0.0,3.255725057802142e+18,3.2563081922081234e+18,0.0,0.0
0.008006377084067576,0.0,0.0,601167048822518.4,0.0,0.0,3.3585175892086026e+18,3.3591187562574254e+18,0.0,0.0
0.008506695938270956,0.0,0.0,619536219870308.0,0.0,0.0,3.4631676973608474e+18,3.4637872335807165e+18,0.0,0.0
0.009032030735184503,0.0,0.0,638254633714421.8,0.0,0.0,3.5697502335311473e+18,3.570388488164856e+18,0.0,0.0
0.00958363227194373,0.0,0.0,657335043214381.4,0.0,0.0,3.678339955166686e+18,3.6789972902098954e+18,0.0,0.0
0.010162813885540916,0.0,0.0,676790265432197.6,0.0,0.0,3.7890117123915704e+18,3.789688502657009e+18,0.0,0.0
0.010770954579817962,0.0,0.0,696633205320485.1,0.0,0.0,3.9018406156585713e+18,3.9025372488638956e+18,0.0,0.0
0.01140950230880886,0.0,0.0,716876877503740.2,0.0,0.0,4.016902187565625e+18,4.0176190644431386e+18,0.0,0.0
0.012079977424249305,0.0,0.0,737534426439813.8,0.0,0.0,4.134272501330492e+18,4.1350100357569336e+18,0.0,0.0
0.01278397629546177,0.0,0.0,758619145204203.2,0.0,0.0,4.2540283079972634e+18,4.2547869271424686e+18,0.0,0.0
0.01352317511023486,0.0,0.0,780144493103229.6,0.0,0.0,4.376247154109709e+18,4.3770272986028155e+18,0.0,0.0
0.014299333865746602,0.0,0.0,802124112291951.5,0.0,0.0,4.501007491309621e+18,4.5018096154219177e+18,0.0,0.0
0.015114300559033933,0.0,0.0,824571843547513.0,0.0,0.0,4.628388779093521e+18,4.629213350937069e+18,0.0,0.0
0.01597001558698563,0.0,0.0,847501741327566.8,0.0,0.0,4.758471581774498e+18,4.75931908351582e+18,0.0,0.0
0.016868516366334914,0.0,0.0,870928088225902.8,0.0,0.0,4.891337660543349e+18,4.892208588631577e+18,0.0,0.0
0.01781194218465166,0.0,0.0,894865408922557.4,0.0,0.0,5.027070061395492e+18,5.027964926804422e+18,0.0,0.0
0.018802539293884243,0.0,0.0,919328483713231.8,0.0,0.0,5.16575319958417e+18,5.166672528067885e+18,0.0,0.0
0.019842666258578456,0.0,0.0,944332361692264.0,0.0,0.0,5.307472941171641e+18,5.308417273533326e+18,0.0,0.0
0.02093479957150738,0.0,0.0,969892373654440.1,0.0,0.0,5.452316682175682e+18,5.45328657454934e+18,0.0,0.0
0.02208153955008275,0.0,0.0,996024144773304.8,0.0,0.0,5.600373425745608e+18,5.60136944989037e+18,0.0,0.0
0.02328561652758689,0.0,0.0,1022743607107097.4,0.0,0.0,5.751733857748822e+18,5.752756601355934e+18,0.0,0.0
0.024549897353966232,0.0,0.0,1050067011977890.2,0.0,0.0,5.906490421104367e+18,5.907540488116351e+18,0.0,0.0
0.025877392221664543,0.0,0.0,1078010942264688.4,0.0,0.0,6.064737389160602e+18,6.065815400102875e+18,0.0,0.0
0.02727126183274777,0.0,0.0,1106592324647210.0,0.0,0.0,6.226570938382177e+18,6.227677530706819e+18,0.0,0.0
0.02873482492438516,0.0,0.0,1135828441833421.2,0.0,0.0,6.392089220583311e+18,6.393225049025153e+18,0.0,0.0
0.03027156617060442,0.0,0.0,1165736944801017.0,0.0,0.0,6.561392434919879e+18,6.562558171864681e+18,0.0,0.0
0.03188514447913464,0.0,0.0,1196335865080187.8,0.0,0.0,6.734582899832957e+18,6.735779235698031e+18,0.0,0.0
0.03357940170309137,0.0,0.0,1227643627102965.2,0.0,0.0,6.911765125117942e+18,6.91299276874505e+18,0.0,0.0
0.03535837178824594,0.0,0.0,1259679060642294.8,0.0,0.0,7.093045884278899e+18,7.094305563339522e+18,0.0,0.0
0.03722629037765824,0.0,0.0,1292461413362440.0,0.0,0.0,7.278534287313625e+18,7.279826748726996e+18,0.0,0.0
0.039187604896541155,0.0,0.0,1326010363500613.2,0.0,0.0,7.468341854064666e+18,7.469667864428163e+18,0.0,0.0
0.041246985141368216,0.0,0.0,1360346032698781.8,0.0,0.0,7.662582588260575e+18,7.663942934293264e+18,0.0,0.0
