# x,ne,Te,Ti,Wtot,Wpart,Wrad,Wpls,Wneut,xMP,Rclfc,Zclfc,Wpar_xpt,WWpar,WWtrg,Lcnnt,Lcnnx,f0,D_flux_atm,D_temp_atm,D_pres_atm,He_flux_atm,He_temp_atm,He_pres_atm,Ne_flux_atm,Ne_temp_atm,Ne_pres_atm,D_flux_ion,He_flux_ion,Ne_flux_ion,D2_flux_mol,D2_pres_mol
-8.920699999999999463e-02,3.652500000000000000e+18,1.278799999999999937e-01,1.590300000000000047e-01,1.755400000000000000e+05,2.375000000000000000e+04,1.517900000000000000e+05,1.583900000000000091e+03,2.216700000000000000e+04,-3.123299999999999965e-01,4.179599999999999760e+00,-3.883900000000000130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.486180000000000000e+19,7.076430000000000220e-01,4.256759999999999949e-04,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.384520000000000000e+21,1.128949999999999954e-01,9.345019999999999716e-02,5.901840000000000000e+20,5.485920000000000000e+18,1.291340000000000000e+19,3.813869999999999950e+23,1.049900000000000055e+01
-7.914200000000000401e-02,5.041100000000000000e+18,7.607400000000000273e-02,6.074100000000000332e-02,1.732700000000000000e+05,9.298299999999999272e+03,1.639700000000000000e+05,1.406099999999999909e+03,7.892199999999999818e+03,-2.928399999999999892e-01,4.184000000000000163e+00,-3.874899999999999789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.505070000000000000e+19,4.641500000000000070e-01,1.547909999999999998e-03,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.335590000000000066e+21,1.231270000000000003e-01,9.318360000000000531e-02,5.578510000000000328e+20,3.828180000000000000e+18,8.971070000000000000e+18,4.738310000000000128e+23,2.082110000000000127e+01
-6.914499999999999813e-02,1.188600000000000000e+19,1.654899999999999982e-01,1.814699999999999924e-01,2.506200000000000000e+05,7.244500000000000000e+04,1.781700000000000000e+05,4.299300000000000182e+03,6.814600000000000000e+04,-2.724699999999999900e-01,4.188399999999999679e+00,-3.865899999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,7.543020000000000000e+19,1.491909999999999903e-01,5.513879999999999866e-04,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.178880000000000000e+21,1.473210000000000075e-01,7.886210000000000442e-02,2.239139999999999869e+21,1.067990000000000000e+19,2.484210000000000000e+19,5.584890000000000207e+23,1.578120000000000012e+01
-5.935200000000000198e-02,3.236800000000000000e+19,2.207699999999999940e-01,2.503900000000000015e-01,2.931200000000000000e+05,9.880400000000000000e+04,1.943200000000000000e+05,1.783800000000000000e+04,8.096600000000000000e+04,-2.511800000000000144e-01,4.192700000000000315e+00,-3.857099999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.605260000000000000e+19,1.164139999999999953e+00,5.185839999999999938e-04,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.117889999999999934e+21,1.709980000000000111e-01,7.934380000000000599e-02,7.080480000000000000e+21,2.372840000000000000e+19,5.480830000000000000e+19,9.543690000000000102e+23,3.098120000000000118e+01
-4.989699999999999691e-02,6.587000000000000000e+19,2.359400000000000108e-01,2.388200000000000045e-01,3.761600000000000000e+05,1.607300000000000000e+05,2.154300000000000000e+05,3.630500000000000000e+04,1.244200000000000000e+05,-2.292599999999999916e-01,4.196799999999999642e+00,-3.848599999999999799e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,9.031490000000000406e+22,4.776830000000000243e-01,1.397750000000000048e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.842380000000000655e+20,1.807719999999999883e-01,7.103560000000000429e-02,1.459689999999999934e+22,3.491380000000000000e+19,7.956680000000000000e+19,8.395900000000000194e+23,3.019399999999999906e+01
-4.083099999999999924e-02,1.040000000000000000e+20,2.338300000000000101e-01,2.330599999999999894e-01,4.086500000000000000e+05,1.681500000000000000e+05,2.405000000000000000e+05,5.654300000000000000e+04,1.116100000000000000e+05,-2.066000000000000059e-01,4.200800000000000090e+00,-3.840500000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.638140000000000026e+22,4.035259999999999958e-01,1.168320000000000025e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,5.774750000000000328e+20,2.115889999999999993e-01,6.375100000000000211e-02,2.292020000000000079e+22,4.652220000000000000e+19,1.041860000000000000e+20,9.323440000000000524e+23,3.589269999999999783e+01
-3.232800000000000257e-02,1.681000000000000000e+20,3.041300000000000114e-01,3.015300000000000202e-01,5.702300000000000000e+05,3.018900000000000000e+05,2.683400000000000000e+05,1.058600000000000000e+05,1.960300000000000000e+05,-1.827999999999999903e-01,4.204500000000000348e+00,-3.832800000000000207e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.534819999999999764e+22,2.280230000000000035e-01,8.423030000000000239e-01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,6.214179999999999345e+20,2.218050000000000022e-01,7.154420000000000224e-02,4.200410000000000249e+22,7.695640000000000000e+19,1.689760000000000000e+20,1.082580000000000020e+24,4.198160000000000025e+01
-2.450499999999999901e-02,2.444600000000000000e+20,3.339799999999999991e-01,3.304799999999999960e-01,6.843800000000000000e+05,3.770000000000000000e+05,3.073800000000000000e+05,1.599200000000000000e+05,2.170800000000000000e+05,-1.582600000000000118e-01,4.208000000000000185e+00,-3.825800000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.678380000000000047e+23,6.349559999999999649e-01,8.337849999999999540e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,7.716569999999999672e+20,2.914760000000000129e-01,9.867159999999999820e-02,6.329280000000000419e+22,1.176600000000000000e+20,2.521880000000000000e+20,9.525310000000000097e+23,3.885609999999999786e+01
-1.738299999999999915e-02,3.301400000000000000e+20,3.902300000000000213e-01,3.917200000000000126e-01,1.028000000000000000e+06,6.717500000000000000e+05,3.563000000000000000e+05,2.356400000000000000e+05,4.361100000000000000e+05,-1.325900000000000134e-01,4.211100000000000065e+00,-3.819399999999999906e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,4.946569999999999934e+22,4.659019999999999828e-01,3.411470000000000002e+00,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,8.801859999999999345e+20,2.825719999999999898e-01,1.157279999999999975e-01,9.136840000000000367e+22,1.859290000000000000e+20,3.870849999999999672e+20,1.638330000000000090e+24,7.684900000000000375e+01
-1.111700000000000015e-02,4.209200000000000000e+20,3.809500000000000108e-01,3.797200000000000020e-01,1.409200000000000000e+06,9.844200000000000000e+05,4.247400000000000000e+05,2.911000000000000000e+05,6.933300000000000000e+05,-1.053299999999999931e-01,4.213799999999999990e+00,-3.813800000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.660129999999999861e+23,5.945179999999999909e-01,1.984090000000000131e+01,0.000000000000000000e+00,1.000010000000000019e-06,0.000000000000000000e+00,1.059590000000000066e+21,3.470139999999999891e-01,1.401270000000000016e-01,1.128429999999999950e+23,2.552450000000000000e+20,5.135990000000000328e+20,1.873370000000000014e+24,8.900679999999999836e+01
