s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
9.688494253851441e-01;2.047264789396296e+22;1.026092814594284e+01;NaN;2.635990054852556e+22;7.430836642361824e+00;NaN;8.469269579544956e+04
9.724376765229517e-01;2.084524500229478e+22;1.046098700826147e+01;NaN;2.582738697753638e+22;7.480317951762704e+00;NaN;8.546728290742839e+04
9.758454759663759e-01;2.103322690700434e+22;1.066141348841664e+01;NaN;2.461452918774772e+22;7.447373276218249e+00;NaN;8.521483920764507e+04
9.790472469651365e-01;2.095924411992731e+22;1.054205978958183e+01;NaN;2.419132605288953e+22;7.531187386377023e+00;NaN;8.538413093195757e+04
9.821062688323220e-01;2.101085123376520e+22;1.093526788279620e+01;NaN;2.343087084434136e+22;7.672146435494406e+00;NaN;8.297061695287975e+04
9.850993436211724e-01;1.991685000295901e+22;1.099943038415569e+01;NaN;2.267432113475775e+22;7.711247029697042e+00;NaN;7.952661709035124e+04
9.880059697726713e-01;1.844873059534217e+22;1.092710262638442e+01;NaN;2.149002113776347e+22;7.826484909885617e+00;NaN;7.549130306914067e+04
9.908165089685672e-01;1.800880016340056e+22;1.119003565541063e+01;NaN;1.995667078278123e+22;7.658038729517764e+00;NaN;7.279367246659880e+04
9.935047455450641e-01;1.617666801259664e+22;1.109574090582305e+01;NaN;1.900629237063118e+22;7.975766137394247e+00;NaN;6.809845993501694e+04
9.955037774448198e-01;1.448848513646232e+22;1.104260738580708e+01;NaN;1.975558744736058e+22;7.759870246612272e+00;NaN;6.452262467952453e+04
9.967416256848396e-01;1.531066623079302e+22;1.090758081395418e+01;NaN;1.860389529529681e+22;7.929983222518406e+00;NaN;6.667952531262068e+04
9.985886656682763e-01;1.490589620506994e+22;1.130243805911380e+01;NaN;1.832154613691385e+22;7.986757938223767e+00;NaN;6.253276462801434e+04
1.001246887649901e+00;1.357011339486826e+22;1.125477439670710e+01;NaN;1.732868587241175e+22;7.933926941710661e+00;NaN;5.921195006059318e+04
1.003996038856501e+00;1.270227686341654e+22;1.169056702588693e+01;NaN;1.663708310541495e+22;8.032126610824669e+00;NaN;5.522036530394957e+04
1.006897629175445e+00;1.156199177165283e+22;1.158871897531873e+01;NaN;1.565893321986749e+22;8.120917578948839e+00;NaN;5.175071764713581e+04
1.010015292564127e+00;1.097900241878150e+22;1.134655955489389e+01;NaN;1.463794856055209e+22;8.259125702032065e+00;NaN;4.934756965296740e+04
1.013360988667060e+00;1.008380065862243e+22;1.197093134271373e+01;NaN;1.406013452286908e+22;8.048918807880293e+00;NaN;4.532735601378943e+04
1.016422055308300e+00;8.997496838082662e+21;1.164230573677975e+01;NaN;1.352255446560212e+22;8.420620867378251e+00;NaN;4.252145690803776e+04
1.018208688761510e+00;8.189965705558602e+21;1.171092000447121e+01;NaN;1.323487073072294e+22;8.546446982630926e+00;NaN;4.128472746501854e+04
1.020406499924258e+00;7.923702284433622e+21;1.193754272516344e+01;NaN;1.201555369730155e+22;8.570213178324602e+00;NaN;3.852574869959792e+04
1.022271080706159e+00;7.909939745864917e+21;1.103719476145963e+01;NaN;1.147312850210747e+22;8.827220698535024e+00;NaN;3.889120420750402e+04
1.024352262275292e+00;7.227702572520891e+21;1.225445808179375e+01;NaN;1.129206914022134e+22;8.292387927392879e+00;NaN;3.484424948411156e+04
1.026360795729067e+00;6.779584569677485e+21;1.193329403178357e+01;NaN;1.141211357475748e+22;8.477416565503002e+00;NaN;3.602678397729604e+04
1.028516562606399e+00;5.950511716124020e+21;1.185604640381808e+01;NaN;1.087552134079727e+22;8.475689715791455e+00;NaN;3.128475988436189e+04
1.030872721695724e+00;5.088770510041404e+21;1.246145504970242e+01;NaN;9.911793613191931e+21;7.834049892800304e+00;NaN;2.757634330137465e+04
1.032946039400920e+00;5.298049060335886e+21;1.228895184759406e+01;NaN;9.890902471148717e+21;8.661708498786419e+00;NaN;2.860275479765914e+04
1.035702904828173e+00;4.041234378308847e+21;1.273791641061475e+01;NaN;9.355468591997717e+21;8.581518271687191e+00;NaN;2.346105280699169e+04
1.038018852774941e+00;3.788408361043645e+21;1.225399885624837e+01;NaN;8.824814512561763e+21;8.422253189236292e+00;NaN;2.393074259251070e+04
1.041123812734894e+00;3.246124934145054e+21;1.291585163304081e+01;NaN;9.089896148238211e+21;8.705276607779682e+00;NaN;2.052162187217870e+04
1.043526328654386e+00;2.760945240123813e+21;1.209684966495794e+01;NaN;8.971415222457707e+21;8.713864147261404e+00;NaN;2.042009582161045e+04
1.046841369894959e+00;1.658073017049614e+21;1.222066049624296e+01;NaN;8.292915259954808e+21;8.666595627926657e+00;NaN;1.478703712754697e+04
1.049616924720746e+00;5.836415120271070e+20;1.337802821650195e+01;NaN;8.407261175483215e+21;7.727023497907843e+00;NaN;1.039359572036345e+04
1.052286039138213e+00;7.815850091169420e+20;1.170303693956172e+01;NaN;7.906608899677632e+21;8.757039655460231e+00;NaN;1.142573450801708e+04
1.055988626941788e+00;2.776263908629282e+20;1.147791496679323e+01;NaN;7.564939788293614e+21;8.830693405398971e+00;NaN;9.352951374924367e+03
1.058934415624776e+00;2.780222065935259e+20;1.063873118165032e+01;NaN;7.466614901513710e+21;8.499922757973941e+00;NaN;9.517309182548748e+03
1.062981552853648e+00;8.080556009575552e+19;1.037951144977115e+01;NaN;7.278964378760972e+21;8.454855799222882e+00;NaN;8.684520828604176e+03
1.066142037903537e+00;9.292127489451962e+19;1.091468707569900e+01;NaN;6.439261481224365e+21;8.761830674020512e+00;NaN;8.221393678272963e+03
1.070390900168833e+00;3.396926823116726e+19;1.174661413725340e+01;NaN;6.783166525542959e+21;8.253544193500504e+00;NaN;7.482963342048778e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;6.669882592381577e+21;7.443035780798787e+00;NaN;7.496324449534063e+03
1.077413733804881e+00;9.522473679768119e+18;6.979617993939540e+00;NaN;6.458945673349291e+21;8.304106786891825e+00;NaN;7.120835015224307e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;6.068748714999803e+21;8.501664499457895e+00;NaN;6.734164744620431e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;5.917987789311657e+21;8.261763635551967e+00;NaN;6.527245503207188e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;6.096949683862484e+21;8.064937198689465e+00;NaN;6.487442454008353e+03
1.093887244747804e+00;2.900104817356994e+18;3.213763417543649e+00;NaN;5.946049097231500e+21;8.216239467200424e+00;NaN;6.175306578499204e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;5.692526046501286e+21;8.685189693048553e+00;NaN;5.699627134796853e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;5.706337893953093e+21;8.155957255276027e+00;NaN;5.920494301345161e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;5.992929264210701e+21;7.648894801724744e+00;NaN;5.499000078180252e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;5.246382944201886e+21;8.127499579969335e+00;NaN;5.182661296437152e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;5.024025428287789e+21;8.073164166595577e+00;NaN;4.902523239782332e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;5.147043931131126e+21;7.838446487056872e+00;NaN;4.743751470731188e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;4.740294778475572e+21;7.998556072680642e+00;NaN;4.453406907435583e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;4.518702002433280e+21;7.601955527790142e+00;NaN;4.160574026193300e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;4.484653013070781e+21;7.483542228098528e+00;NaN;4.053000051266693e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;4.478849170439178e+21;7.706031750839473e+00;NaN;4.096576088470359e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;4.438979921606122e+21;7.330682034258404e+00;NaN;3.860240370887912e+03
