s_cell [m];flux_inc_ion [m-2.s-1];E_imp_ion [eV];alpha_V_ion [deg];flux_inc_atom [m-2.s-1];E_imp_atom [eV];alpha_V_atom [deg];net_energy_flux [W.m-2]
8.488421547521909e-01;1.785738707818039e+21;1.747040466157046e+01;NaN;6.689218686964018e+21;1.544262055429306e+01;NaN;1.836102813174619e+04
8.530832353991449e-01;1.773789914489963e+21;1.829761340265294e+01;NaN;6.956413166156969e+21;1.588167513224700e+01;NaN;1.824307318427436e+04
8.537918099392514e-01;0.000000000000000e+00;NaN;NaN;5.812581556619846e+21;1.460276557269453e+01;NaN;1.051275530073686e+04
8.543706180516218e-01;0.000000000000000e+00;NaN;NaN;5.617731609104409e+21;1.484743961949765e+01;NaN;1.019752445077568e+04
8.550434808720584e-01;0.000000000000000e+00;NaN;NaN;6.330066874776465e+21;1.428563532170313e+01;NaN;1.043425337527084e+04
8.559044499777996e-01;6.328675365701686e+20;1.294917194736999e+01;NaN;5.992140347664930e+21;1.456584543086152e+01;NaN;1.339011344737774e+04
8.569551541338385e-01;5.057013261856864e+20;1.514750445279659e+01;NaN;6.548680960243737e+21;1.422834066618304e+01;NaN;1.377700185099416e+04
8.582075262577280e-01;7.755467271066356e+20;1.638419315706208e+01;NaN;6.144922521170730e+21;1.507860991373465e+01;NaN;1.345061664231426e+04
8.596643101019401e-01;6.311520565203006e+20;1.620253389433312e+01;NaN;5.810883024152895e+21;1.446661718490976e+01;NaN;1.309145111473170e+04
8.613151559701813e-01;7.852304506181529e+20;1.523269468059329e+01;NaN;6.048352259768393e+21;1.439238724333559e+01;NaN;1.332715521504076e+04
8.631559751823854e-01;6.329021776201511e+20;1.899823333380095e+01;NaN;5.895551252274836e+21;1.480438221461904e+01;NaN;1.345607457180878e+04
8.643120462552596e-01;6.141665921864996e+20;1.932586828716608e+01;NaN;5.426735677698779e+21;1.390357954873746e+01;NaN;1.225623023687205e+04
8.653908978391460e-01;0.000000000000000e+00;NaN;NaN;5.964169860457677e+21;1.482847795049690e+01;NaN;1.023187726363195e+04
8.674616531641819e-01;8.314996923072387e+19;1.139284086253572e+01;NaN;5.496406527235329e+21;1.344937402130723e+01;NaN;1.042618523730572e+04
8.699368000939727e-01;1.387030467282511e+20;1.453932019035731e+01;NaN;5.599757476805197e+21;1.438574921917563e+01;NaN;1.027650328270603e+04
8.726216089107878e-01;1.655453018625339e+20;1.435345501519981e+01;NaN;5.169139209112849e+21;1.377028619108345e+01;NaN;9.816613491178308e+03
8.754815177208104e-01;1.414234218325077e+20;1.287723014325108e+01;NaN;5.412432006312827e+21;1.442259356148458e+01;NaN;9.878647135224441e+03
8.785184466314446e-01;1.150959797541937e+20;1.404473424972305e+01;NaN;4.892253368106664e+21;1.447888217864061e+01;NaN;9.902187849863372e+03
8.817372620113471e-01;1.289605616874113e+20;1.298752357753665e+01;NaN;5.027116891674896e+21;1.365261192687763e+01;NaN;9.840000212208945e+03
8.851361317880917e-01;1.308299996990306e+20;1.162269071059887e+01;NaN;5.094056652393905e+21;1.339300408781570e+01;NaN;9.841314459218980e+03
8.887052867231831e-01;0.000000000000000e+00;NaN;NaN;4.944170110748868e+21;1.391278075374265e+01;NaN;9.601273485535339e+03
8.922111715285719e-01;0.000000000000000e+00;NaN;NaN;5.339586272120715e+21;1.337931210405293e+01;NaN;9.741156054663548e+03
8.955286998316494e-01;1.292549125312616e+20;1.541205004323360e+01;NaN;5.434038797764250e+21;1.364483546836933e+01;NaN;1.045943012790849e+04
8.987110512479717e-01;9.465472438928956e+19;1.179357021986412e+01;NaN;5.524370149644813e+21;1.441929497410674e+01;NaN;1.040865333500888e+04
9.017134577537624e-01;1.433316470677204e+20;1.092854430825634e+01;NaN;5.424440163179208e+21;1.439159184592874e+01;NaN;1.029735779445399e+04
9.045417800860878e-01;1.322920796282750e+20;1.624604161910070e+01;NaN;5.604030846142713e+21;1.437208324119552e+01;NaN;1.077051200912069e+04
9.071870742459989e-01;1.795010887574464e+20;1.396652624491110e+01;NaN;5.797601853240913e+21;1.296914163079060e+01;NaN;1.108930810833176e+04
9.096370888557709e-01;1.500894065853116e+20;1.623753925881639e+01;NaN;5.724513979928349e+21;1.439778873713826e+01;NaN;1.088021815827784e+04
9.119216938704540e-01;1.598884791151331e+20;1.232121129730052e+01;NaN;5.940464843166108e+21;1.435514896357043e+01;NaN;1.146041362398875e+04
9.140436229255003e-01;0.000000000000000e+00;NaN;NaN;6.045443245652401e+21;1.311614787641725e+01;NaN;1.031938212281702e+04
9.154064921513623e-01;0.000000000000000e+00;NaN;NaN;6.118088317450914e+21;1.299692612958203e+01;NaN;1.046691982506124e+04
9.163338047628065e-01;8.228582332906798e+20;1.512630932309995e+01;NaN;6.440174843195998e+21;1.339297811187203e+01;NaN;1.408356858022124e+04
9.176835005562980e-01;6.710787236593499e+20;1.551065649791210e+01;NaN;6.163812421966766e+21;1.474362323026280e+01;NaN;1.460790059124928e+04
9.191258995390217e-01;9.330962426965562e+20;1.539701945821932e+01;NaN;6.016474835041638e+21;1.347150559638063e+01;NaN;1.466514104357413e+04
9.203935362301501e-01;7.601576787792664e+20;1.509186363875550e+01;NaN;6.741929891111065e+21;1.316992480361431e+01;NaN;1.449618615234297e+04
9.215002083895940e-01;9.147541300056928e+20;1.560457183258458e+01;NaN;6.638162859297001e+21;1.423233094347971e+01;NaN;1.491234908280853e+04
9.224442009648133e-01;6.432819926758700e+20;1.492857543526317e+01;NaN;5.850950182626445e+21;1.482459931289326e+01;NaN;1.432536032152863e+04
9.232251631697683e-01;9.326644851359212e+20;1.518259750778753e+01;NaN;6.752248448995702e+21;1.312529859025953e+01;NaN;1.483487469144257e+04
9.238357492380214e-01;0.000000000000000e+00;NaN;NaN;7.288765844476103e+21;1.347220380355200e+01;NaN;1.230341252053056e+04
9.242697664149448e-01;0.000000000000000e+00;NaN;NaN;7.274274338424660e+21;1.403273661949149e+01;NaN;1.276303667776805e+04
9.245475004113730e-01;0.000000000000000e+00;NaN;NaN;7.472281571904423e+21;1.405728799714965e+01;NaN;1.215939216515750e+04
9.284488689588918e-01;1.862329584304174e+21;1.671511677549207e+01;NaN;7.856593109387465e+21;1.414187652716766e+01;NaN;2.010148939269711e+04
9.352312804634425e-01;4.073724509051721e+21;1.865618786635790e+01;NaN;8.898977640950286e+21;1.365047997826968e+01;NaN;2.940179280242313e+04
9.402261310142657e-01;6.938292762479871e+21;1.941441114312271e+01;NaN;1.015899313569199e+22;1.401859142686032e+01;NaN;4.408140662308808e+04
9.438296359310472e-01;1.071592414786463e+22;2.045289219547548e+01;NaN;1.100575164084681e+22;1.413538732721478e+01;NaN;5.984448375588001e+04
9.477096947575977e-01;1.501984251577390e+22;2.154508468865086e+01;NaN;1.282682660120907e+22;1.411639295936067e+01;NaN;8.370091615268619e+04
9.521916256062684e-01;2.042421503292921e+22;2.228905309982793e+01;NaN;1.464903107762805e+22;1.401890521585350e+01;NaN;1.099206761997542e+05
9.564481634798810e-01;2.378156959257220e+22;2.253241238475901e+01;NaN;1.515506976861202e+22;1.417371807134621e+01;NaN;1.262301887980039e+05
9.606991407803525e-01;2.306363130741289e+22;2.228320789172997e+01;NaN;1.509098485959230e+22;1.418023585707738e+01;NaN;1.220465657262049e+05
9.649498118263933e-01;2.317795478940314e+22;2.250601958473088e+01;NaN;1.550274998559777e+22;1.390699557139124e+01;NaN;1.240455797657091e+05
9.688494253851441e-01;2.389778338894388e+22;2.266825752065127e+01;NaN;1.508209943993355e+22;1.414391567593389e+01;NaN;1.246462611551490e+05
9.724376765229517e-01;2.387815675538560e+22;2.233738727410287e+01;NaN;1.463532455555001e+22;1.390512312338773e+01;NaN;1.230683938065220e+05
9.758454759663759e-01;2.342158066698905e+22;2.239788185120457e+01;NaN;1.412512855425299e+22;1.419989004481436e+01;NaN;1.206985690650806e+05
9.790472469651365e-01;2.298676637248604e+22;2.241245721825304e+01;NaN;1.371105407845367e+22;1.410973716846222e+01;NaN;1.188079703521628e+05
9.821062688323220e-01;2.208069585332162e+22;2.209113483510255e+01;NaN;1.310405724427770e+22;1.399895928644935e+01;NaN;1.127605674780520e+05
9.850993436211724e-01;2.044192249616564e+22;2.245323696946481e+01;NaN;1.265077766750347e+22;1.383436436959817e+01;NaN;1.071529473601304e+05
9.880059697726713e-01;1.884218323355240e+22;2.229905786835755e+01;NaN;1.196829660292870e+22;1.404628246432704e+01;NaN;9.945380398271926e+04
9.908165089685672e-01;1.698735977878179e+22;2.260926774661218e+01;NaN;1.088489965252697e+22;1.370740210845182e+01;NaN;9.220785567509120e+04
9.935047455450641e-01;1.633486295466827e+22;2.211226235976761e+01;NaN;1.057938223497077e+22;1.338218350483764e+01;NaN;8.890333209723386e+04
9.955037774448198e-01;1.604716348429215e+22;2.203134163599762e+01;NaN;1.038381915742888e+22;1.447209388742089e+01;NaN;8.351152023249540e+04
9.967416256848396e-01;1.551823168537815e+22;2.170058974298189e+01;NaN;9.652493318575018e+21;1.320572309029692e+01;NaN;8.199971807896048e+04
9.985886656682763e-01;1.424970411975818e+22;2.167074117876070e+01;NaN;9.423375184794558e+21;1.324651088222947e+01;NaN;7.733835624405337e+04
1.001246887649901e+00;1.371079057409947e+22;2.214135003136501e+01;NaN;9.136679099299107e+21;1.309644645207597e+01;NaN;7.203374005813591e+04
1.003996038856501e+00;1.214434026844898e+22;2.152645658235655e+01;NaN;8.947447131693393e+21;1.311886412671922e+01;NaN;6.751517538347964e+04
1.006897629175445e+00;1.163925227825611e+22;2.198365924822077e+01;NaN;8.263064172362780e+21;1.321053717368804e+01;NaN;6.086132509521480e+04
1.010015292564127e+00;1.022123232324853e+22;2.159343044115499e+01;NaN;7.848836626671061e+21;1.324120042346894e+01;NaN;5.664850314861046e+04
1.013360988667060e+00;9.566696651850603e+21;2.203257782024138e+01;NaN;7.261591302921497e+21;1.294910741604796e+01;NaN;5.109678267526819e+04
1.016422055308300e+00;8.121347373123796e+21;2.166983591100519e+01;NaN;6.832473767662581e+21;1.305786623233481e+01;NaN;4.602118975118909e+04
1.018208688761510e+00;8.172375025848374e+21;2.249488689893629e+01;NaN;6.912812101796070e+21;1.242603475259522e+01;NaN;4.526895568328685e+04
1.020406499924258e+00;7.109471061071011e+21;2.185202473207688e+01;NaN;6.131044269974388e+21;1.268845037920572e+01;NaN;4.107142426371059e+04
1.022271080706159e+00;7.577445788444471e+21;2.125511430241529e+01;NaN;5.439686983805680e+21;1.406234129261690e+01;NaN;4.051387403751090e+04
1.024352262275292e+00;6.823703780562147e+21;2.183018423200468e+01;NaN;5.848906212629165e+21;1.195816201230280e+01;NaN;3.641117359145470e+04
1.026360795729067e+00;6.721572452109353e+21;1.950598233060900e+01;NaN;5.200767483207018e+21;1.168059094661062e+01;NaN;3.877524130558005e+04
1.028516562606399e+00;5.566733534830901e+21;2.209432972947378e+01;NaN;5.464105597532961e+21;1.210265608539853e+01;NaN;3.236881540213451e+04
1.030872721695724e+00;5.456485490695066e+21;2.199762251974297e+01;NaN;5.950310969839477e+21;1.154369967116783e+01;NaN;2.917697343369145e+04
1.032946039400920e+00;4.581677067077917e+21;2.237503060074985e+01;NaN;5.082932536093328e+21;1.264839034153292e+01;NaN;2.823836411026474e+04
1.035702904828173e+00;3.503495956465550e+21;2.255012522224052e+01;NaN;4.769118606941127e+21;1.227100389184572e+01;NaN;2.364717314951896e+04
1.038018852774941e+00;3.532654875232378e+21;2.193119772369624e+01;NaN;4.884617227624825e+21;1.173620053593947e+01;NaN;2.343521957731702e+04
1.041123812734894e+00;2.598911018169307e+21;2.265359821350217e+01;NaN;4.514516505730115e+21;1.238230663331110e+01;NaN;1.832717704621479e+04
1.043526328654386e+00;2.549688932986541e+21;2.219855378470772e+01;NaN;4.581967144008181e+21;1.089537452060130e+01;NaN;1.913625941458112e+04
1.046841369894959e+00;1.083352355988780e+21;2.117864948487739e+01;NaN;4.388778010421847e+21;1.150803524876128e+01;NaN;1.052643098096387e+04
1.049616924720746e+00;4.091139807659088e+20;1.772801007297880e+01;NaN;3.500070417993374e+21;1.127978695483584e+01;NaN;7.302845755079908e+03
1.052286039138213e+00;4.462845571014038e+20;1.710104063104942e+01;NaN;3.850861205452477e+21;1.253124466178552e+01;NaN;7.397759756045790e+03
1.055988626941788e+00;1.547177897598612e+20;1.470810048653107e+01;NaN;3.743703072292927e+21;1.217971623074405e+01;NaN;5.618076810687210e+03
1.058934415624776e+00;1.394556944188599e+20;1.623794468000175e+01;NaN;3.822663047765818e+21;1.129665008217603e+01;NaN;5.539810765749609e+03
1.062981552853648e+00;5.276476518534871e+19;1.233223151301867e+01;NaN;3.498348910066005e+21;1.167319872040012e+01;NaN;4.975048099716805e+03
1.066142037903537e+00;4.896196078237139e+19;1.027832185457390e+01;NaN;3.239989389293375e+21;1.179406654917325e+01;NaN;4.706081786450613e+03
1.070390900168833e+00;1.538658259018830e+19;1.839078540547102e+01;NaN;3.319189301611639e+21;1.246994689617234e+01;NaN;4.461359104051421e+03
1.073851133657754e+00;0.000000000000000e+00;NaN;NaN;2.589580843300037e+21;9.742039062481938e+00;NaN;3.730300099144748e+03
1.077413733804881e+00;5.224392761607460e+18;9.773275155001006e+00;NaN;3.135004302258120e+21;1.116216554634365e+01;NaN;3.995652924086020e+03
1.081841943349144e+00;0.000000000000000e+00;NaN;NaN;3.151533631749377e+21;1.157256307286736e+01;NaN;4.080052433445822e+03
1.085498828216508e+00;0.000000000000000e+00;NaN;NaN;3.117717025279634e+21;1.116433191508881e+01;NaN;3.694012625345626e+03
1.089720984924386e+00;0.000000000000000e+00;NaN;NaN;3.263905119853105e+21;1.100733881734566e+01;NaN;3.871451437726705e+03
1.093887244747804e+00;0.000000000000000e+00;NaN;NaN;3.030473744669265e+21;1.133696153146117e+01;NaN;3.533896802177932e+03
1.098048233760664e+00;0.000000000000000e+00;NaN;NaN;2.823273787118371e+21;1.107207690701988e+01;NaN;3.509045944511427e+03
1.102124688613211e+00;0.000000000000000e+00;NaN;NaN;2.887485804491457e+21;1.087050954813812e+01;NaN;3.207695869477912e+03
1.106554092807745e+00;0.000000000000000e+00;NaN;NaN;2.739016332388266e+21;1.091583801330381e+01;NaN;3.017027239567535e+03
1.110936076962340e+00;0.000000000000000e+00;NaN;NaN;2.702577466534109e+21;1.062389587111440e+01;NaN;2.936570318367509e+03
1.115727487788149e+00;0.000000000000000e+00;NaN;NaN;2.544205193546427e+21;1.078884345452822e+01;NaN;2.673521581597091e+03
1.120548285445945e+00;0.000000000000000e+00;NaN;NaN;2.572018556742043e+21;1.103458736309455e+01;NaN;2.658284953668679e+03
1.125953632269558e+00;0.000000000000000e+00;NaN;NaN;2.517442137038228e+21;1.098007480961888e+01;NaN;2.666552146705748e+03
1.131093786385499e+00;0.000000000000000e+00;NaN;NaN;2.501607457364997e+21;1.070182229020906e+01;NaN;2.513376746164167e+03
1.136936028740989e+00;0.000000000000000e+00;NaN;NaN;2.492481371334288e+21;1.077673393348619e+01;NaN;2.506521116786406e+03
1.142244272029786e+00;0.000000000000000e+00;NaN;NaN;2.347677658622534e+21;1.031932300092414e+01;NaN;2.305305073835194e+03
1.146300595115938e+00;0.000000000000000e+00;NaN;NaN;2.483855634420733e+21;1.066192029359425e+01;NaN;2.299621706397488e+03
