t(s),Flux surface 2: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total retention volume 8,Total retention volume 7,Total retention volume 6
0.1,0.0,0.0,4631082434689.036,0.0,0.0,1.6547755425848468e+18,1.6547801736672814e+18,0.0,0.0
0.19090909090909092,0.0,0.0,7082362807268.509,0.0,0.0,2.403952852952818e+18,2.403959935315625e+18,0.0,0.0
0.2909090909090909,0.0,0.0,9044830424794.322,0.0,0.0,3.0101694473422894e+18,3.0101784921727176e+18,0.0,0.0
0.4009090909090909,0.0,0.0,10790172554378.412,0.0,0.0,3.557210961288839e+18,3.5572217514613903e+18,0.0,0.0
0.5219090909090909,0.0,0.0,12425992981598.592,0.0,0.0,4.074142521690143e+18,4.0741549476831186e+18,0.0,0.0
0.6550090909090909,0.0,0.0,14004481524044.822,0.0,0.0,4.57542601723968e+18,4.5754400217211935e+18,0.0,0.0
0.8014190909090909,0.0,0.0,15555894930266.346,0.0,0.0,5.069714259206572e+18,5.069729815101518e+18,0.0,0.0
0.962470090909091,0.0,0.0,17100070158752.834,0.0,0.0,5.562821165010991e+18,5.562838265081161e+18,0.0,0.0
1.139626190909091,0.0,0.0,18651229951911.617,0.0,0.0,6.058994565833857e+18,6.05901321706381e+18,0.0,0.0
1.3344979009090912,0.0,0.0,20220303920075.37,0.0,0.0,6.561547332362114e+18,6.561567552666047e+18,0.0,0.0
1.5488567819090913,0.0,0.0,21816173840006.844,0.0,0.0,7.073203467509083e+18,7.073225283682956e+18,0.0,0.0
1.7846515510090915,0.0,0.0,23446396422604.58,0.0,0.0,7.596302688171171e+18,7.596326134567585e+18,0.0,0.0
2.0440257970190916,0.0,0.0,25117649805346.22,0.0,0.0,8.132928723274784e+18,8.132953840924602e+18,0.0,0.0
2.3293374676300918,0.0,0.0,26836023946601.02,0.0,0.0,8.684993776919521e+18,8.685020612943491e+18,0.0,0.0
2.643180305302192,0.0,0.0,28607217889585.848,0.0,0.0,9.254296482080203e+18,9.254325089298067e+18,0.0,0.0
2.988407426741502,0.0,0.0,30436678927580.523,0.0,0.0,9.842563142098293e+18,9.842593578777178e+18,0.0,0.0
3.3681572603247436,0.0,0.0,32329704180186.438,0.0,0.0,1.0451478070111142e+19,1.0451510399815342e+19,0.0,0.0
3.785882077266309,0.0,0.0,34291517113997.77,0.0,0.0,1.1082706612857344e+19,1.1082740904374465e+19,0.0,0.0
4.245379375902031,0.0,0.0,36327326948045.89,0.0,0.0,1.1737913149794265e+19,1.1737949477121235e+19,0.0,0.0
4.750826404401325,0.0,0.0,38442376132519.77,0.0,0.0,1.2418775575150064e+19,1.2418814017526174e+19,0.0,0.0
5.306818135750548,0.0,0.0,40641979384203.45,0.0,0.0,1.3126997281490151e+19,1.3127037923469568e+19,0.0,0.0
5.918409040234694,0.0,0.0,42931556674566.86,0.0,0.0,1.3864317349395149e+19,1.386436028095178e+19,0.0,0.0
6.591159035167255,0.0,0.0,45316661855038.45,0.0,0.0,1.4632519441238594e+19,1.4632564757900462e+19,0.0,0.0
7.331184029593072,0.0,0.0,47803008128051.56,0.0,0.0,1.5433439758097574e+19,1.5433487561105682e+19,0.0,0.0
8.145211523461471,0.0,0.0,50396491247632.695,0.0,0.0,1.6268974323544494e+19,1.6269024720035674e+19,0.0,0.0
9.04064176671671,0.0,0.0,53103211107633.18,0.0,0.0,1.7141085791586533e+19,1.7141138894797689e+19,0.0,0.0
10.025615034297473,0.0,0.0,55929492216402.23,0.0,0.0,1.8051809928918231e+19,1.8051865858410416e+19,0.0,0.0
11.109085628636313,0.0,0.0,58881903442672.76,0.0,0.0,1.9003261887813493e+19,1.9003320769717047e+19,0.0,0.0
12.300903282409037,0.0,0.0,61967277334753.984,0.0,0.0,1.999764236139574e+19,1.9997704328673006e+19,0.0,0.0
13.611902701559032,0.0,0.0,65192729254540.74,0.0,0.0,2.1037243694953652e+19,2.1037308887682937e+19,0.0,0.0
15.054002062624027,0.0,0.0,68565676522956.55,0.0,0.0,2.212445601359235e+19,2.21245245792689e+19,0.0,0.0
16.640311359795522,0.0,0.0,72093857739621.94,0.0,0.0,2.3261773416526303e+19,2.3261845510384108e+19,0.0,0.0
18.385251586684166,0.0,0.0,75785352412857.75,0.0,0.0,2.4451800280847147e+19,2.445187606619952e+19,0.0,0.0
20.304685836261676,0.0,0.0,79648601012194.12,0.0,0.0,2.569725771200508e+19,2.569733736060621e+19,0.0,0.0
22.416063510796935,0.0,0.0,83692425528173.4,0.0,0.0,2.7000990174114566e+19,2.700107386654002e+19,0.0,0.0
24.738578952785723,0.0,0.0,87926050586226.61,0.0,0.0,2.836597233035301e+19,2.83660602564035e+19,0.0,0.0
27.29334593897339,0.0,0.0,92359125111519.89,0.0,0.0,2.979531612228656e+19,2.9795408481411695e+19,0.0,0.0
30.103589623779822,0.0,0.0,97001744505812.58,0.0,0.0,3.1292278117446615e+19,3.129237511919093e+19,0.0,0.0
33.1948576770669,0.0,0.0,101864473362692.05,0.0,0.0,3.2860267157518926e+19,3.286036902199224e+19,0.0,0.0
36.59525253568268,0.0,0.0,106958369072461.55,0.0,0.0,3.4502852344304976e+19,3.4502959302674174e+19,0.0,0.0
40.33568688016005,0.0,0.0,112295007355389.44,0.0,0.0,3.622377140149082e+19,3.6223883696498115e+19,0.0,0.0
44.45016465908515,0.0,0.0,117886511471203.16,0.0,0.0,3.802693943360789e+19,3.802705732011921e+19,0.0,0.0
48.97609021590276,0.0,0.0,123745586410759.64,0.0,0.0,3.9916458055045e+19,3.991658180063136e+19,0.0,0.0
53.95460832840213,0.0,0.0,129885556503975.2,0.0,0.0,4.189662479582162e+19,4.189675468137792e+19,0.0,0.0
59.43097825215144,0.0,0.0,136320400746693.14,0.0,0.0,4.397194267926304e+19,4.397207899966377e+19,0.0,0.0
65.45498516827568,0.0,0.0,143064779585159.47,0.0,0.0,4.614712999377192e+19,4.614727305855145e+19,0.0,0.0
72.08139277601235,0.0,0.0,150134053246574.25,0.0,0.0,4.842713050539326e+19,4.8427280639446295e+19,0.0,0.0
79.37044114452269,0.0,0.0,157544300123822.25,0.0,0.0,5.081712447331332e+19,5.081728201761344e+19,0.0,0.0
87.38839434988405,0.0,0.0,165312345301385.4,0.0,0.0,5.3322540680710816e+19,5.332270599305618e+19,0.0,0.0
96.20814287578155,0.0,0.0,173455802559116.2,0.0,0.0,5.594906939272859e+19,5.5949242848531145e+19,0.0,0.0
105.90986625426879,0.0,0.0,181993125415389.62,0.0,0.0,5.870267596619917e+19,5.870285795932452e+19,0.0,0.0
116.58176197060477,0.0,0.0,190943660350608.8,0.0,0.0,6.158961488051063e+19,6.1589805824170795e+19,0.0,0.0
128.32084725857436,0.0,0.0,200327697939008.44,0.0,0.0,6.461644413383453e+19,6.461664446153245e+19,0.0,0.0
141.2338410753409,0.0,0.0,210166521317676.1,0.0,0.0,6.779004009771795e+19,6.779025026423937e+19,0.0,0.0
155.4381342737841,0.0,0.0,220482453580741.94,0.0,0.0,7.111761297801737e+19,7.111783346047096e+19,0.0,0.0
171.0628567920716,0.0,0.0,231298906054668.22,0.0,0.0,7.460672301322117e+19,7.460695431212728e+19,0.0,0.0
188.25005156218788,0.0,0.0,242640428864211.53,0.0,0.0,7.826529749998674e+19,7.826554014041537e+19,0.0,0.0
207.15596580931577,0.0,0.0,254532764524252.12,0.0,0.0,8.21016487013307e+19,8.210190323409494e+19,0.0,0.0
227.95247148115646,0.0,0.0,267002904830147.62,0.0,0.0,8.612449267447153e+19,8.612475967737617e+19,0.0,0.0
250.82862772018123,0.0,0.0,280079151097780.5,0.0,0.0,9.034296904983549e+19,9.034324912898687e+19,0.0,0.0
275.99239958310847,0.0,0.0,293791177742496.2,0.0,0.0,9.476666179454996e+19,9.476695558572758e+19,0.0,0.0
303.6725486323284,0.0,0.0,308170099201249.75,0.0,0.0,9.940562099844878e+19,9.94059291685481e+19,0.0,0.0
334.12071258647035,0.0,0.0,323248540242926.4,0.0,0.0,1.0427038572586898e+20,1.0427070897440912e+20,0.0,0.0
367.6136929360265,0.0,0.0,339060709753508.3,0.0,0.0,1.0937200798134644e+20,1.0937234704205608e+20,0.0,0.0
404.45597132053825,0.0,0.0,355642478117237.5,0.0,0.0,1.1472207784157648e+20,1.147224334840546e+20,0.0,0.0
444.9824775435012,0.0,0.0,373031458341260.5,0.0,0.0,1.203327498097502e+20,1.2033312284120865e+20,0.0,0.0
489.56163438876047,0.0,0.0,391267091091065.2,-5e-324,0.0,1.262167704518202e+20,1.26217161718911e+20,-3.5226e-319,0.0
538.5987069185456,0.0,0.0,410390733819495.75,-2.6434385e-317,0.0,1.3238750737753856e+20,1.323879177682724e+20,-2.34781252607e-312,0.0
592.5394867013093,0.0,0.0,430445754184876.06,-4.352864980119e-311,0.0,1.3885897963235482e+20,1.3885941007810894e+20,-7.48270327574932e-306,0.0
651.8743444623494,0.0,0.0,451477627965042.9,-7.715005953985328e-305,0.0,1.456458895695593e+20,1.4564634104718726e+20,-1.1724984734735034e-299,0.0
717.1426879994935,0.0,0.0,473534041684824.1,-6.696280311423519e-299,0.0,1.5276365627547523e+20,1.5276412980951682e+20,-9.404308370929489e-294,0.0
788.937865890352,0.0,0.0,496665000184888.4,-3.0818949310852466e-293,-4.125e-321,1.6022845062401583e+20,1.602289472890161e+20,-3.9780934248381435e-288,-3.414e-321
867.9125615702964,0.0,0.0,520922939370563.9,-7.745185096011483e-288,-2.552164107e-314,1.680572320406569e+20,1.6805775296359612e+20,-9.130206042754418e-283,-2.5357365845e-314
954.7847268182352,0.0,0.0,546362844390212.56,-1.092986678113164e-282,-7.720027429462774e-308,1.7626778705972868e+20,1.762683334225723e+20,-1.1677237543607205e-277,-7.717926406758783e-308
1050.3441085909678,0.0,0.0,573042373504134.8,-8.89467696086067e-278,-1.1239265299347404e-301,1.8487876976302765e+20,1.848793428054015e+20,-8.532936182478078e-273,-1.1239111770967872e-301
1155.4594285409737,0.0,0.0,601021987916843.5,-4.2814465173569715e-273,-8.196572394691288e-296,1.939097441920257e+20,1.9391034521401344e+20,-3.6458065986826636e-268,-8.196565835002699e-296
1271.0862804859803,0.0,0.0,630365087858040.6,-1.2487707196595872e-268,-3.107222398814454e-290,2.033812288304237e+20,2.033818591955113e+20,-9.301347019266802e-264,-3.1072222314609844e-290
1398.2758176254874,0.0,0.0,661138155210693.0,-2.258346399334078e-264,-6.3370256802764605e-285,2.1331474325856725e+20,2.1331540439672255e+20,-1.4432559538577982e-259,-6.337025654308886e-285
1538.1843084789455,0.0,0.0,693410902998093.1,-2.5883117977484915e-260,-7.179283867484061e-280,2.2373285708615103e+20,2.237335504970547e+20,-1.3823333637091144e-255,-7.17928386499692e-280
1692.0836484177491,0.0,0.0,727256432056189.2,-1.919563284955387e-256,-4.655373739067785e-275,2.3465924127486892e+20,2.3465996853130088e+20,-8.246949474286982e-252,-4.6553737389194014e-275
1861.3729223504333,0.0,0.0,762751395232269.5,-9.396109154800871e-253,-1.7769434872569712e-270,2.4611872196812987e+20,2.4611948471952527e+20,-3.0589570764356253e-248,-1.7769434872514656e-270
2047.591123676386,0.0,0.0,799976169466560.4,-3.0933560160873314e-249,-4.0987585091553076e-266,2.581373369506951e+20,2.581381369268635e+20,-6.856400142089876e-245,-4.0987585091540715e-266
2252.4311451349336,0.0,0.0,839015036129697.1,-6.972974989097757e-246,-5.856170130110166e-262,2.7074239486710402e+20,2.7074323388214038e+20,-8.206588761675583e-242,-5.856170130110014e-262
2477.755168739336,2.846e-321,0.0,879956370005714.9,-1.094693987591766e-242,-5.304492225495187e-258,2.8396253733410672e+20,2.839634172904769e+20,-1.4732143599241651e-239,-5.304492225495181e-258
2725.611594704179,4.969950484e-314,0.0,922892837328004.0,-1.216352345445315e-239,-3.113430425283654e-254,2.9782780408891146e+20,2.978287269817481e+20,1.1103356095993666e-235,-3.1134304252836543e-254
2998.2536632655065,2.9408162949370735e-307,0.0,967921603293930.4,-9.713243069729682e-237,-1.2087816653030044e-250,3.1236970132207436e+20,3.123706692436777e+20,1.911315108531427e-232,-1.208781665303004e-250
3298.1599386829666,6.589456066320467e-301,0.0,1015144549503049.1,-5.655989600797947e-234,-3.165238664589552e-247,3.2762127335111354e+20,3.276222884956612e+20,1.715229282483972e-229,-3.1652386645895503e-247
3628.056841642173,6.124673326466223e-295,0.0,1064668501783642.9,-2.43479953114956e-231,-5.693415052833085e-244,3.436171777986553e+20,3.436182424671567e+20,1.0006764047575732e-226,-5.693415052833083e-244
3990.9434348972995,2.54840155600019e-289,0.0,1116605468893106.4,-7.850234936632044e-229,-7.157414092494211e-241,3.603937644469289e+20,3.6039488105239845e+20,4.0838307896455368e-224,-7.157414092494207e-241
4390.118687477939,5.0646465820348885e-284,0.0,1171072892599221.5,-1.9191980600902433e-226,-6.392111097627328e-238,3.779891579489166e+20,3.7799032902180825e+20,1.211386500933101e-221,-6.392111097627324e-238
4829.211465316642,5.083981050961458e-279,0.0,1228193909671743.0,-3.5994875293271033e-224,-4.118414202293189e-235,3.96443344585302e+20,3.964445727792103e+20,2.678593418265647e-219,-4.1184142022931854e-235
5312.213520939215,2.7066596921123544e-274,0.0,1288097626336965.2,-5.236487652163023e-222,-1.9423854994514108e-232,4.157982632657208e+20,4.1579955136334725e+20,4.499909863635834e-217,-1.9423854994514097e-232
5843.515782124046,7.979099155977814e-270,0.0,1350919405772120.8,-5.971152488421926e-220,-6.798865096369242e-230,4.360979009825611e+20,4.3609925190196835e+20,5.83333666502799e-215,-6.798865096369239e-230
6427.948269427361,1.353450343613627e-265,0.0,1416801169241502.5,-5.390118454561461e-218,-1.7893153933243376e-227,4.573883929358154e+20,4.573898097369847e+20,5.913230390154619e-213,-1.7893153933243362e-227
7070.824005461007,1.3673707179889012e-261,0.0,1485891711502204.8,-3.888184472267312e-216,-3.584623004014385e-225,4.797181275583043e+20,4.797196134500151e+20,4.742805433092387e-211,-3.584623004014384e-225
7777.9873150980175,8.488993403645348e-258,0.0,1558347031134173.8,-2.2614910739097717e-214,-5.5308425864616475e-223,5.0313785668187324e+20,5.031394150289055e+20,3.042007317756907e-209,-5.5308425864616444e-223
8555.86695569873,3.3321572811634e-254,0.0,1634330676477435.5,-1.0697008830224976e-212,-6.646161310589894e-221,5.277008110970438e+20,5.277024454277215e+20,1.575532722721217e-207,-6.646161310589891e-221
9411.534560359512,8.488859854390836e-251,0.0,1714014107887917.0,-4.148823246412943e-211,-6.28646495570575e-219,5.534628217710647e+20,5.534645357851728e+20,6.64907461816389e-206,-6.286464955705747e-219
10352.768925486373,1.4378452474645925e-247,0.0,1797577077053302.8,-1.3299726472813028e-209,-4.728630324877498e-217,5.8048244700242195e+20,5.804842445795e+20,2.3059275590365718e-204,-4.728630324877493e-217
