t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
500.0,7.358229190096886e-30,2258904556.344349,29687976251397.73,7.665240601950645e-14,5.160596318396438e-19,1.8261836231130872e+18,6.5706816723957484e-18,3.8071645604984573e-19,1.8262133110893473e+18,2.581613674321621e-08,-2.2037784884574273e-12
1100.0,-1.8464720510697142e-28,3796798588.370592,73722065560475.16,1.5632341207895397e-13,-2.945768298074198e-18,3.829164517657572e+18,1.3424168786196854e-17,-2.1717248994547525e-18,3.829238239723195e+18,3.4945307312887236e-08,-1.263344445364138e-12
1820.0,-9.927474414419373e-28,5282856697.718922,136725978097092.52,2.2172639233974416e-13,-8.644780900665449e-19,6.129311676639255e+18,1.9078124061561606e-17,-6.405223104071972e-19,6.129448402617381e+18,2.5571865913983764e-08,2.944207680951204e-12
2684.0,2.669067234317004e-27,6853727788.073894,225840085714866.66,2.497620299087003e-13,7.906782550662655e-18,8.879676643650787e+18,2.1544216625254097e-17,5.828264039142926e-18,8.879902483736649e+18,-2.961669568362128e-09,9.984990848045118e-12
3720.8,2.1601707542523797e-27,8579681920.1570215,352138339122892.56,2.133245589255628e-13,6.5619266080297415e-18,1.226470089572997e+19,1.8478631533633718e-17,4.8653847640771856e-18,1.2265053034069053e+19,-4.865498624978779e-08,1.8376020810193595e-11
4964.96,6.705689531175664e-27,10529215470.588694,533003252109048.0,8.68431651225864e-14,-4.061779432208757e-18,1.6498665193377878e+19,7.653111468361922e-18,-2.8555101509364352e-18,1.6499198196630092e+19,-1.0443810306286789e-07,2.4876291805859806e-11
6457.951999999999,3.446308144346797e-26,12786227531.99511,795862412272985.1,-1.4184930466918798e-13,4.5558699336625264e-17,2.1819660153466393e+19,-1.202701801854905e-17,3.4337783231671983e-17,2.1820456015878394e+19,-1.544593190439146e-07,2.356636836769476e-11
8249.542399999998,3.0149960988988366e-26,15472199683.469364,1183601146413618.8,-4.492479201608814e-13,2.5807879404682707e-16,2.847801127748329e+19,-3.8599519090309696e-17,1.9326036673798452e-16,2.8479194878629204e+19,-1.6861519938922806e-07,5.128756586136909e-12
10399.450879999999,-8.324397499295044e-26,18773840673.225136,1761922514637651.0,-7.326264542711884e-13,5.43191155044794e-16,3.671989605227482e+19,-6.326594543429376e-17,4.079018979339456e-16,3.6721657974789534e+19,-9.703557959601611e-08,-4.0279504570163156e-11
12979.341055999997,-1.5190207060737724e-25,22873833134.77878,2625223596309239.5,-7.19615678601967e-13,3.0557237006112703e-16,4.677241809774639e+19,-6.252471716456492e-17,2.3419910666693705e-16,4.677504332134262e+19,1.1893972822875582e-07,-1.0376324603625136e-10
16075.209267199996,8.661501891435738e-26,27786078318.417034,3889853317065177.0,1.1375197213360635e-13,-1.2225043644159089e-15,5.889963186735289e+19,9.094484652575746e-18,-9.094119267917711e-16,5.8903521720670585e+19,4.541655389629262e-07,-1.1914774658860174e-10
19790.251120639994,2.931583349861965e-25,33530782155.993626,5707409906595880.0,1.9800861617710173e-12,-2.4761483376088846e-15,7.353550785556833e+19,1.707355882739836e-16,-1.8694928272830915e-15,7.354121526547459e+19,5.621394812699516e-07,4.0863094774704175e-11
24248.30134476799,-1.2861745971906266e-25,40371884497.77425,8346137657033435.0,2.977934764166032e-12,3.3422834311952183e-15,9.122609408802646e+19,2.589084574258758e-16,2.474515415794852e-15,9.123444022568408e+19,-2.562819435848286e-07,4.1084435503401394e-10
29597.96161372159,-3.3057588621967226e-25,48626548291.97822,1.219445555119353e+16,-2.134930965469239e-12,1.3147634009376749e-14,1.1252016374955991e+20,-1.816223096416382e-16,9.991689594060798e-15,1.1253235820511014e+20,-2.1563377234194056e-06,4.744320500885643e-10
36017.553936465905,3.015670218323584e-25,58281002728.35511,1.7755018792613684e+16,-1.2963596767347102e-11,-2.895304780905878e-14,1.3812621123022402e+20,-1.1249665067532e-15,-2.1461098055335376e-14,1.3814396624901664e+20,-1.310276554292842e-06,-1.2180875126649523e-09
43721.06472375909,5.0054497683975864e-26,69112885509.73003,2.580181861910446e+16,9.67575324431675e-12,-5.31055024321009e-14,1.6889138861104608e+20,8.254064632481721e-16,-4.123627067570396e-14,1.6891719042966805e+20,9.177458951104889e-06,-3.4318786550115374e-09
50140.65704650341,-4.3701172839093595e-25,77938765505.796,3.396153578765814e+16,8.797107598111153e-11,2.793831700578567e-13,1.9422071450750724e+20,7.627509579845528e-15,2.07089922386652e-13,1.9425467604329585e+20,1.3844175606740895e-05,2.618247161767258e-09
57844.167833796586,2.72129516678691e-25,88626837378.54826,4.493779324343649e+16,1.2602164393073873e-10,1.5409385140588502e-12,2.2451964386999298e+20,1.1034900030352977e-14,1.1685104724955032e-12,2.2456458166323787e+20,-2.64596613878387e-05,2.8813590387418425e-08
64263.760156540906,9.331079413041099e-25,98036544010.74619,5.55383048332658e+16,-1.2742300100249633e-10,2.1679411165212186e-12,2.4954647429419005e+20,-1.0846001578880057e-14,1.6713625898491636e-12,2.4960201259902658e+20,-8.887767795983108e-05,4.170764305419925e-08
71967.27094383408,-9.037619385740887e-25,109585144117.23412,6.9353060445383336e+16,-8.622486191271935e-10,-2.7547062108881286e-12,2.795267010506895e+20,-7.48549878315637e-14,-2.0019724225510183e-12,2.7959605411113278e+20,-6.820665973225428e-05,-2.4377511376934394e-08
78386.8632665784,-2.6575856063259158e-24,118877391459.43108,8.240419536985872e+16,-1.2643882278349238e-09,-1.2953838014649761e-11,3.0433982307321656e+20,-1.1043845273058226e-13,-9.727656560982614e-12,3.044222272685865e+20,0.0001295810805083208,-1.4794436937679705e-07
86090.37405387158,1.847846593573373e-24,127822122004.45053,9.899824819529891e+16,2.919983397878199e-10,-2.3277633305173824e-11,3.340913845217184e+20,2.3730912204214215e-14,-1.7800700730975397e-11,3.341903827699155e+20,0.0004965052137816326,-2.3682694395386406e-07
92509.96637661589,2.8821954550116545e-24,133558023511.29967,1.1442185740394622e+17,3.56487381963632e-09,-1.420066858259296e-11,3.587663337748591e+20,3.08006293054887e-13,-1.1357158695721776e-11,3.5888075563225855e+20,0.0006151390139617709,-1.465623051792453e-07
97859.62664556949,-1.2151648290673148e-23,138553366713.56827,1.2831721858152486e+17,7.578423079604573e-09,1.915695495728652e-11,3.7921565506072766e+20,6.582460222073383e-13,1.348249460456353e-11,3.7934397227930996e+20,0.0002753789779327844,1.4270914501271792e-07
104279.2189683138,-5.903723731570869e-23,139708445917.51126,1.3985387886690728e+17,9.860111987547123e-09,1.076672953910062e-10,4.025371130095002e+20,8.61698751686532e-13,8.046112110885378e-11,4.026769668883672e+20,-0.0009511704417578446,7.153188180695366e-07
109628.87923726739,-5.317451033860602e-23,139111564843.56613,1.4721318860224352e+17,7.350563596485413e-09,2.0415977945808255e-10,4.209118684313329e+20,6.497944777999973e-13,1.5430444951644913e-10,4.210590816199371e+20,-0.002275672620686649,1.162777945691109e-06
114086.9294613954,3.104139028763955e-23,139169901822.96713,1.5310169212700502e+17,2.30448620985292e-09,2.833728004437753e-10,4.35608921218412e+20,2.1618773442415014e-13,2.15811059960361e-10,4.3576202291053776e+20,-0.0033490447006887638,1.4887186253248868e-06
