t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-8446.31747670991,41140446481.26332,1.1272531832204205e+17,18663233178.89177,18278696071.78388,1.6249679313900534e+19,705578.4458579037,909158862.110371,1.636237882272853e+19,25843115333674.035,4230521895.0599713
220000.0,-126035.51709025708,34519863759.281746,1.3882845534683006e+17,320124707077.3133,330227355773.0602,2.8976252307342074e+19,12121874.824206412,16683136891.250391,2.9114656256991236e+19,425078235794135.44,94509369816.3534
364000.0,-777185.6331123359,31470465729.000603,1.538783325357328e+17,2336733431660.813,2531580323083.2256,4.180538590256434e+19,88631925.93768385,129903036101.74886,4.1956244385481425e+19,3023999848920321.0,848075235786.7471
536800.0,-2867517.7618724355,29660719602.702595,1.649394038526093e+17,10470172896030.639,11841667569686.758,5.553161041534339e+19,397831838.2165047,616967202796.329,5.568324833620825e+19,1.3319989420208752e+16,4422773169733.867
744160.0,-7500245.655334461,28432990533.393185,1.7399164856812336e+17,33929611518514.36,39776649960659.65,7.060976834870046e+19,1291582441.9506478,2103312685483.4917,7.074122002131847e+19,4.259978030610877e+16,16006510082987.213
992992.0,-15395180.413033403,27501499849.475388,1.8185857648108605e+17,87420016579966.67,105484047296710.56,8.741745228335333e+19,3334140412.3525977,5658297648414.686,8.749117273027466e+19,1.0829194453130682e+17,44750724182683.57
1291590.4,-26564758.57784728,26719667730.076157,1.889653145783555e+17,190387695279051.4,234957030501663.34,1.0632539150539316e+20,7275693976.324565,12780032379062.916,1.06282936339951e+20,2.3175476922691328e+17,103842827773068.1
1649908.48,-40474410.86124074,26010309035.296787,1.9556951820607987e+17,365489804286808.5,458870659117517.06,1.2772519593666868e+20,13996164444.370474,25301607368142.016,1.2748725542654814e+20,4.341493568568748e+17,210347536824131.5
2079890.176,-56428903.475545526,25336430409.136665,2.0185406852031382e+17,637064498666060.6,810257432003785.0,1.520413564959645e+20,24448781162.9934,45282880928949.83,1.5151233769940995e+20,7.319798920854903e+17,385602250016513.1
2595868.2112,-73861144.41543323,24683214546.689445,2.0797160874622394e+17,1029889763210600.9,1322627377559305.0,1.7973277178625717e+20,39614736101.12346,74925404214193.16,1.788086082204425e+20,1.1339063512475633e+18,656305473452984.6
3215041.8534399997,-92408558.14386882,24044393332.336243,2.1406643974011734e+17,1567996809310929.5,2028300724273290.2,2.1128339881759028e+20,60460431265.56343,116504218029550.39,2.098604319593905e+20,1.6396904194945418e+18,1055740657917345.0
3958050.2241279995,-111825306.470772,23412318904.666676,2.2028121038466755e+17,2272983999799538.0,2956183842765507.5,2.4718082835581914e+20,87876418541.60088,172278436458571.4,2.4516377811278122e+20,2.2411088506536307e+18,1624136924035976.0
4849660.268953599,-131822368.75027221,22772077991.457478,2.267508332696821e+17,3161208306279366.0,4128097263981873.0,2.8788383319438557e+20,122573917807.21387,244330128336673.12,2.851917370521779e+20,2.9239738750498324e+18,2406858701680482.5
5919592.322744318,-151923558.57561246,22099639478.80439,2.335860693331343e+17,4239582356250748.5,5553240138771033.0,3.337846904932318e+20,164927165091.02893,334297709321203.75,3.303545720907835e+20,3.670382750060438e+18,3449006853517268.5
7203510.787293182,-171416042.49810815,21363445443.89258,2.4085179485323958e+17,5500694476084940.0,7221710102497112.0,3.851779800185529e+20,214786401957.92346,443032120340281.5,3.809664186691578e+20,4.4607933586950825e+18,4785437039079194.0
8744212.944751818,-189436737.46081808,20528377578.528034,2.4854857673710803e+17,6919344982024453.0,9099858172205780.0,4.4225124661249304e+20,271338520685.18573,570301722084285.0,4.3723398324554406e+20,5.275975173361432e+18,6426546536569191.0
10593055.53370218,-205152578.27498838,19560685049.158817,2.5660799149044275e+17,8453256414101372.0,1.113118001534542e+16,5.051095819670788e+20,333119749320.75916,714737104918861.2,4.992792511927322e+20,6.09889434728987e+18,8343925196944532.0
