t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-1.904283756873782e-23,822837445.5250986,242376449567356.6,1.9755905006915578e-15,3.8694256855257564e-16,8.39598390905407e+18,1.6413645394873608e-19,2.568865435118296e-16,8.396226285503714e+18,1.4036104602869654e-08,-2.837417138628898e-11
220000.0,-8.715747563048466e-23,773278491.7877204,374998995334164.75,3.609954400932798e-15,1.0684667079949142e-15,1.320649128313698e+19,2.994867326809456e-19,7.226884159905722e-16,1.320686628213213e+19,4.198373737103916e-08,-2.1539304528298372e-10
364000.0,3.202130705850884e-22,752743975.2156203,485217730538666.4,-2.435437767865701e-14,-5.3990342519217706e-15,1.7374947821155346e+19,-2.0234624076354828e-18,-3.6079975989158715e-15,1.7375433038886074e+19,-6.397335981995618e-08,-6.399811839925564e-10
536800.0,1.6480056663237103e-22,740003098.1282897,587107209912013.6,1.700341617878841e-14,1.284313428818782e-15,2.137339735776119e+19,1.4227286044035538e-18,8.058989129704665e-16,2.1373984464971055e+19,-4.766069097612335e-07,-1.0505843027297966e-09
744160.0,-8.782974468495432e-22,731151114.9661293,686023806248378.4,2.490036214249285e-14,8.938107959699268e-15,2.5392940956737217e+19,2.043699652438405e-18,5.938112380185005e-15,2.5393626980543922e+19,-1.0582816747732967e-06,-1.113351123965472e-09
992992.0,-8.92637821629509e-21,724146605.432087,784721432254906.2,2.417332608623904e-13,9.189969488497189e-14,2.954309656053903e+19,2.0035754177942128e-17,6.353334516985926e-14,2.954388128197125e+19,-3.728271420992112e-06,9.282704144332074e-10
1291590.4,2.8387432618506785e-20,717830747.0602989,884890163614983.0,-8.936557072394596e-13,-3.05209122297769e-13,3.390206181289155e+19,-7.410665925800556e-17,-2.0949577305550833e-13,3.3902946703055135e+19,-1.939056548314043e-05,1.2139971186940615e-08
1649908.48,-1.783703717768118e-20,711569291.5909863,987697249800079.2,8.487515490438121e-13,2.1632866354843556e-13,3.853471568062841e+19,7.054469999085928e-17,1.4491412719936798e-13,3.853570337787828e+19,-6.209002698514843e-05,3.532071533002951e-08
2079890.176,-4.4723661612116696e-20,705007129.4132963,1094018632948099.8,6.704242646840138e-13,4.232704488740959e-13,4.350066020020066e+19,5.541192436384037e-17,3.0329730718544776e-13,4.350175421883304e+19,-9.550365619278938e-05,2.395562629915553e-08
2595868.2112,8.028428075202332e-20,697941695.3153272,1204551634912379.5,-1.8060679451762307e-12,-7.647790740603551e-13,4.8858478550759916e+19,-1.4908019363005536e-16,-5.24473311946298e-13,4.885968310239425e+19,8.8313267406917e-05,-2.0975045339394945e-07
3215041.8534399997,-5.2393007402151575e-20,690283217.9198021,1319875090276133.8,1.3448121618214944e-12,4.910459428824091e-13,5.466836203572916e+19,1.0974749049295175e-16,3.1448606762012844e-13,5.466968191081951e+19,0.0009925248120281368,-1.1254494352398496e-06
3958050.2241279995,3.1189351012606283e-19,682044967.103933,1440483672748978.0,-6.874982013373551e-12,-4.057829506943857e-12,6.0993981594651435e+19,-5.771285448343792e-16,-3.0866583657550324e-12,6.099542207832437e+19,0.003540909595250213,-3.7736206670587814e-06
4849660.268953599,-3.1088212649475614e-18,673320780.404639,1566808444982820.0,6.844129245620614e-11,4.336498367824476e-11,6.790400447336341e+19,5.781953486532676e-15,3.373681592780127e-11,6.790557128180778e+19,0.008990264092800581,-1.0241414933496629e-05
5919592.322744318,8.802802769043576e-18,664237932.2785982,1699229556538548.8,-1.9185511645853503e-10,-1.195641104911683e-10,7.547346021789667e+19,-1.618883205372504e-14,-9.236096451606006e-11,7.547515944745393e+19,0.018137385769884763,-2.3304761406984953e-05
7203510.787293182,-7.009150233316048e-18,654900259.5524077,1838084236513954.0,1.382069209371966e-10,6.581166231434271e-11,8.378507173483602e+19,1.1499833476742705e-14,4.533887868949077e-11,8.378690981907209e+19,0.034371005513699066,-4.785979336165034e-05
8744212.944751818,-6.447057557078823e-19,645346122.2313544,1983671857754884.2,3.7753754245327095e-11,3.6093467829116124e-11,9.293062466792586e+19,4.031368953439829e-15,4.829185896215448e-11,9.293260833978425e+19,0.08815784834098239,-0.0001077978651314809
10593055.53370218,-8.406001131099585e-17,635537839.3253876,2136257150253726.0,2.1329668389121275e-09,1.914909458017984e-09,1.030124277792872e+20,1.7621425665721568e-13,1.4449518310519427e-09,1.030145640364374e+20,0.3001231903557015,-0.0002935726370874917
