t(s),Flux surface 10: solute,Flux surface 11: solute,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 7,Total 3 volume 6,Total retention volume 8,Total retention volume 7,Total retention volume 6
100000.0,-1.7011036282668673e-25,997842943.1560378,189672437103624.25,8.422944506173907e-17,1.146880589998039e-17,1.7814530552726989e+19,7.755357686671776e-21,1.0752398982176121e-17,1.781472022516393e+19,-1.2146192960007737e-09,6.542781993970158e-13
220000.0,-3.568948158262766e-24,918866108.2348081,296451615035266.7,9.492344877866328e-16,1.545286573686477e-16,2.7715295200765338e+19,8.763598219684794e-20,1.4725311150653358e-16,2.77155916523803e+19,-6.78112780299148e-09,3.2216402641138012e-12
364000.0,-2.5689824027082288e-23,892916383.9082524,387021074317332.06,2.631536513246136e-15,6.112267252858351e-16,3.6291869781206168e+19,2.4007807053581024e-19,5.705543241373916e-16,3.6292256802280677e+19,-2.1594249415112343e-08,1.6917313793312343e-11
536800.0,-3.521900165026846e-22,874819101.3888164,471980113457766.8,3.640779437192721e-14,8.033639458204399e-15,4.449616241292913e+19,3.3305648945088636e-18,7.528328602858466e-15,4.4496634393042354e+19,-1.2179712407174677e-08,6.077677098881994e-11
744160.0,8.071314291626321e-22,860103464.8300476,555602116095573.25,-1.2071396498106636e-13,-2.3506711773406705e-14,5.271778724698754e+19,-1.1032773982836672e-17,-2.1753272605780495e-14,5.271834284910353e+19,8.558278302839768e-08,2.6312923028932682e-11
992992.0,5.221319292440407e-21,847681389.1813606,640166517744078.0,-2.513714548392546e-13,-8.07316288907752e-14,6.117763269970509e+19,-2.3080532433223214e-17,-7.795159966861224e-14,6.117827286622349e+19,4.5527337095087736e-07,-5.82953353077574e-10
1291590.4,-1.1418105438489343e-20,837377230.5180774,727143457071356.2,9.31734807540568e-13,2.284615925514043e-13,7.003081696721941e+19,8.539024492903279e-17,2.1598533802062258e-13,7.003154411067663e+19,9.313585644099596e-07,-1.885926506776895e-09
1649908.48,-1.9906576164584144e-20,829117247.2764318,817616327497830.5,2.7563666385884925e-13,2.155542038863777e-13,7.940366156716148e+19,2.5609204479240487e-17,2.2028417144841624e-13,7.940447918348942e+19,4.5203153984894743e-07,-3.5866106947598775e-09
2079890.176,5.729740121072309e-20,822590554.0807253,912463579053560.8,-2.7059413203866546e-12,-8.651708242875256e-13,8.941009064768576e+19,-2.485797586043403e-16,-8.386314142683032e-13,8.941100311126494e+19,-7.190032645953275e-07,-6.879415145363962e-09
2595868.2112,-4.935617136660623e-21,817268094.0655631,1012447661992409.4,1.6235899894249233e-12,2.251274200638276e-13,1.0016015651281966e+20,1.4843870580355353e-16,1.8347087398820743e-13,1.0016116896048092e+20,-3.123609245215933e-06,-9.555579831792172e-09
3215041.8534399997,-9.198965425422687e-20,812578711.9604311,1118263086308324.8,2.5101493628362285e-12,1.1857336416581329e-12,1.1176512629075472e+20,2.3170074611289056e-16,1.197825597880152e-12,1.1176624455384079e+20,-9.313378740438011e-06,-7.46188896956683e-09
3958050.2241279995,1.1160530693064134e-19,808054077.1936288,1230564349640159.2,-4.369282750330617e-12,-1.5756539391870059e-12,1.2434092423658606e+20,-4.0175138485200685e-16,-1.5459523004557006e-12,1.2434215480093681e+20,-1.082069164193546e-05,-8.900430033086942e-09
4849660.268953599,-7.898815354230807e-20,803371451.0719002,1349982318565408.0,3.405549039924702e-12,1.1898457015755005e-12,1.3801073087912282e+20,3.1188659619500155e-16,1.1496505331221195e-12,1.3801208086144064e+20,-1.5157344169357787e-05,-4.561786300051142e-09
5919592.322744318,2.798294931031391e-20,798321109.344017,1477132960135734.2,-1.3312770800917835e-12,-3.526777476780088e-13,1.5290714046785795e+20,-1.2078162365051023e-16,-3.082799026687466e-13,1.5290861760081792e+20,-9.20941378156051e-05,5.857586580920906e-08
7203510.787293182,1.2550420715454813e-19,792753084.1738886,1612621222452004.0,-3.3662230454030313e-12,-2.245828244169453e-12,1.6917412838845078e+20,-3.106020810561174e-16,-2.3560021307971734e-12,1.691757410096744e+20,-0.00032963343056729934,2.1229104168748738e-07
8744212.944751818,-3.3391107532723587e-19,786541090.3984389,1757042660082902.8,9.347312584538085e-12,5.569329028418783e-12,1.869690160583941e+20,8.608101346583307e-16,5.781199985158919e-12,1.8697077310105236e+20,-0.0006680527711330634,3.275131968477884e-07
10593055.53370218,3.70827939882541e-19,779577030.5816617,1910984481651641.0,-1.0434321334406442e-11,-5.7702827795800675e-12,2.0646455647684028e+20,-9.621460202628932e-16,-5.9776643316930995e-12,2.0646646746132192e+20,-0.00042092131946278987,-2.477562900091393e-07
